protein_id,genes,time,fraction,intensity
P54728,Rad23b,30min,26,205889538.88888887
P54729,Nub1,30min,26,3765965.555555555
P54731,Faf1,30min,26,5811435.555555555
P54775,Psmc4,30min,26,2071435.5555555553
P54818,Galc,30min,26,7072131.11111111
P54822,Adsl,30min,26,26226762.22222222
P54823,Ddx6,30min,26,7945648.666666665
P54987,Acod1,30min,26,4607435.555555555
P55194,Sh3bp1,30min,26,15814129.444444442
P55258,Rab8a,30min,26,2301127.333333333
P55302,Lrpap1,30min,26,6958636.999999999
P55772,Entpd1,30min,26,62985.33333333333
P56135,Atp5mf,30min,26,1316265.6666666665
P56213,Gfer,30min,26,594700.0
P56379,Atp5mj,30min,26,280074.6666666666
P56395,Cyb5a,30min,26,19873590.777777776
P56399,Usp5,30min,26,198819211.11111107
P56480,Atp5f1b,30min,26,57051273.99999999
P56542,Dnase2,30min,26,139806.66666666666
P57716,Ncstn,30min,26,8923526.666666666
P57725,Samsn1,30min,26,8037462.999999998
P57746,Atp6v1d,30min,26,178511.11111111107
P57776,Eef1d,30min,26,2491763.333333333
P58021,Tm9sf2,30min,26,42675.33333333333
P58058,Nadk,30min,26,28169224.72222222
P58281,Opa1,30min,26,28912209.999999996
P58404,Strn4,30min,26,3712529.1111111105
P58682,Tlr8,30min,26,323904.77777777775
P58801,Ripk2,30min,26,4408969.999999999
P59016,Vps33b,30min,26,15479166.888888888
P59017,Bcl2l13,30min,26,113345.2222222222
P59235,Nup43,30min,26,447489.99999999994
P59325,Eif5,30min,26,5749768.444444444
P59672,Anks1a,30min,26,293002.2222222222
P59729,Rin3,30min,26,1757885.8888888885
P59999,Arpc4,30min,26,39761140.55555555
P60060,Sec61g,30min,26,340482.8888888888
P60122,Ruvbl1,30min,26,221164.3333333333
P60229,Eif3e,30min,26,99481.55555555553
P60605,Ube2g2,30min,26,615294.4444444444
P60670,Nploc4,30min,26,56812631.111111104
P60710,Actb,30min,26,1030249491.5259248
P60766,Cdc42,30min,26,12977654.999999998
P60843,Eif4a1,30min,26,4650504.444444444
P60867,Rps20,30min,26,11295277.777777776
P61021,Rab5b,30min,26,1677097.5555555553
P61027,Rab10,30min,26,13580967.22222222
P61028,Rab8b,30min,26,7535324.444444443
P61087,Ube2k,30min,26,279924.4444444444
P61089,Ube2n,30min,26,140972.2222222222
P61161,Actr2,30min,26,896753759.8148148
P61164,Actr1a,30min,26,1274269.9999999998
P61211,Arl1,30min,26,2414183.433333333
P61226,Rap2b,30min,26,14211966.444444444
P61290,Psme3,30min,26,42872669.99999999
P61358,Rpl27,30min,26,315613.3333333333
P61600,Naa20,30min,26,686710.0
P61620,Sec61a1,30min,26,2168345.3333333335
P61750,Arf4,30min,26,25077165.777777776
P61759,Vbp1,30min,26,67535475.6111111
P61804,Dad1,30min,26,66346.77777777777
P61965,Wdr5,30min,26,1576601.5555555555
P61967,Ap1s1,30min,26,10040026.555555556
P61982,Ywhag,30min,26,10695498.055555554
P62075,Timm13,30min,26,35390336.33333333
P62082,Rps7,30min,26,6626271.277777776
P62141,Ppp1cb,30min,26,70426611.1111111
P62192,Psmc1,30min,26,10079971.11111111
P62196,Psmc5,30min,26,2953195.9999999995
P62242,Rps8,30min,26,2965607.777777778
P62245,Rps15a,30min,26,3855039.9999999995
P62259,Ywhae,30min,26,97898140.8148148
P62264,Rps14,30min,26,2640988.8888888885
P62267,Rps23,30min,26,3401931.111111111
P62270,Rps18,30min,26,12876575.555555552
P62281,Rps11,30min,26,13084128.333333332
P62307,Snrpf,30min,26,1031326.0
P62309,Snrpg,30min,26,4497805.555555555
P62313,Lsm6,30min,26,936332.2222222221
P62315,Snrpd1,30min,26,1750286.7407407397
P62317,Snrpd2,30min,26,6498006.888888888
P62320,Snrpd3,30min,26,10743764.444444444
P62334,Psmc6,30min,26,15139952.777777776
P62340,Tbpl1,30min,26,1507358.8888888885
P62482,Kcnab2,30min,26,20919753.333333332
P62751,Rpl23a,30min,26,5945205.833333332
P62754,Rps6,30min,26,11347083.333333332
P62774,Mtpn,30min,26,805524.0
P62806,H4c1,30min,26,116349903.55555555
P62814,Atp6v1b2,30min,26,126084744.44444442
P62821,Rab1a,30min,26,31686812.296296284
P62827,Ran,30min,26,30465792.092592597
P62830,Rpl23,30min,26,2160839.9999999995
P62835,Rap1a,30min,26,1559606.222222222
P62843,Rps15,30min,26,716020.0
P62849,Rps24,30min,26,739424.4444444443
P62852,Rps25,30min,26,1965216.6666666665
P62855,Rps26,30min,26,4580500.0
P62858,Rps28,30min,26,25500971.11111111
P62869,Elob,30min,26,23723110.0
P62874,Gnb1,30min,26,24618299.188888885
P62880,Gnb2,30min,26,27510091.33333333
P62889,Rpl30,30min,26,5222696.333333332
P62900,Rpl31,30min,26,22198151.111111112
P62908,Rps3,30min,26,18407715.22222222
P62915,Gtf2b,30min,26,919522.4444444443
P62918,Rpl8,30min,26,6994719.999999999
P62960,Ybx1,30min,26,24263789.33333333
P62962,Pfn1,30min,26,3238157.777777777
P62983,Rps27a,30min,26,12037212.444444444
P62996,Tra2b,30min,26,12291714.444444442
P63001,Rac1,30min,26,861297.7777777778
P63002,Tle5,30min,26,1739947.9999999995
P63005,Pafah1b1,30min,26,1250211.111111111
P63017,Hspa8,30min,26,891509047.2037036
P63028,Tpt1,30min,26,521496.66666666657
P63037,Dnaja1,30min,26,34388010.92592593
P63038,Hspd1,30min,26,531934953.44444436
P63073,Eif4e,30min,26,799660.5555555555
P63085,Mapk1,30min,26,14390.777777777776
P63154,Crnkl1,30min,26,6255878.666666666
P63168,Dynll1,30min,26,736608.8888888888
P63213,Gng2,30min,26,1180114.222222222
P63271,Supt4h1a,30min,26,40051632.22222222
P63276,Rps17,30min,26,10841835.296296287
P63280,Ube2i,30min,26,5405938.888888888
P63323,Rps12,30min,26,25088752.925925925
P63328,Ppp3ca,30min,26,79668737.77777776
P67778,Phb1,30min,26,117138.88888888888
P67871,Csnk2b,30min,26,505788.8888888888
P68181,Prkacb,30min,26,56054070.999999985
P68254,Ywhaq,30min,26,105313385.07407406
P68368,Tuba4a,30min,26,263508727.55555546
P68433,H3c1,30min,26,245194740.22222218
P70158,Smpdl3a,30min,26,192704.4444444444
P70168,Kpnb1,30min,26,118742721.88888887
P70206,Plxna1,30min,26,258601.3333333333
P70261,Pald1,30min,26,16128212.888888886
P70265,Pfkfb2,30min,26,4010374.9999999995
P70268,Pkn1,30min,26,2192871.6666666665
P70290,Mpp1,30min,26,3101976.666666666
P70297,Stam,30min,26,5944761.11111111
P70303,Ctps2,30min,26,28558657.777777776
P70315,Was,30min,26,16153455.185185183
P70333,Hnrnph2,30min,26,29882472.055555552
P70353,Nfyc,30min,26,12355766.666666664
P70362,Ufd1,30min,26,1182866.6666666665
P70404,Idh3g,30min,26,27455718.33333333
P70406,Ucp2,30min,26,12861.555555555555
P70429,Evl,30min,26,22866378.5
P70441,Nherf1,30min,26,15829227.777777774
P70460,Vasp,30min,26,4631220.555555555
P70670,Naca,30min,26,33065827.33333333
P70677,Casp3,30min,26,516772.99999999994
P70698,Ctps1,30min,26,3068072.222222222
P70699,Gaa,30min,26,36850813.33333333
P80313,Cct7,30min,26,6222449.833333332
P80314,Cct2,30min,26,4579415.555555555
P80315,Cct4,30min,26,12879792.222222222
P80317,Cct6a,30min,26,19807712.33333333
P80318,Cct3,30min,26,22451834.444444444
P81117,Nucb2,30min,26,165398268.55555552
P82343,Renbp,30min,26,4132784.4444444445
P83741,Wnk1,30min,26,27531872.222222224
P83870,Phf5a,30min,26,265220.0
P84078,Arf1,30min,26,12541400.0
P84084,Arf5,30min,26,37462303.38888889
P84089,Erh,30min,26,11405902.11111111
P84091,Ap2m1,30min,26,120914535.55555555
P84096,Rhog,30min,26,33017570.785185173
P84099,Rpl19,30min,26,6095144.444444444
P85094,Isoc2a,30min,26,145853.3333333333
P97302,Bach1,30min,26,1681469.5555555553
P97310,Mcm2,30min,26,4976838.888888888
P97311,Mcm6,30min,26,1812129.9999999998
P97333,Nrp1,30min,26,436414.99999999994
P97351,Rps3a,30min,26,19213325.555555552
P97363,Sptlc2,30min,26,514794.4444444443
P97369,Ncf4,30min,26,108319539.66666666
P97371,Psme1,30min,26,467537307.11111087
P97372,Psme2,30min,26,465495370.70370364
P97379,G3bp2,30min,26,12658876.777777776
P97390,Vps45,30min,26,1281944.4444444443
P97449,Anpep,30min,26,127671815.55555555
P97450,Atp5pf,30min,26,283344.4444444444
P97452,Bop1,30min,26,12690145.555555554
P97461,Rps5,30min,26,7601565.555555555
P97470,Ppp4c,30min,26,26106703.44444444
P97478,Coq7,30min,26,688948.8888888888
P97480,Eya3,30min,26,385499.0
P97484,Pirb,30min,26,4395778.888888888
P97492,Rgs14,30min,26,3779422.2222222215
P97742,Cpt1a,30min,26,3321777.7777777775
P97760,Polr2c,30min,26,127434.44444444444
P97770,Thumpd3,30min,26,682934.4444444444
P97789,Xrn1,30min,26,10926186.666666664
P97797,Sirpa,30min,26,13013517.777777776
P97807,Fh,30min,26,28756920.999999996
P97808,Fxyd5,30min,26,78630.22222222222
P97814,Pstpip1,30min,26,46046559.777777776
P97820,Map4k4,30min,26,3180717.777777777
P97822,Anp32e,30min,26,60356114.38888888
P97855,G3bp1,30min,26,47910027.22222221
P97864,Casp7,30min,26,862235.3333333333
P97872,Fmo5,30min,26,44868.88888888888
P98078,Dab2,30min,26,11318345.555555554
P98086,C1qa,30min,26,39055823.44444444
P98192,Gnpat,30min,26,851269.4444444444
P99024,Tubb5,30min,26,132211123.51851869
P99027,Rplp2,30min,26,21894760.074074063
P99028,Uqcrh,30min,26,66676.22222222222
Q00422,Gabpa,30min,26,4706248.888888888
Q00519,Xdh,30min,26,20291818.888888888
Q00612,G6pdx,30min,26,33053267.777777776
Q00941,Csf2ra,30min,26,905424.4444444444
Q00993,Axl,30min,26,2135843.333333333
Q00PI9,Hnrnpul2,30min,26,52315291.77777776
Q01237,Hmgcr,30min,26,8862732.944444444
Q01405,Sec23a,30min,26,86215512.44444443
Q01730,Rsu1,30min,26,155968717.55555552
Q01768,Nme2,30min,26,1535603.3333333333
Q01853,Vcp,30min,26,10666947.777777776
Q02053,Uba1,30min,26,76599176.1111111
Q02105,C1qc,30min,26,114939522.33333331
Q02819,Nucb1,30min,26,191318510.11111107
Q03265,Atp5f1a,30min,26,200603255.22222224
Q03267,Ikzf1,30min,26,6487398.888888888
Q03347,Runx1,30min,26,588189.5555555555
Q03958,Pfdn6,30min,26,31130936.66666666
Q03963,Eif2ak2,30min,26,2805923.9999999995
Q04207,Rela,30min,26,61828691.44444443
Q04447,Ckb,30min,26,4120459.333333333
Q04519,Smpd1,30min,26,684247.8888888888
Q04750,Top1,30min,26,11486206.666666664
Q04863,Relb,30min,26,3208481.111111111
Q05144,Rac2,30min,26,66909409.99999999
Q05186,Rcn1,30min,26,9016958.888888888
Q05512,Mark2,30min,26,538448.8888888888
Q05920,Pc,30min,26,3269170.4444444445
Q05CL8,Larp7,30min,26,6799485.555555556
Q05D44,Eif5b,30min,26,18839286.666666664
Q06185,Atp5me,30min,26,2945915.555555555
Q07417,Acads,30min,26,35131609.51851851
Q07797,Lgals3bp,30min,26,41698130.0
Q07813,Bax,30min,26,12977366.999999998
Q08509,Eps8,30min,26,10215495.555555554
Q08857,Cd36,30min,26,5608005.555555555
Q09014,Ncf1,30min,26,26381433.33333333
Q09200,B4galnt1,30min,26,13438233.333333332
Q0GNC1,Inf2,30min,26,9186127.777777776
Q0KL02,Trio,30min,26,44410.22222222222
Q0VGB7,Ppp4r2,30min,26,12735019.44444444
Q11011,Npepps,30min,26,7556791.11111111
Q148V7,Relch,30min,26,205942.99999999994
Q149F1,Rpusd2,30min,26,57554.77777777777
Q149F3,Gspt2,30min,26,8459666.5
Q149L6,Dnajb14,30min,26,1505148.8888888888
Q14AX6,Cdk12,30min,26,788429.6666666666
Q14CH1,Mocos,30min,26,25584388.888888888
Q14CH7,Aars2,30min,26,637879.3333333333
Q18PI6,Cd84,30min,26,715002.2222222221
Q1HFZ0,Nsun2,30min,26,75815160.77777776
Q2NL51,Gsk3a,30min,26,58016.0
Q2TBA3,Malt1,30min,26,18710395.555555556
Q2TBE6,Pi4k2a,30min,26,2559649.444444444
Q2TPA8,Hsdl2,30min,26,1311817.7777777778
Q32NY4,Cnnm3,30min,26,77406.11111111111
Q3B7Z2,Osbp,30min,26,28570920.222222216
Q3TA59,Jmjd8,30min,26,4924278.11111111
Q3TAA7,Stk11ip,30min,26,2151182.555555555
Q3TB92,Milr1,30min,26,683240.0
Q3TBD2,Arhgap45,30min,26,591040.0
Q3TBT3,Sting1,30min,26,1258053.333333333
Q3TC46,Patl1,30min,26,2917406.7222222215
Q3TC93,Hs1bp3,30min,26,34970769.44444444
Q3TCH7,Cul4a,30min,26,13670965.95555555
Q3TCJ1,Abraxas2,30min,26,3158458.8888888885
Q3TDN2,Faf2,30min,26,499848.99999999994
Q3TEA8,Hp1bp3,30min,26,1149306.6666666665
Q3TFD2,Lpcat1,30min,26,1689960.5555555553
Q3TGW2,Eepd1,30min,26,8344669.777777776
Q3THE2,Myl12b,30min,26,6855292.222222222
Q3THG9,Aarsd1,30min,26,44929567.777777776
Q3THK3,Gtf2f1,30min,26,75117403.85185185
Q3THK7,Gmps,30min,26,1414947.7777777775
Q3THS6,Mat2a,30min,26,11485671.111111108
Q3TIR3,Ric8a,30min,26,1148455.6666666665
Q3TIU4,Pde12,30min,26,650634.0
Q3TIV5,Zc3h15,30min,26,27680937.222222216
Q3TJ22,Aamp,30min,26,6710329.666666666
Q3TKY6,Cwc27,30min,26,5623969.444444443
Q3TPE9,Ankmy2,30min,26,3316933.999999999
Q3TRM8,Hk3,30min,26,63161671.22222221
Q3TVI8,Pbxip1,30min,26,619663.0
Q3TW96,Uap1l1,30min,26,13270929.999999998
Q3TWF6,Wdr70,30min,26,484375.33333333326
Q3TWW8,Srsf6,30min,26,170260011.1111111
Q3TX08,Trmt1,30min,26,3472889.999999999
Q3TXS7,Psmd1,30min,26,1728816.6666666665
Q3TXU5,Dhps,30min,26,13156630.0
Q3U0J8,Tbc1d2b,30min,26,51869.88888888888
Q3U0V1,Khsrp,30min,26,182560217.11111107
Q3U0V2,Tradd,30min,26,8201821.11111111
Q3U1J4,Ddb1,30min,26,14394107.777777776
Q3U1T9,Dennd1b,30min,26,505471.11111111107
Q3U1V6,Uevld,30min,26,1139982.222222222
Q3U1Y4,Dennd4b,30min,26,8114354.444444444
Q3U1Z5,Gpsm3,30min,26,16859571.666666664
Q3U2A8,Vars2,30min,26,7067563.333333332
Q3U2P1,Sec24a,30min,26,23939895.555555552
Q3U3T8,Wdr62,30min,26,458599.0
Q3U6Q4,Pik3r6,30min,26,1001477.7777777776
Q3U7R1,Esyt1,30min,26,12001548.888888888
Q3U7U3,Fbxo7,30min,26,3022529.444444444
Q3UA37,Qrich1,30min,26,4118130.111111111
Q3UCV8,Otulin,30min,26,2479176.222222222
Q3UDE2,Ttll12,30min,26,68869325.22222221
Q3UDF0,Slc2a6,30min,26,10982224.222222222
Q3UDK1,Trafd1,30min,26,6472928.888888888
Q3UDP0,Wdr41,30min,26,2036733.6666666665
Q3UEB3,Puf60,30min,26,30830253.33333333
Q3UFK8,Frmd8,30min,26,310997.3333333333
Q3UG98,Nat9,30min,26,2226286.6666666665
Q3UGC7,Eif3j1,30min,26,94457295.18518516
Q3UGS4,Mcrip1,30min,26,6141187.5
Q3UH06,Rreb1,30min,26,189222.2222222222
Q3UH60,Dip2b,30min,26,20395422.22222222
Q3UH93,Plxnd1,30min,26,754977.5555555555
Q3UHB1,Nt5dc3,30min,26,28267381.288888887
Q3UHD6,Snx27,30min,26,740865.2222222221
Q3UHI4,Tmed8,30min,26,1288838.8888888888
Q3UHJ0,Aak1,30min,26,977440.8888888886
Q3UHX2,Pdap1,30min,26,480362.3333333333
Q3UI43,Babam1,30min,26,4638962.222222222
Q3UIA2,Arhgap17,30min,26,32507639.999999996
Q3UIR3,Dtx3l,30min,26,3633130.444444444
Q3UJB0,Sf3b2,30min,26,2892322.222222222
Q3UJD6,Usp19,30min,26,2727206.666666666
Q3UKJ7,Smu1,30min,26,13355069.444444442
Q3UL36,Arglu1,30min,26,16262824.44444444
Q3ULL6,Upf3b,30min,26,72978.44444444444
Q3UM45,Ppp1r7,30min,26,111694580.66666666
Q3UMB9,Washc4,30min,26,73888.66666666666
Q3UMC0,Afg2a,30min,26,27527.11111111111
Q3UMT1,Ppp1r12c,30min,26,11955838.888888888
Q3UMU9,Hdgfl2,30min,26,1409424.111111111
Q3UMW8,Cln5,30min,26,9440302.22222222
Q3UMY5,Eml4,30min,26,29680488.666666664
Q3UND0,Skap2,30min,26,4372688.222222222
Q3UNZ8,Cryzl2,30min,26,278813.77777777775
Q3UPF5,Zc3hav1,30min,26,3784075.888888888
Q3UQ44,Iqgap2,30min,26,31884.55555555555
Q3UQ84,Tars2,30min,26,17634684.444444444
Q3UQN2,Fcho2,30min,26,6569403.777777777
Q3UVG3,Fam91a1,30min,26,346000.0
Q3UW53,Niban1,30min,26,31237443.22222222
Q3UWE6,Wdr20,30min,26,524409.5555555555
Q3UWL8,Pfdn4,30min,26,34894221.111111104
Q3UYC0,Ppm1h,30min,26,6863642.555555555
Q3UYV9,Ncbp1,30min,26,18159381.111111112
Q3UZ39,Lrrfip1,30min,26,2504567.7777777775
Q3UZA1,Rcsd1,30min,26,21938664.44444444
Q3V0C5,Usp48,30min,26,15804592.22222222
Q3V1L4,Nt5c2,30min,26,18097518.888888888
Q3V1T4,P3h1,30min,26,15227858.888888888
Q3V3Q7,Pacs2,30min,26,14947432.22222222
Q3V3R1,Mthfd1l,30min,26,86379130.55555555
Q3V4B5,Commd6,30min,26,1409453.333333333
Q4KMM3,Oxr1,30min,26,6747509.777777777
Q4LDD4,Arap1,30min,26,19130752.22222222
Q4PJX1,Odr4,30min,26,1080252.222222222
Q4VAA2,Cdv3,30min,26,3631602.2222222215
Q4VBE8,Wdr18,30min,26,3511491.333333333
Q501J7,Phactr4,30min,26,3331756.7777777775
Q505F5,Lrrc47,30min,26,4075706.055555555
Q52KI8,Srrm1,30min,26,1944133.3333333333
Q566J8,Coq8b,30min,26,1198097.5555555553
Q569Z5,Ddx46,30min,26,17177394.444444444
Q569Z6,Thrap3,30min,26,7083553.333333332
Q571E4,Galns,30min,26,1075899.7777777778
Q571I9,Aldh16a1,30min,26,3989071.1111111105
Q58A65,Spag9,30min,26,435872.22222222213
Q5DW34,Ehmt1,30min,26,63502.88888888888
Q5EG47,Prkaa1,30min,26,20081148.888888884
Q5F2E7,Nufip2,30min,26,5912536.666666666
Q5F2E8,Taok1,30min,26,1478978.8888888885
Q5FWK3,Arhgap1,30min,26,278566.6666666666
Q5MJS3,Fam20c,30min,26,1928404.8888888883
Q5SSL4,Abr,30min,26,9365569.999999998
Q5SSW2,Psme4,30min,26,2637399.666666666
Q5SSZ5,Tns3,30min,26,1420005.5555555555
Q5SUR0,Pfas,30min,26,3486571.111111111
Q5SVR0,Tbc1d9b,30min,26,2080506.5555555553
Q5SW19,Cluh,30min,26,1494619.9999999995
Q5SW28,Pik3r5,30min,26,334726.99999999994
Q5SWD9,Tsr1,30min,26,261518.99999999997
Q5SXY1,Specc1,30min,26,5165454.444444444
Q5U452,Trp53rka,30min,26,665357.5555555555
Q5UAK0,Mier1,30min,26,266414.8888888889
Q5XPI3,Rnf123,30min,26,975384.6666666665
Q60575,Kif1b,30min,26,3848131.111111111
Q60597,Ogdh,30min,26,131712158.5185185
Q60598,Cttn,30min,26,14933369.11111111
Q60604,Scin,30min,26,6571013.333333332
Q60605,Myl6,30min,26,44317250.22222222
Q60631,Grb2,30min,26,53028567.777777776
Q60664,Irag2,30min,26,12443889.999999996
Q60668,Hnrnpd,30min,26,2327999.111111111
Q60676,Ppp5c,30min,26,644848.8888888888
Q60710,Samhd1,30min,26,160889449.66666666
Q60739,Bag1,30min,26,9415082.074074065
Q60759,Gcdh,30min,26,21169088.44444444
Q60766,Irgm1,30min,26,2885583.6666666665
Q60778,Nfkbib,30min,26,10212103.888888888
Q60780,Gas7,30min,26,151376465.3333333
Q60809,Cnot7,30min,26,776143.111111111
Q60854,Serpinb6,30min,26,197994.4444444444
Q60864,Stip1,30min,26,383089388.33333325
Q60865,Caprin1,30min,26,53758456.88888888
Q60870,Reep5,30min,26,67503033.33333333
Q60875,Arhgef2,30min,26,617342.2222222222
Q60949,Tbc1d1,30min,26,54882.88888888888
Q60953,Pml,30min,26,48677.0
Q60960,Kpna1,30min,26,3036346.333333333
Q60963,Pla2g7,30min,26,24320597.388888888
Q60967,Papss1,30min,26,3433531.111111111
Q60972,Rbbp4,30min,26,708115.5555555555
Q60973,Rbbp7,30min,26,12319244.444444442
Q60989,Xiap,30min,26,3128040.444444444
Q60996,Ppp2r5c,30min,26,11957114.555555554
Q61009,Scarb1,30min,26,123372.2222222222
Q61017,Gngt2,30min,26,404007.77777777775
Q61024,Asns,30min,26,5929815.555555555
Q61035,Hars1,30min,26,60601356.66666666
Q61074,Ppm1g,30min,26,35948711.111111104
Q61081,Cdc37,30min,26,31706709.22222222
Q61084,Map3k3,30min,26,717056.6666666665
Q61093,Cybb,30min,26,1870263.333333333
Q61096,Prtn3,30min,26,1276348.444444444
Q61102,Abcb7,30min,26,198138.4444444444
Q61107,Gbp3,30min,26,4269650.555555555
Q61127,Nab2,30min,26,9229208.888888888
Q61136,Prp4k,30min,26,143457.77777777775
Q61151,Ppp2r5e,30min,26,9954323.666666666
Q61152,Ptpn18,30min,26,31474549.259259276
Q61166,Mapre1,30min,26,1434717.222222222
Q61176,Arg1,30min,26,67882.88888888888
Q61183,Papola,30min,26,10706278.888888888
Q61187,Tsg101,30min,26,10232791.11111111
Q61189,Clns1a,30min,26,6642384.444444444
Q61191,Hcfc1,30min,26,8788903.333333332
Q61205,Pafah1b3,30min,26,103819.77777777777
Q61206,Pafah1b2,30min,26,4561735.444444444
Q61207,Psap,30min,26,276576988.8703703
Q61210,Arhgef1,30min,26,24998722.22222222
Q61216,Mre11,30min,26,994500.0
Q61235,Sntb2,30min,26,2212146.444444444
Q61239,Fnta,30min,26,48039482.777777776
Q61263,Soat1,30min,26,201911.11111111107
Q61316,Hspa4,30min,26,43298538.44444443
Q61333,Tnfaip2,30min,26,11457992.22222222
Q61335,Bcap31,30min,26,689540.0
Q61337,Bad,30min,26,71582.77777777777
Q61490,Alcam,30min,26,1008971.1111111109
Q61508,Ecm1,30min,26,3664128.555555555
Q61510,Trim25,30min,26,5279553.333333333
Q61543,Glg1,30min,26,1409688.8888888888
Q61553,Fscn1,30min,26,2536903.222222222
Q61559,Fcgrt,30min,26,156897.4444444444
Q61584,Fxr1,30min,26,380050.0
Q61635,Ifi47,30min,26,1701960.6666666665
Q61644,Pacsin1,30min,26,14876728.888888888
Q61646,Hp,30min,26,9023008.888888888
Q61656,Ddx5,30min,26,341028.8888888889
Q61687,Atrx,30min,26,864671.222222222
Q61699,Hsph1,30min,26,57737309.55555555
Q61703,Itih2,30min,26,5973951.11111111
Q61753,Phgdh,30min,26,40895281.66666666
Q61771,Kif3b,30min,26,127768.88888888888
Q61792,Lasp1,30min,26,7337888.888888888
Q61810,Ltbp3,30min,26,125903.33333333333
Q61823,Pdcd4,30min,26,7302645.333333332
Q61878,Prg2,30min,26,1563321.7777777775
Q61881,Mcm7,30min,26,1046696.6666666665
Q61937,Npm1,30min,26,91075133.33333331
Q62048,Pea15,30min,26,1027629.9999999998
Q62073,Map3k7,30min,26,1118183.4444444445
Q62077,Plcg1,30min,26,1022504.4444444443
Q62086,Pon2,30min,26,13040190.333333332
Q62087,Pon3,30min,26,17497175.288888887
Q62093,Srsf2,30min,26,3407502.2222222225
Q62095,Ddx3y,30min,26,1180744.4444444443
Q62148,Aldh1a2,30min,26,210655730.66666663
Q62172,Ralbp1,30min,26,125261.1111111111
Q62186,Ssr4,30min,26,13271793.333333332
Q62189,Snrpa,30min,26,1927227.6666666665
Q62191,Trim21,30min,26,9997177.111111108
Q62192,Cd180,30min,26,41602872.22222222
Q62193,Rpa2,30min,26,6094903.166666666
Q62241,Snrpc,30min,26,1154777.7777777778
Q62261,Sptbn1,30min,26,674819.9999999999
Q62276,Med22,30min,26,79306.0
Q62318,Trim28,30min,26,20283929.999999996
Q62348,Tsn,30min,26,182718791.3333333
Q62376,Snrnp70,30min,26,19611820.0
Q62384,Zpr1,30min,26,8935423.333333332
Q62393,Tpd52,30min,26,49423893.33333333
Q62418,Dbnl,30min,26,48854606.925925925
Q62419,Sh3gl1,30min,26,25676556.44444444
Q62433,Ndrg1,30min,26,967232.4444444443
Q62446,Fkbp3,30min,26,85932.66666666666
Q62448,Eif4g2,30min,26,2086502.5555555553
Q62465,Vat1,30min,26,117429442.55555555
Q62523,Zyx,30min,26,69243435.53703703
Q63829,Commd3,30min,26,2563229.7777777775
Q63850,Nup62,30min,26,11023466.055555552
Q63932,Map2k2,30min,26,3572255.777777777
Q64012,Raly,30min,26,2394126.3777777776
Q640Q5,Pan3,30min,26,113427.77777777777
Q64105,Spr,30min,26,301570.0
Q64112,Ifit2,30min,26,220625.55555555553
Q64152,Btf3,30min,26,9019103.888888888
Q64213,Sf1,30min,26,24775853.888888888
Q64281,Lilrb4a,30min,26,639168.4444444444
Q64282,Ifit1,30min,26,2212894.0
Q64324,Stxbp2,30min,26,3816013.11111111
Q64327,Mea1,30min,26,8435371.11111111
Q64337,Sqstm1,30min,26,4507504.444444444
Q64345,Ifit3,30min,26,92888.33333333333
Q64373,Bcl2l1,30min,26,113461.1111111111
Q64378,Fkbp5,30min,26,21365778.888888884
Q64433,Hspe1,30min,26,5079043.333333333
Q64514,Tpp2,30min,26,22041697.777777776
Q64516,Gk,30min,26,558659.4444444444
Q64521,Gpd2,30min,26,13193792.22222222
Q64522,H2ac21,30min,26,3102783.333333333
Q64523,H2ac20,30min,26,16729106.644444432
Q64704,Stx3,30min,26,827999.9999999999
Q64727,Vcl,30min,26,4298964.444444444
Q64737,Gart,30min,26,24973109.75555555
Q66GT5,Ptpmt1,30min,26,2290532.6666666665
Q689Z5,Sbno1,30min,26,5875960.888888888
Q68FD5,Cltc,30min,26,1307125.5555555555
Q68FF6,Git1,30min,26,284267.3333333333
Q68FL4,Ahcyl2,30min,26,92896609.48148148
Q68FL6,Mars1,30min,26,1740256.222222222
Q69Z37,Samd9l,30min,26,10846852.22222222
Q69ZA1,Cdk13,30min,26,3355039.9999999995
Q69ZC8,Gpalpp1,30min,26,666867.111111111
Q69ZF3,Gba2,30min,26,157982.3333333333
Q69ZJ7,Ric1,30min,26,298147.77777777775
Q69ZK0,Prex1,30min,26,87271533.33333331
Q69ZN7,Myof,30min,26,2726310.0
Q6A026,Pds5a,30min,26,871215.5555555554
Q6A028,Swap70,30min,26,240969944.44444442
Q6A098,Secisbp2l,30min,26,567948.6666666666
Q6A0A2,Larp4b,30min,26,647132.2222222221
Q6A0A9,FAM120A,30min,26,507297.99999999994
Q6A0D4,Rftn1,30min,26,1575288.6666666665
Q6A4J8,Usp7,30min,26,7162931.11111111
Q6DFW0,C9orf72,30min,26,116623.88888888888
Q6DFW4,Nop58,30min,26,52619.88888888888
Q6DFX2,Antxr2,30min,26,1818006.6666666663
Q6DG52,Churc1,30min,26,946174.4444444443
Q6DTY7,Pfkfb4,30min,26,7802677.11111111
Q6GV12,Kdsr,30min,26,2113383.333333333
Q6IRU2,Tpm4,30min,26,2090326.6666666663
Q6NSR8,Npepl1,30min,26,70272387.77777776
Q6NV83,U2surp,30min,26,129405.77777777777
Q6NVE9,Pptc7,30min,26,2327887.555555555
Q6NVF0,Ocrl,30min,26,342255.5555555555
Q6NVF4,Helb,30min,26,16772348.888888884
