,group,time,protein_id,count
11108,CCprofiler,30minR3,Q60714,2
11109,CCprofiler,30minR3,Q60715,2
11110,CCprofiler,30minR3,Q60754,1
11111,CCprofiler,30minR3,Q60759,3
11112,CCprofiler,30minR3,Q60766,1
11113,CCprofiler,30minR3,Q60767,1
11114,CCprofiler,30minR3,Q60770,1
11115,CCprofiler,30minR3,Q60772,1
11116,CCprofiler,30minR3,Q60780,2
11117,CCprofiler,30minR3,Q60864,2
11118,CCprofiler,30minR3,Q60866,1
11119,CCprofiler,30minR3,Q60902,1
11120,CCprofiler,30minR3,Q60949,1
11121,CCprofiler,30minR3,Q60960,1
11122,CCprofiler,30minR3,Q60967,1
11123,CCprofiler,30minR3,Q60992,1
11124,CCprofiler,30minR3,Q61009,1
11125,CCprofiler,30minR3,Q61024,1
11126,CCprofiler,30minR3,Q61035,1
11127,CCprofiler,30minR3,Q61037,1
11128,CCprofiler,30minR3,Q61043,1
11129,CCprofiler,30minR3,Q61069,1
11130,CCprofiler,30minR3,Q61074,1
11131,CCprofiler,30minR3,Q61102,1
11132,CCprofiler,30minR3,Q61103,1
11133,CCprofiler,30minR3,Q61107,2
11134,CCprofiler,30minR3,Q61133,1
11135,CCprofiler,30minR3,Q61136,1
11136,CCprofiler,30minR3,Q61152,1
11137,CCprofiler,30minR3,Q61160,1
11138,CCprofiler,30minR3,Q61164,1
11139,CCprofiler,30minR3,Q61176,1
11140,CCprofiler,30minR3,Q61183,1
11141,CCprofiler,30minR3,Q61210,1
11142,CCprofiler,30minR3,Q61233,1
11143,CCprofiler,30minR3,Q61239,2
11144,CCprofiler,30minR3,Q61316,1
11145,CCprofiler,30minR3,Q61334,1
11146,CCprofiler,30minR3,Q61335,1
11147,CCprofiler,30minR3,Q61411,1
11148,CCprofiler,30minR3,Q61425,1
11149,CCprofiler,30minR3,Q61466,1
11150,CCprofiler,30minR3,Q61510,2
11151,CCprofiler,30minR3,Q61543,3
11152,CCprofiler,30minR3,Q61549,1
11153,CCprofiler,30minR3,Q61550,2
11154,CCprofiler,30minR3,Q61553,1
11155,CCprofiler,30minR3,Q61578,1
11156,CCprofiler,30minR3,Q61584,1
11157,CCprofiler,30minR3,Q61586,1
11158,CCprofiler,30minR3,Q61595,1
11159,CCprofiler,30minR3,Q61598,1
11160,CCprofiler,30minR3,Q61599,1
11161,CCprofiler,30minR3,Q61635,1
11162,CCprofiler,30minR3,Q61644,2
11163,CCprofiler,30minR3,Q61646,1
11164,CCprofiler,30minR3,Q61655,1
11165,CCprofiler,30minR3,Q61656,1
11166,CCprofiler,30minR3,Q61704,1
11167,CCprofiler,30minR3,Q61733,1
11168,CCprofiler,30minR3,Q61749,2
11169,CCprofiler,30minR3,Q61768,1
11170,CCprofiler,30minR3,Q61810,2
11171,CCprofiler,30minR3,Q61830,3
11172,CCprofiler,30minR3,Q61881,2
11173,CCprofiler,30minR3,Q62018,1
11174,CCprofiler,30minR3,Q62048,1
11175,CCprofiler,30minR3,Q62077,1
11176,CCprofiler,30minR3,Q62148,2
11177,CCprofiler,30minR3,Q62191,2
11178,CCprofiler,30minR3,Q62192,1
11179,CCprofiler,30minR3,Q62193,1
11180,CCprofiler,30minR3,Q62261,1
11181,CCprofiler,30minR3,Q62311,1
11182,CCprofiler,30minR3,Q62348,1
11183,CCprofiler,30minR3,Q62376,1
11184,CCprofiler,30minR3,Q62383,1
11185,CCprofiler,30minR3,Q62384,1
11186,CCprofiler,30minR3,Q62422,1
11187,CCprofiler,30minR3,Q62433,1
11188,CCprofiler,30minR3,Q62446,1
11189,CCprofiler,30minR3,Q62448,1
11190,CCprofiler,30minR3,Q63829,1
11191,CCprofiler,30minR3,Q63844,2
11192,CCprofiler,30minR3,Q63932,1
11193,CCprofiler,30minR3,Q64010,1
11194,CCprofiler,30minR3,Q640Q5,2
11195,CCprofiler,30minR3,Q64105,1
11196,CCprofiler,30minR3,Q64133,1
11197,CCprofiler,30minR3,Q64152,1
11198,CCprofiler,30minR3,Q64213,1
11199,CCprofiler,30minR3,Q64311,1
11200,CCprofiler,30minR3,Q64324,1
11201,CCprofiler,30minR3,Q64378,2
11202,CCprofiler,30minR3,Q64430,1
11203,CCprofiler,30minR3,Q64442,2
11204,CCprofiler,30minR3,Q64455,1
11205,CCprofiler,30minR3,Q64514,4
11206,CCprofiler,30minR3,Q64520,1
11207,CCprofiler,30minR3,Q64521,2
11208,CCprofiler,30minR3,Q64669,1
11209,CCprofiler,30minR3,Q64674,2
11210,CCprofiler,30minR3,Q64727,2
11211,CCprofiler,30minR3,Q64737,2
11212,CCprofiler,30minR3,Q689Z5,1
11213,CCprofiler,30minR3,Q68FD5,3
11214,CCprofiler,30minR3,Q68FF6,1
11215,CCprofiler,30minR3,Q68FH4,1
11216,CCprofiler,30minR3,Q68FL4,2
11217,CCprofiler,30minR3,Q68FL6,3
11218,CCprofiler,30minR3,Q69Z37,1
11219,CCprofiler,30minR3,Q69ZK0,4
11220,CCprofiler,30minR3,Q69ZN6,1
11221,CCprofiler,30minR3,Q69ZN7,4
11222,CCprofiler,30minR3,Q69ZR2,1
11223,CCprofiler,30minR3,Q6A026,1
11224,CCprofiler,30minR3,Q6A028,2
11225,CCprofiler,30minR3,Q6A068,1
11226,CCprofiler,30minR3,Q6A0A9,1
11227,CCprofiler,30minR3,Q6A4J8,2
11228,CCprofiler,30minR3,Q6AW69,1
11229,CCprofiler,30minR3,Q6DFV7,1
11230,CCprofiler,30minR3,Q6DFX2,1
11231,CCprofiler,30minR3,Q6DG52,1
11232,CCprofiler,30minR3,Q6DIC0,1
11233,CCprofiler,30minR3,Q6DTY7,1
11234,CCprofiler,30minR3,Q6GQT9,1
11235,CCprofiler,30minR3,Q6GV12,1
11236,CCprofiler,30minR3,Q6GYP7,1
11237,CCprofiler,30minR3,Q6IFX2,1
11238,CCprofiler,30minR3,Q6IRU2,1
11239,CCprofiler,30minR3,Q6IRU5,1
11240,CCprofiler,30minR3,Q6NSR8,1
11241,CCprofiler,30minR3,Q6NVE9,1
11242,CCprofiler,30minR3,Q6NVF0,2
11243,CCprofiler,30minR3,Q6NVF4,3
11244,CCprofiler,30minR3,Q6NVF9,1
11245,CCprofiler,30minR3,Q6NVG5,1
11246,CCprofiler,30minR3,Q6NXL1,1
11247,CCprofiler,30minR3,Q6NZB0,1
11248,CCprofiler,30minR3,Q6NZC7,1
11249,CCprofiler,30minR3,Q6NZJ6,1
11250,CCprofiler,30minR3,Q6NZM9,2
11251,CCprofiler,30minR3,Q6NZQ4,1
11252,CCprofiler,30minR3,Q6P069,1
11253,CCprofiler,30minR3,Q6P1B1,1
11254,CCprofiler,30minR3,Q6P1H6,1
11255,CCprofiler,30minR3,Q6P3A8,1
11256,CCprofiler,30minR3,Q6P3D0,1
11257,CCprofiler,30minR3,Q6P4S6,1
11258,CCprofiler,30minR3,Q6P4S8,1
11259,CCprofiler,30minR3,Q6P4T0,1
11260,CCprofiler,30minR3,Q6P4T2,2
11261,CCprofiler,30minR3,Q6P542,2
11262,CCprofiler,30minR3,Q6P5D8,1
11263,CCprofiler,30minR3,Q6P5E4,2
11264,CCprofiler,30minR3,Q6P5F9,1
11265,CCprofiler,30minR3,Q6P6L0,1
11266,CCprofiler,30minR3,Q6P7W5,1
11267,CCprofiler,30minR3,Q6P8M1,1
11268,CCprofiler,30minR3,Q6P9L6,1
11269,CCprofiler,30minR3,Q6P9Q6,1
11270,CCprofiler,30minR3,Q6P9R2,1
11271,CCprofiler,30minR3,Q6PAM1,1
11272,CCprofiler,30minR3,Q6PAT0,1
11273,CCprofiler,30minR3,Q6PAV2,1
11274,CCprofiler,30minR3,Q6PB44,1
11275,CCprofiler,30minR3,Q6PB66,3
11276,CCprofiler,30minR3,Q6PB93,1
11277,CCprofiler,30minR3,Q6PCM2,1
11278,CCprofiler,30minR3,Q6PD26,1
11279,CCprofiler,30minR3,Q6PDG5,3
11280,CCprofiler,30minR3,Q6PDG8,1
11281,CCprofiler,30minR3,Q6PDI5,2
11282,CCprofiler,30minR3,Q6PDL0,1
11283,CCprofiler,30minR3,Q6PDQ2,1
11284,CCprofiler,30minR3,Q6PDY2,1
11285,CCprofiler,30minR3,Q6PF93,1
11286,CCprofiler,30minR3,Q6PGB6,1
11287,CCprofiler,30minR3,Q6PGC1,1
11288,CCprofiler,30minR3,Q6PGH1,2
11289,CCprofiler,30minR3,Q6PGL7,2
11290,CCprofiler,30minR3,Q6PHU5,1
11291,CCprofiler,30minR3,Q6PHZ2,1
11292,CCprofiler,30minR3,Q6PIP5,1
11293,CCprofiler,30minR3,Q6PNC0,1
11294,CCprofiler,30minR3,Q6Q899,1
11295,CCprofiler,30minR3,Q6R5N8,1
11296,CCprofiler,30minR3,Q6R891,1
11297,CCprofiler,30minR3,Q6VN19,1
11298,CCprofiler,30minR3,Q6VNB8,1
11299,CCprofiler,30minR3,Q6WVG3,1
11300,CCprofiler,30minR3,Q6Y7W8,1
11301,CCprofiler,30minR3,Q6ZPE2,1
11302,CCprofiler,30minR3,Q6ZPT1,1
11303,CCprofiler,30minR3,Q6ZPU9,1
11304,CCprofiler,30minR3,Q6ZQ08,1
11305,CCprofiler,30minR3,Q6ZQ38,4
11306,CCprofiler,30minR3,Q6ZQA0,2
11307,CCprofiler,30minR3,Q6ZQB6,2
11308,CCprofiler,30minR3,Q6ZQK5,1
11309,CCprofiler,30minR3,Q6ZQL4,1
11310,CCprofiler,30minR3,Q6ZQM8,2
11311,CCprofiler,30minR3,Q6ZWR6,2
11312,CCprofiler,30minR3,Q6ZWX6,2
11313,CCprofiler,30minR3,Q70FJ1,1
11314,CCprofiler,30minR3,Q71FD5,1
11315,CCprofiler,30minR3,Q71FD7,2
11316,CCprofiler,30minR3,Q71KT5,1
11317,CCprofiler,30minR3,Q78JE5,1
11318,CCprofiler,30minR3,Q78JW9,1
11319,CCprofiler,30minR3,Q78PG9,1
11320,CCprofiler,30minR3,Q78PY7,3
11321,CCprofiler,30minR3,Q78ZA7,2
11322,CCprofiler,30minR3,Q791N7,1
11323,CCprofiler,30minR3,Q7M6Y3,2
11324,CCprofiler,30minR3,Q7TMB8,2
11325,CCprofiler,30minR3,Q7TMF2,1
11326,CCprofiler,30minR3,Q7TMQ7,1
11327,CCprofiler,30minR3,Q7TMY4,1
11328,CCprofiler,30minR3,Q7TMY8,3
11329,CCprofiler,30minR3,Q7TN05,1
11330,CCprofiler,30minR3,Q7TN29,1
11331,CCprofiler,30minR3,Q7TN98,2
11332,CCprofiler,30minR3,Q7TNC4,1
11333,CCprofiler,30minR3,Q7TNG5,2
11334,CCprofiler,30minR3,Q7TNL5,3
11335,CCprofiler,30minR3,Q7TNP2,1
11336,CCprofiler,30minR3,Q7TPH6,1
11337,CCprofiler,30minR3,Q7TPR4,3
11338,CCprofiler,30minR3,Q7TPV4,1
11339,CCprofiler,30minR3,Q7TQK1,1
11340,CCprofiler,30minR3,Q7TQK5,2
11341,CCprofiler,30minR3,Q7TS68,1
11342,CCprofiler,30minR3,Q7TSG2,1
11343,CCprofiler,30minR3,Q7TSH2,1
11344,CCprofiler,30minR3,Q7TSQ8,1
11345,CCprofiler,30minR3,Q7TSV4,1
11346,CCprofiler,30minR3,Q7TT50,1
11347,CCprofiler,30minR3,Q80SU7,3
11348,CCprofiler,30minR3,Q80SY4,2
11349,CCprofiler,30minR3,Q80TA6,1
11350,CCprofiler,30minR3,Q80TH2,2
11351,CCprofiler,30minR3,Q80TI0,1
11352,CCprofiler,30minR3,Q80TP3,1
11353,CCprofiler,30minR3,Q80TR8,1
11354,CCprofiler,30minR3,Q80TV8,1
11355,CCprofiler,30minR3,Q80TY0,1
11356,CCprofiler,30minR3,Q80TY5,1
11357,CCprofiler,30minR3,Q80U87,2
11358,CCprofiler,30minR3,Q80UG5,1
11359,CCprofiler,30minR3,Q80UJ7,1
11360,CCprofiler,30minR3,Q80UM3,3
11361,CCprofiler,30minR3,Q80UM7,1
11362,CCprofiler,30minR3,Q80VA0,3
11363,CCprofiler,30minR3,Q80VI1,1
11364,CCprofiler,30minR3,Q80VJ3,1
11365,CCprofiler,30minR3,Q80VP0,1
11366,CCprofiler,30minR3,Q80W00,2
11367,CCprofiler,30minR3,Q80W47,2
11368,CCprofiler,30minR3,Q80WG7,1
11369,CCprofiler,30minR3,Q80WQ2,2
11370,CCprofiler,30minR3,Q80X41,1
11371,CCprofiler,30minR3,Q80X82,1
11372,CCprofiler,30minR3,Q80X85,1
11373,CCprofiler,30minR3,Q80X90,2
11374,CCprofiler,30minR3,Q80XD1,1
11375,CCprofiler,30minR3,Q80XI3,1
11376,CCprofiler,30minR3,Q80XK6,1
11377,CCprofiler,30minR3,Q80XU3,1
11378,CCprofiler,30minR3,Q80Y81,2
11379,CCprofiler,30minR3,Q80Y98,1
11380,CCprofiler,30minR3,Q80YA3,1
11381,CCprofiler,30minR3,Q80YA7,1
11382,CCprofiler,30minR3,Q80YD1,1
11383,CCprofiler,30minR3,Q80YQ8,1
11384,CCprofiler,30minR3,Q80YV3,1
11385,CCprofiler,30minR3,Q80ZS3,1
11386,CCprofiler,30minR3,Q80ZV0,1
11387,CCprofiler,30minR3,Q80ZX0,3
11388,CCprofiler,30minR3,Q810A7,3
11389,CCprofiler,30minR3,Q810B6,1
11390,CCprofiler,30minR3,Q810U5,1
11391,CCprofiler,30minR3,Q811I0,1
11392,CCprofiler,30minR3,Q811J3,1
11393,CCprofiler,30minR3,Q8BFQ8,1
11394,CCprofiler,30minR3,Q8BFR4,1
11395,CCprofiler,30minR3,Q8BFS6,1
11396,CCprofiler,30minR3,Q8BFW4,1
11397,CCprofiler,30minR3,Q8BFW7,1
11398,CCprofiler,30minR3,Q8BFY9,1
11399,CCprofiler,30minR3,Q8BG07,1
11400,CCprofiler,30minR3,Q8BG32,1
11401,CCprofiler,30minR3,Q8BG81,1
11402,CCprofiler,30minR3,Q8BGB7,1
11403,CCprofiler,30minR3,Q8BGC4,1
11404,CCprofiler,30minR3,Q8BGE6,1
11405,CCprofiler,30minR3,Q8BGG7,1
11406,CCprofiler,30minR3,Q8BGM4,1
11407,CCprofiler,30minR3,Q8BGQ1,2
11408,CCprofiler,30minR3,Q8BGQ7,3
11409,CCprofiler,30minR3,Q8BGR9,1
11410,CCprofiler,30minR3,Q8BGT7,2
11411,CCprofiler,30minR3,Q8BGW1,1
11412,CCprofiler,30minR3,Q8BGX2,1
11413,CCprofiler,30minR3,Q8BH02,1
11414,CCprofiler,30minR3,Q8BH04,1
11415,CCprofiler,30minR3,Q8BH24,1
11416,CCprofiler,30minR3,Q8BH58,2
11417,CCprofiler,30minR3,Q8BH60,2
11418,CCprofiler,30minR3,Q8BH61,2
11419,CCprofiler,30minR3,Q8BH69,1
11420,CCprofiler,30minR3,Q8BH74,1
11421,CCprofiler,30minR3,Q8BH86,1
11422,CCprofiler,30minR3,Q8BHC9,1
11423,CCprofiler,30minR3,Q8BHG1,4
11424,CCprofiler,30minR3,Q8BHJ5,2
11425,CCprofiler,30minR3,Q8BHL5,2
11426,CCprofiler,30minR3,Q8BHL8,2
11427,CCprofiler,30minR3,Q8BHN1,1
11428,CCprofiler,30minR3,Q8BHN3,2
11429,CCprofiler,30minR3,Q8BI84,2
11430,CCprofiler,30minR3,Q8BIJ6,1
11431,CCprofiler,30minR3,Q8BIP0,2
11432,CCprofiler,30minR3,Q8BJ48,1
11433,CCprofiler,30minR3,Q8BJ71,1
11434,CCprofiler,30minR3,Q8BJS4,2
11435,CCprofiler,30minR3,Q8BJU9,1
11436,CCprofiler,30minR3,Q8BJW6,1
11437,CCprofiler,30minR3,Q8BJY1,1
11438,CCprofiler,30minR3,Q8BK72,1
11439,CCprofiler,30minR3,Q8BKC5,2
11440,CCprofiler,30minR3,Q8BKS9,2
11441,CCprofiler,30minR3,Q8BKT7,1
11442,CCprofiler,30minR3,Q8BKX1,1
11443,CCprofiler,30minR3,Q8BKX6,1
11444,CCprofiler,30minR3,Q8BL66,1
11445,CCprofiler,30minR3,Q8BLH7,1
11446,CCprofiler,30minR3,Q8BLN5,1
11447,CCprofiler,30minR3,Q8BM55,1
11448,CCprofiler,30minR3,Q8BM85,2
11449,CCprofiler,30minR3,Q8BMA6,2
11450,CCprofiler,30minR3,Q8BMF4,2
11451,CCprofiler,30minR3,Q8BMG7,2
11452,CCprofiler,30minR3,Q8BMJ2,4
11453,CCprofiler,30minR3,Q8BMK4,2
11454,CCprofiler,30minR3,Q8BML9,4
11455,CCprofiler,30minR3,Q8BMP6,1
11456,CCprofiler,30minR3,Q8BMQ8,1
11457,CCprofiler,30minR3,Q8BMS1,1
11458,CCprofiler,30minR3,Q8BMS9,1
11459,CCprofiler,30minR3,Q8BMZ5,1
11460,CCprofiler,30minR3,Q8BN21,1
11461,CCprofiler,30minR3,Q8BP27,1
11462,CCprofiler,30minR3,Q8BP40,1
11463,CCprofiler,30minR3,Q8BP47,1
11464,CCprofiler,30minR3,Q8BP56,1
11465,CCprofiler,30minR3,Q8BP67,1
11466,CCprofiler,30minR3,Q8BPA8,1
11467,CCprofiler,30minR3,Q8BPG6,1
11468,CCprofiler,30minR3,Q8BPU7,1
11469,CCprofiler,30minR3,Q8BPZ8,1
11470,CCprofiler,30minR3,Q8BQ47,1
11471,CCprofiler,30minR3,Q8BQZ4,1
11472,CCprofiler,30minR3,Q8BRF7,3
11473,CCprofiler,30minR3,Q8BRN9,2
11474,CCprofiler,30minR3,Q8BRT1,1
11475,CCprofiler,30minR3,Q8BSQ9,2
11476,CCprofiler,30minR3,Q8BSY0,1
11477,CCprofiler,30minR3,Q8BT07,1
11478,CCprofiler,30minR3,Q8BT60,1
11479,CCprofiler,30minR3,Q8BTI9,2
11480,CCprofiler,30minR3,Q8BTM8,4
11481,CCprofiler,30minR3,Q8BTS3,1
11482,CCprofiler,30minR3,Q8BTV2,1
11483,CCprofiler,30minR3,Q8BTW3,1
11484,CCprofiler,30minR3,Q8BTX9,1
11485,CCprofiler,30minR3,Q8BTZ7,1
11486,CCprofiler,30minR3,Q8BU30,2
11487,CCprofiler,30minR3,Q8BUJ9,1
11488,CCprofiler,30minR3,Q8BUL6,1
11489,CCprofiler,30minR3,Q8BUM3,1
11490,CCprofiler,30minR3,Q8BUR4,1
11491,CCprofiler,30minR3,Q8BVG4,2
11492,CCprofiler,30minR3,Q8BVI4,1
11493,CCprofiler,30minR3,Q8BVI5,1
11494,CCprofiler,30minR3,Q8BVL3,1
11495,CCprofiler,30minR3,Q8BVQ5,1
11496,CCprofiler,30minR3,Q8BVU5,2
11497,CCprofiler,30minR3,Q8BVW0,1
11498,CCprofiler,30minR3,Q8BWF0,1
11499,CCprofiler,30minR3,Q8BWQ6,2
11500,CCprofiler,30minR3,Q8BWT1,1
11501,CCprofiler,30minR3,Q8BWY3,1
11502,CCprofiler,30minR3,Q8BWZ3,1
11503,CCprofiler,30minR3,Q8BX10,1
11504,CCprofiler,30minR3,Q8BX70,2
11505,CCprofiler,30minR3,Q8BX90,1
11506,CCprofiler,30minR3,Q8BXQ2,1
11507,CCprofiler,30minR3,Q8BY87,2
11508,CCprofiler,30minR3,Q8BYA0,2
11509,CCprofiler,30minR3,Q8BYB9,1
11510,CCprofiler,30minR3,Q8BYC6,2
11511,CCprofiler,30minR3,Q8BYL4,1
11512,CCprofiler,30minR3,Q8BYM8,1
11513,CCprofiler,30minR3,Q8BYU6,1
11514,CCprofiler,30minR3,Q8BYW9,1
11515,CCprofiler,30minR3,Q8BZ36,1
11516,CCprofiler,30minR3,Q8BZA9,1
11517,CCprofiler,30minR3,Q8BZN6,1
11518,CCprofiler,30minR3,Q8BZQ7,1
11519,CCprofiler,30minR3,Q8BZT9,1
11520,CCprofiler,30minR3,Q8BZW8,1
11521,CCprofiler,30minR3,Q8C078,1
11522,CCprofiler,30minR3,Q8C079,1
11523,CCprofiler,30minR3,Q8C0D5,1
11524,CCprofiler,30minR3,Q8C0E2,1
11525,CCprofiler,30minR3,Q8C0J2,2
11526,CCprofiler,30minR3,Q8C0L6,1
11527,CCprofiler,30minR3,Q8C0L9,1
11528,CCprofiler,30minR3,Q8C0S1,1
11529,CCprofiler,30minR3,Q8C129,3
11530,CCprofiler,30minR3,Q8C147,3
11531,CCprofiler,30minR3,Q8C166,2
11532,CCprofiler,30minR3,Q8C167,1
11533,CCprofiler,30minR3,Q8C1A5,1
11534,CCprofiler,30minR3,Q8C1B7,1
11535,CCprofiler,30minR3,Q8C1Y8,2
11536,CCprofiler,30minR3,Q8C2A2,1
11537,CCprofiler,30minR3,Q8C2E7,2
11538,CCprofiler,30minR3,Q8C2K1,1
11539,CCprofiler,30minR3,Q8C3J5,1
11540,CCprofiler,30minR3,Q8C3P7,2
11541,CCprofiler,30minR3,Q8C3X8,1
11542,CCprofiler,30minR3,Q8C4B4,1
11543,CCprofiler,30minR3,Q8C4Q6,1
11544,CCprofiler,30minR3,Q8C522,1
11545,CCprofiler,30minR3,Q8C547,1
11546,CCprofiler,30minR3,Q8C561,1
11547,CCprofiler,30minR3,Q8C569,1
11548,CCprofiler,30minR3,Q8C570,2
11549,CCprofiler,30minR3,Q8C5H8,1
11550,CCprofiler,30minR3,Q8C5N5,1
11551,CCprofiler,30minR3,Q8C5P5,1
11552,CCprofiler,30minR3,Q8C5W3,1
11553,CCprofiler,30minR3,Q8C650,1
11554,CCprofiler,30minR3,Q8C6E0,1
11555,CCprofiler,30minR3,Q8C6G8,2
11556,CCprofiler,30minR3,Q8C6I2,1
11557,CCprofiler,30minR3,Q8C754,1
11558,CCprofiler,30minR3,Q8C7J6,1
11559,CCprofiler,30minR3,Q8C7R4,2
11560,CCprofiler,30minR3,Q8C7X2,1
11561,CCprofiler,30minR3,Q8C878,1
11562,CCprofiler,30minR3,Q8C9S8,1
11563,CCprofiler,30minR3,Q8CAA7,1
11564,CCprofiler,30minR3,Q8CAY6,1
11565,CCprofiler,30minR3,Q8CBY0,1
11566,CCprofiler,30minR3,Q8CC12,1
11567,CCprofiler,30minR3,Q8CC88,1
11568,CCprofiler,30minR3,Q8CCB4,1
11569,CCprofiler,30minR3,Q8CCJ3,1
11570,CCprofiler,30minR3,Q8CCN5,1
11571,CCprofiler,30minR3,Q8CCS6,1
11572,CCprofiler,30minR3,Q8CD26,1
11573,CCprofiler,30minR3,Q8CDM8,1
11574,CCprofiler,30minR3,Q8CE08,1
11575,CCprofiler,30minR3,Q8CE50,2
11576,CCprofiler,30minR3,Q8CE96,1
11577,CCprofiler,30minR3,Q8CEC6,1
11578,CCprofiler,30minR3,Q8CFE2,1
11579,CCprofiler,30minR3,Q8CFE4,1
11580,CCprofiler,30minR3,Q8CFI7,2
11581,CCprofiler,30minR3,Q8CFX1,2
11582,CCprofiler,30minR3,Q8CG47,1
11583,CCprofiler,30minR3,Q8CG48,1
11584,CCprofiler,30minR3,Q8CG50,1
11585,CCprofiler,30minR3,Q8CG72,1
11586,CCprofiler,30minR3,Q8CGA0,1
11587,CCprofiler,30minR3,Q8CGC7,3
11588,CCprofiler,30minR3,Q8CGF7,2
11589,CCprofiler,30minR3,Q8CGN4,1
11590,CCprofiler,30minR3,Q8CGU1,1
11591,CCprofiler,30minR3,Q8CGY8,1
11592,CCprofiler,30minR3,Q8CH18,3
11593,CCprofiler,30minR3,Q8CHC4,2
11594,CCprofiler,30minR3,Q8CHG3,2
11595,CCprofiler,30minR3,Q8CHH9,1
11596,CCprofiler,30minR3,Q8CHI8,1
11597,CCprofiler,30minR3,Q8CHP8,1
11598,CCprofiler,30minR3,Q8CHT0,1
11599,CCprofiler,30minR3,Q8CHW4,2
11600,CCprofiler,30minR3,Q8CHY6,1
11601,CCprofiler,30minR3,Q8CI04,1
11602,CCprofiler,30minR3,Q8CI33,1
11603,CCprofiler,30minR3,Q8CI70,1
11604,CCprofiler,30minR3,Q8CI75,1
11605,CCprofiler,30minR3,Q8CI94,1
11606,CCprofiler,30minR3,Q8CIE4,1
11607,CCprofiler,30minR3,Q8CIE6,2
11608,CCprofiler,30minR3,Q8CIG8,2
11609,CCprofiler,30minR3,Q8CIH5,3
11610,CCprofiler,30minR3,Q8CIH9,2
11611,CCprofiler,30minR3,Q8CIM8,3
11612,CCprofiler,30minR3,Q8CIN4,1
11613,CCprofiler,30minR3,Q8CJ53,2
11614,CCprofiler,30minR3,Q8JZK9,1
11615,CCprofiler,30minR3,Q8JZL3,1
11616,CCprofiler,30minR3,Q8JZM7,1
11617,CCprofiler,30minR3,Q8JZN5,1
11618,CCprofiler,30minR3,Q8JZQ9,2
11619,CCprofiler,30minR3,Q8JZR0,1
11620,CCprofiler,30minR3,Q8JZV7,1
11621,CCprofiler,30minR3,Q8K010,1
11622,CCprofiler,30minR3,Q8K012,1
11623,CCprofiler,30minR3,Q8K021,1
11624,CCprofiler,30minR3,Q8K0C4,1
11625,CCprofiler,30minR3,Q8K0C9,1
11626,CCprofiler,30minR3,Q8K0D5,1
11627,CCprofiler,30minR3,Q8K0G5,1
11628,CCprofiler,30minR3,Q8K0Q5,1
11629,CCprofiler,30minR3,Q8K0T0,1
11630,CCprofiler,30minR3,Q8K114,1
11631,CCprofiler,30minR3,Q8K135,1
11632,CCprofiler,30minR3,Q8K157,1
11633,CCprofiler,30minR3,Q8K183,1
11634,CCprofiler,30minR3,Q8K1B8,1
11635,CCprofiler,30minR3,Q8K1E6,1
11636,CCprofiler,30minR3,Q8K1J6,1
11637,CCprofiler,30minR3,Q8K1L5,1
11638,CCprofiler,30minR3,Q8K1M6,3
11639,CCprofiler,30minR3,Q8K1R3,1
11640,CCprofiler,30minR3,Q8K1R7,1
11641,CCprofiler,30minR3,Q8K1X1,2
11642,CCprofiler,30minR3,Q8K1X4,1
11643,CCprofiler,30minR3,Q8K297,1
11644,CCprofiler,30minR3,Q8K2C6,1
11645,CCprofiler,30minR3,Q8K2I4,2
11646,CCprofiler,30minR3,Q8K2K6,2
11647,CCprofiler,30minR3,Q8K2L8,2
11648,CCprofiler,30minR3,Q8K2M0,1
11649,CCprofiler,30minR3,Q8K2Q7,1
11650,CCprofiler,30minR3,Q8K2Q9,1
11651,CCprofiler,30minR3,Q8K2T1,1
11652,CCprofiler,30minR3,Q8K2T4,1
11653,CCprofiler,30minR3,Q8K2T8,1
11654,CCprofiler,30minR3,Q8K2Y7,1
11655,CCprofiler,30minR3,Q8K2Z2,1
11656,CCprofiler,30minR3,Q8K2Z4,1
11657,CCprofiler,30minR3,Q8K337,1
11658,CCprofiler,30minR3,Q8K352,1
11659,CCprofiler,30minR3,Q8K354,1
11660,CCprofiler,30minR3,Q8K394,2
11661,CCprofiler,30minR3,Q8K3A0,1
11662,CCprofiler,30minR3,Q8K3A9,2
11663,CCprofiler,30minR3,Q8K3C3,1
11664,CCprofiler,30minR3,Q8K3G5,2
11665,CCprofiler,30minR3,Q8K3G9,2
11666,CCprofiler,30minR3,Q8K3H0,1
11667,CCprofiler,30minR3,Q8K3K8,2
11668,CCprofiler,30minR3,Q8K3W0,1
11669,CCprofiler,30minR3,Q8K3X4,1
11670,CCprofiler,30minR3,Q8K400,1
11671,CCprofiler,30minR3,Q8K411,1
11672,CCprofiler,30minR3,Q8K4F5,1
11673,CCprofiler,30minR3,Q8K4L3,1
11674,CCprofiler,30minR3,Q8K4P0,1
11675,CCprofiler,30minR3,Q8K4Q8,1
11676,CCprofiler,30minR3,Q8K4X7,1
11677,CCprofiler,30minR3,Q8K4Z3,1
11678,CCprofiler,30minR3,Q8K4Z5,1
11679,CCprofiler,30minR3,Q8QZS1,1
11680,CCprofiler,30minR3,Q8QZT1,1
11681,CCprofiler,30minR3,Q8QZX2,1
11682,CCprofiler,30minR3,Q8QZY1,3
11683,CCprofiler,30minR3,Q8R001,1
11684,CCprofiler,30minR3,Q8R016,2
