protein_id,genes,time,fraction,intensity
Q61635,Ifi47,30min,9,10978104.22222222
Q61699,Hsph1,30min,9,11856413.333333332
Q61703,Itih2,30min,9,64058.0
Q61712,Dnajc1,30min,9,13962479.388888888
Q61733,Mrps31,30min,9,8667189.777777776
Q61735,Cd47,30min,9,10975618.888888888
Q61739,Itga6,30min,9,6462126.666666666
Q61749,Eif2b4,30min,9,30080395.555555552
Q61753,Phgdh,30min,9,101792886.66666666
Q61768,Kif5b,30min,9,63398535.05555555
Q61771,Kif3b,30min,9,8990135.888888888
Q61810,Ltbp3,30min,9,514369.8888888888
Q61823,Pdcd4,30min,9,11068888.888888888
Q61830,Mrc1,30min,9,35862126.111111104
Q61878,Prg2,30min,9,3372166.8888888885
Q61881,Mcm7,30min,9,9807722.22222222
Q61937,Npm1,30min,9,27308517.555555552
Q62018,Ctr9,30min,9,8804976.666666666
Q62035,Ptafr,30min,9,3690013.111111111
Q62036,Cep131,30min,9,1500944.0
Q62086,Pon2,30min,9,69426918.33333333
Q62087,Pon3,30min,9,95717069.44444443
Q62095,Ddx3y,30min,9,7558903.444444444
Q62120,Jak2,30min,9,4261672.444444444
Q62178,Sema4a,30min,9,17968867.22222222
Q62186,Ssr4,30min,9,65544522.22222221
Q62191,Trim21,30min,9,69499.66666666666
Q62192,Cd180,30min,9,17786613.999999996
Q62193,Rpa2,30min,9,754235.0
Q62203,Sf3a2,30min,9,25020802.777777776
Q62241,Snrpc,30min,9,1152582.222222222
Q62261,Sptbn1,30min,9,4513056.444444444
Q62276,Med22,30min,9,3387704.444444444
Q62311,Taf6,30min,9,3031740.222222222
Q62313,Tgoln1,30min,9,658658.2222222221
Q62318,Trim28,30min,9,90889533.33333331
Q62348,Tsn,30min,9,546830.0
Q62351,Tfrc,30min,9,18509946.11111111
Q62376,Snrnp70,30min,9,2112380.555555555
Q62393,Tpd52,30min,9,65977783.33333333
Q62418,Dbnl,30min,9,1535269.9999999998
Q62419,Sh3gl1,30min,9,13105097.777777776
Q62425,Ndufa4,30min,9,44655348.55555555
Q62433,Ndrg1,30min,9,7410034.333333332
Q62448,Eif4g2,30min,9,737475.5555555555
Q62465,Vat1,30min,9,397817774.4444444
Q63829,Commd3,30min,9,40282569.44444443
Q63850,Nup62,30min,9,5995295.444444444
Q64012,Raly,30min,9,14682526.944444442
Q640Q5,Pan3,30min,9,211061.3333333333
Q64133,Maoa,30min,9,2149503.222222222
Q64281,Lilrb4a,30min,9,8955885.0
Q64310,Surf4,30min,9,66121070.0
Q64324,Stxbp2,30min,9,10924776.72222222
Q64327,Mea1,30min,9,5162703.333333333
Q64337,Sqstm1,30min,9,30170103.83333333
Q64343,Abcg1,30min,9,4225750.0
Q64373,Bcl2l1,30min,9,36096905.55555555
Q64378,Fkbp5,30min,9,49526861.111111104
Q64430,Atp7a,30min,9,15101953.944444444
Q64455,Ptprj,30min,9,29250803.33333333
Q64511,Top2b,30min,9,5898169.999999998
Q64514,Tpp2,30min,9,2113316.6666666665
Q64516,Gk,30min,9,6157842.222222221
Q64518,Atp2a3,30min,9,13582088.888888888
Q64521,Gpd2,30min,9,170825788.88888887
Q64522,H2ac21,30min,9,1667926.9444444443
Q64523,H2ac20,30min,9,24869391.277777776
Q64685,St6gal1,30min,9,1297399.8888888888
Q64700,Rbl2,30min,9,1612038.5555555553
Q64704,Stx3,30min,9,49262731.111111104
Q64727,Vcl,30min,9,2811751.111111111
Q64737,Gart,30min,9,3145723.333333333
Q64FW2,Retsat,30min,9,7787034.444444444
Q65Z40,Wapl,30min,9,3366408.8888888885
Q66GT5,Ptpmt1,30min,9,9521532.22222222
Q68FD5,Cltc,30min,9,33342510.55555555
Q68FF6,Git1,30min,9,12015772.22222222
Q68FL4,Ahcyl2,30min,9,5104159.999999999
Q68FL6,Mars1,30min,9,39448701.111111104
Q69ZA1,Cdk13,30min,9,85256.33333333333
Q69ZF3,Gba2,30min,9,5474917.777777777
Q69ZJ7,Ric1,30min,9,5511086.666666666
Q69ZK0,Prex1,30min,9,20491416.666666664
Q69ZN6,Gnptab,30min,9,2652581.111111111
Q69ZN7,Myof,30min,9,174337481.1111111
Q69ZR2,Hectd1,30min,9,4874071.555555555
Q6A009,Ltn1,30min,9,6888538.888888888
Q6A026,Pds5a,30min,9,28625244.055555552
Q6A028,Swap70,30min,9,1881508.8888888885
Q6A037,N4bp1,30min,9,3929599.555555555
Q6A068,Cdc5l,30min,9,3506914.444444444
Q6A0A2,Larp4b,30min,9,215866.66666666666
Q6A0A9,FAM120A,30min,9,9450905.111111112
Q6A0D4,Rftn1,30min,9,11094073.11111111
Q6A4J8,Usp7,30min,9,2077592.0
Q6DFV5,Helz,30min,9,854124.6666666665
Q6DFV7,Ncoa7,30min,9,911415.2222222221
Q6DFW0,C9orf72,30min,9,3727246.666666666
Q6DFW4,Nop58,30min,9,8366723.555555554
Q6DFW5,Atp11b,30min,9,13584481.555555554
Q6DFX2,Antxr2,30min,9,1825896.9999999998
Q6DFZ1,Gbf1,30min,9,16942093.888888888
Q6DIC0,Smarca2,30min,9,10113213.333333332
Q6GQT1,A2m,30min,9,6416122.222222221
Q6GQT9,Nomo1,30min,9,72335048.88888888
Q6GV12,Kdsr,30min,9,10835398.888888888
Q6GYP7,Ralgapa1,30min,9,2169093.8888888885
Q6IFX2,Krt42,30min,9,221821.11111111107
Q6IRU2,Tpm4,30min,9,13959314.72222222
Q6IRU5,Cltb,30min,9,3420248.8888888885
Q6KAR6,Exoc3,30min,9,10320607.777777776
Q6KAU8,Atg16l2,30min,9,52636.77777777777
Q6KCD5,Nipbl,30min,9,5615403.777777777
Q6NSR8,Npepl1,30min,9,699751.5555555555
Q6NSU3,Glt8d1,30min,9,1629726.6666666665
Q6NV83,U2surp,30min,9,7683790.0
Q6NVE8,Wdr44,30min,9,52049.77777777777
Q6NVG5,Mreg,30min,9,538339.9999999999
Q6NWW9,Fndc3b,30min,9,10874494.888888888
Q6NXK9,Man1c1,30min,9,4087311.555555555
Q6NZC7,Sec23ip,30min,9,39264269.99999999
Q6NZJ6,Eif4g1,30min,9,18327386.666666664
Q6P1F6,Ppp2r2a,30min,9,9666271.777777776
Q6P1G0,Heatr6,30min,9,1644288.5555555553
Q6P1H6,Ankle2,30min,9,2463654.444444444
Q6P2B1,Tnpo3,30min,9,39393765.0
Q6P2K6,Ppp4r3a,30min,9,1999387.9999999998
Q6P4S8,Ints1,30min,9,8096334.444444444
Q6P4T0,Atg2a,30min,9,164698.88888888888
Q6P4T2,Snrnp200,30min,9,63600564.44444444
Q6P542,Abcf1,30min,9,1907608.7777777775
Q6P549,Inppl1,30min,9,1897255.5555555553
Q6P5B0,Rrp12,30min,9,11683093.333333332
Q6P5D8,Smchd1,30min,9,15021342.22222222
Q6P5E4,Uggt1,30min,9,28206908.888888888
Q6P5F7,Ttyh3,30min,9,14886643.33333333
Q6P5F9,Xpo1,30min,9,62376322.22222222
Q6P6J9,Txndc15,30min,9,8075322.666666666
Q6P6L0,Filip1l,30min,9,10395558.888888888
Q6P6L6,Gemin4,30min,9,728687.6666666665
Q6P8X1,Snx6,30min,9,46574179.99999999
Q6P9J9,Ano6,30min,9,8687927.555555554
Q6P9L6,Kif15,30min,9,837283.3333333333
Q6P9N1,Hycc1,30min,9,5594487.777777778
Q6P9Q4,Fhod1,30min,9,7249506.666666665
Q6P9Q6,Fkbp15,30min,9,20967233.33333333
Q6P9R2,Oxsr1,30min,9,937747.5555555554
Q6P9R4,Arhgef18,30min,9,599508.2222222221
Q6PA06,Atl2,30min,9,14753341.111111108
Q6PAM1,Txlna,30min,9,22534942.22222222
Q6PAR5,Gapvd1,30min,9,17479524.44444444
Q6PB66,Lrpprc,30min,9,96200245.55555555
Q6PB93,Galnt2,30min,9,13859201.11111111
Q6PCM2,Ints6,30min,9,2356306.6666666665
Q6PD03,Ppp2r5a,30min,9,22949985.555555552
Q6PD26,Pigs,30min,9,13399958.888888888
Q6PDG5,Smarcc2,30min,9,70753540.0
Q6PDI5,Ecpas,30min,9,29056843.33333333
Q6PDI6,Mindy2,30min,9,1863145.5555555555
Q6PDL0,Dync1li2,30min,9,6647686.666666666
Q6PDQ2,Chd4,30min,9,14196267.777777776
Q6PE01,Snrnp40,30min,9,27781457.777777776
Q6PEB6,Mob4,30min,9,19383248.888888888
Q6PF93,Pik3c3,30min,9,6661555.555555554
Q6PFD9,Nup98,30min,9,11880407.777777776
Q6PFQ7,Rasa4,30min,9,10765705.555555554
Q6PFR5,Tra2a,30min,9,205981.66666666663
Q6PFY1,Fchsd1,30min,9,60567.77777777777
Q6PGF7,Exoc8,30min,9,8452919.999999998
Q6PGG2,Gmip,30min,9,5261385.555555554
Q6PGH1,Bud31,30min,9,1438216.111111111
Q6PGL7,Washc2,30min,9,7366076.666666665
Q6PHN9,Rab35,30min,9,35211693.66666666
Q6PHQ9,Pabpc4,30min,9,24150029.999999996
Q6PHS6,Snx13,30min,9,2240538.555555555
Q6PHU5,Sort1,30min,9,27028942.222222216
Q6PHZ2,Camk2d,30min,9,27118549.444444437
Q6PIC6,Atp1a3,30min,9,56819348.88888888
Q6PJN8,Dalrd3,30min,9,585372.5555555555
Q6PNC0,Dmxl1,30min,9,3105063.333333333
Q6Q899,Rigi,30min,9,13180072.22222222
Q6QD59,Bnip1,30min,9,1627633.3333333333
Q6QLQ4,Clec7a,30min,9,23573213.333333332
Q6R0H7,Gnas,30min,9,12305706.666666664
Q6R5N8,Tlr13,30min,9,43654708.88888888
Q6R891,Ppp1r9b,30min,9,11187053.333333332
Q6S5C2,Gnptg,30min,9,697916.6666666666
Q6S5J6,Krit1,30min,9,142171.2222222222
Q6SJQ7,Cd300lf,30min,9,479313.3333333333
Q6VN19,Ranbp10,30min,9,19387343.333333332
Q6VNB8,Wdfy3,30min,9,6824278.888888888
Q6W9L1,H2-M2,30min,9,5726017.777777777
Q6WKZ8,Ubr2,30min,9,4465356.666666666
Q6WVG3,Kctd12,30min,9,132564.44444444444
Q6X893,Slc44a1,30min,9,3446866.666666666
Q6XJV4,Cd200r4,30min,9,1970388.9999999998
Q6XPS7,Tha1,30min,9,6657901.11111111
Q6Y685,Tacc1,30min,9,11267495.555555554
Q6ZPJ0,Tex2,30min,9,2624254.0
Q6ZPJ3,Ube2o,30min,9,300970.8888888889
Q6ZPK0,Phf21a,30min,9,457785.99999999994
Q6ZPR5,Smpd4,30min,9,13397361.333333332
Q6ZPY2,Smg5,30min,9,165033.3333333333
Q6ZQ03,Fnbp4,30min,9,2218218.555555555
Q6ZQ08,Cnot1,30min,9,19816476.666666664
Q6ZQ38,Cand1,30min,9,34776914.44444444
Q6ZQ58,Larp1,30min,9,778483.9999999999
Q6ZQ88,Kdm1a,30min,9,4891715.166666666
Q6ZQA0,Nbeal2,30min,9,21463364.999999996
Q6ZQB6,Ppip5k2,30min,9,204460.66666666663
Q6ZQH8,Nup188,30min,9,5699324.999999999
Q6ZQI3,Mlec,30min,9,23036748.888888888
Q6ZQK5,Acap2,30min,9,3321884.444444444
Q6ZQM8,Ugt1a7,30min,9,74278555.55555555
Q6ZWN5,Rps9,30min,9,25171772.222222216
Q6ZWQ0,Syne2,30min,9,636483.3333333333
Q6ZWQ7,Spcs3,30min,9,3290796.8888888885
Q6ZWR6,Syne1,30min,9,11942259.999999998
Q6ZWV3,Rpl10,30min,9,26177244.44444444
Q6ZWX6,Eif2s1,30min,9,4332114.444444443
Q71FD7,Fblim1,30min,9,1826553.5555555555
Q71LX4,Tln2,30min,9,3972614.666666666
Q76LS9,Mindy1,30min,9,369144.4444444444
Q76MZ3,Ppp2r1a,30min,9,204954042.77777773
Q78HU3,Mvb12a,30min,9,3717747.777777777
Q78IK2,Atp5mk,30min,9,8402318.333333332
Q78IK4,Apool,30min,9,20622684.444444444
Q78IQ7,Slc39a4,30min,9,2701295.555555555
Q78IS1,Tmed3,30min,9,6240864.444444444
Q78JE5,Fbxo22,30min,9,630542.2222222221
Q78PY7,Snd1,30min,9,238277.77777777775
Q78XR0,Trappc6a,30min,9,7258535.555555554
Q78ZA7,Nap1l4,30min,9,170686.66666666666
Q7M753,Pank2,30min,9,253881.1111111111
Q7M759,Abhd17b,30min,9,4982632.222222222
Q7TMB8,Cyfip1,30min,9,71017882.22222221
Q7TMC8,Fcsk,30min,9,933496.2222222221
Q7TMK9,Syncrip,30min,9,4146491.1111111105
Q7TMM9,Tubb2a,30min,9,114222227.77777778
Q7TMQ7,Wdr91,30min,9,4333730.666666666
Q7TMV3,Fastkd5,30min,9,127592.99999999997
Q7TMY7,Ipo8,30min,9,4192295.333333333
Q7TMY8,Huwe1,30min,9,44762841.111111104
Q7TN29,Smap2,30min,9,409477.77777777775
Q7TNC4,Luc7l2,30min,9,1468781.111111111
Q7TNL5,Ppp2r5d,30min,9,2159920.0
Q7TNP2,Ppp2r1b,30min,9,4575002.222222222
Q7TNV0,Dek,30min,9,308376.4444444444
Q7TPD0,Ints3,30min,9,6394048.888888888
Q7TPE5,Slc7a6os,30min,9,74294.22222222222
Q7TPR4,Actn1,30min,9,6294746.666666665
Q7TPS5,C2cd5,30min,9,402644.6666666666
Q7TPV4,Mybbp1a,30min,9,35802252.22222222
Q7TQ95,Lnpk,30min,9,2244012.444444444
Q7TQE6,Maco1,30min,9,73608.88888888888
Q7TQH0,Atxn2l,30min,9,3689531.11111111
Q7TQK1,Ints7,30min,9,2828655.7777777775
Q7TQK5,Ccdc93,30min,9,34292133.33333333
Q7TS91,Pfkfb3,30min,9,1253456.6666666665
Q7TSH2,Phkb,30min,9,1631274.3333333333
Q7TSI3,Ppp6r1,30min,9,19504617.222222216
Q7TSS2,Ube2q1,30min,9,5455534.444444444
Q7TT00,Supt20h,30min,9,384013.99999999994
Q7TT37,Elp1,30min,9,23486045.555555552
Q7TT50,Cdc42bpb,30min,9,14967755.555555556
Q80SU7,Gvin1,30min,9,112054355.55555555
Q80SY3,Atp6v0d2,30min,9,10197100.0
Q80SZ7,Gng5,30min,9,12391509.777777776
Q80TA9,Epg5,30min,9,3687064.444444444
Q80TE0,Rpap1,30min,9,355146.2222222222
Q80TH2,Erbin,30min,9,2047761.111111111
Q80TI0,Gramd1b,30min,9,508844.1222222221
Q80TL7,Mon2,30min,9,7296755.555555554
Q80TN4,Dnajc16,30min,9,1370165.0
Q80TP3,Ubr5,30min,9,2557101.1111111105
Q80TR8,Dcaf1,30min,9,5240017.333333332
Q80TV8,Clasp1,30min,9,3933051.1111111105
Q80TY0,Fnbp1,30min,9,38856897.111111104
Q80U58,Pum2,30min,9,3421077.9999999995
Q80U63,Mfn2,30min,9,7715266.666666666
Q80U70,Suz12,30min,9,2933185.0
Q80U78,Pum1,30min,9,3359092.222222222
Q80U87,Usp8,30min,9,424850.111111111
Q80U95,Ube3c,30min,9,3783274.444444444
Q80UG5,Septin9,30min,9,399644033.3333333
Q80UJ7,Rab3gap1,30min,9,16104479.999999998
Q80UK0,Sestd1,30min,9,1818303.7777777775
Q80UK8,Ints2,30min,9,9342845.555555554
Q80UM7,Mogs,30min,9,51049829.99999999
Q80UP3,Dgkz,30min,9,196025.55555555553
Q80UP5,Ankrd13a,30min,9,17422466.666666664
Q80UU9,Pgrmc2,30min,9,48048688.88888888
Q80UV9,Taf1,30min,9,985119.9999999999
Q80UW5,Cdc42bpg,30min,9,744339.3333333333
Q80UW8,Polr2e,30min,9,14791947.777777776
Q80UY2,Kcmf1,30min,9,2682043.888888889
Q80V03,Adck5,30min,9,1285642.111111111
Q80V26,Bpnt2,30min,9,12672455.666666664
Q80V86,Ints8,30min,9,3902926.666666666
Q80VA0,Galnt7,30min,9,20102326.11111111
Q80VD1,Fam98b,30min,9,348985.5555555555
Q80VI1,Trim56,30min,9,654271.5555555555
Q80VP0,Tecpr1,30min,9,1821831.111111111
Q80VP1,Epn1,30min,9,1189527.7777777775
Q80VQ0,Aldh3b1,30min,9,35451016.66666666
Q80W00,Ppp1r10,30min,9,1112416.4444444443
Q80W47,Wipi2,30min,9,1651097.7777777775
Q80W54,Zmpste24,30min,9,3211136.6666666665
Q80WG5,Lrrc8a,30min,9,2004055.8888888885
Q80WG7,Trim36,30min,9,3018355.555555555
Q80WJ7,Mtdh,30min,9,3483341.1111111105
Q80WQ2,Vac14,30min,9,22810884.44444444
Q80WQ6,Rhbdf2,30min,9,1033606.6666666665
Q80WT5,Aftph,30min,9,4083145.555555555
Q80WW9,Ddrgk1,30min,9,9945609.555555554
Q80X71,Tmem106b,30min,9,13301075.333333332
Q80X80,C2cd2l,30min,9,6514686.666666666
Q80X82,Sympk,30min,9,16336734.444444442
Q80X85,Mrps7,30min,9,14297311.111111108
Q80X90,Flnb,30min,9,37678484.44444443
Q80X95,Rraga,30min,9,12227617.777777776
Q80XC2,Trmt61a,30min,9,85128.33333333333
Q80XH1,Kxd1,30min,9,14150661.11111111
Q80XI3,Eif4g3,30min,9,5843398.888888888
Q80XI4,Pip4k2b,30min,9,5295386.666666666
Q80XK6,Atg2b,30min,9,841704.111111111
Q80XN0,Bdh1,30min,9,63399199.99999999
Q80XR2,Atp2c1,30min,9,2098170.6666666665
Q80Y98,Ddhd2,30min,9,9269213.333333332
Q80YA3,Ddhd1,30min,9,34076515.55555555
Q80YD1,Supv3l1,30min,9,148964.66666666666
Q80YQ2,Med23,30min,9,6704353.333333332
Q80YQ8,Rmnd5a,30min,9,4043121.11111111
Q80YV2,Zc3hc1,30min,9,765534.4444444444
Q80YV3,Trrap,30min,9,3715026.888888888
Q80YV4,Pank4,30min,9,4183984.222222222
Q80YW0,Cyth4,30min,9,15718575.555555554
Q80ZJ1,Rap2a,30min,9,6193790.444444444
Q80ZS3,Mrps26,30min,9,23209675.555555552
Q80ZW2,Them6,30min,9,340844.4444444444
Q810B6,Ankfy1,30min,9,96441048.88888888
Q810J8,Zfyve1,30min,9,2058237.8888888888
Q810Q5,Nmes1,30min,9,70453188.33333331
Q811D0,Dlg1,30min,9,884332.6666666665
Q811U4,Mfn1,30min,9,7238359.722222221
Q8BFQ8,Gatd1,30min,9,40016012.777777776
Q8BFR4,Gns,30min,9,572962.2222222222
Q8BFR5,Tufm,30min,9,96026409.99999999
Q8BFV2,Pcid2,30min,9,1640393.611111111
Q8BFW7,Lpp,30min,9,1453536.6666666665
Q8BFY6,Pef1,30min,9,11546745.555555554
Q8BFY9,Tnpo1,30min,9,83130722.22222221
Q8BG32,Psmd11,30min,9,166103265.55555552
Q8BG48,Stk17b,30min,9,6523551.11111111
Q8BG51,Rhot1,30min,9,12630127.777777776
Q8BG67,Efr3a,30min,9,6373430.666666666
Q8BG81,Poldip3,30min,9,36037.55555555555
Q8BG94,Commd7,30min,9,13001352.22222222
Q8BGC0,Htatsf1,30min,9,437292.22222222225
Q8BGC4,Ptgr3,30min,9,201806.0
Q8BGD6,Slc38a9,30min,9,5198049.999999999
Q8BGF6,Elmod2,30min,9,12472452.22222222
Q8BGG7,Ubash3b,30min,9,831360.0
Q8BGQ1,Vipas39,30min,9,169494.44444444444
Q8BGQ6,Efcab14,30min,9,394252.22222222213
Q8BGQ7,Aars1,30min,9,22106071.111111112
Q8BGR2,Lrrc8d,30min,9,4622425.555555555
Q8BGT1,Flrt3,30min,9,7610589.999999999
Q8BGT6,Micall1,30min,9,166091.44444444444
Q8BGU5,Ccny,30min,9,10807772.222222222
Q8BGW1,Fto,30min,9,102890.2222222222
Q8BGZ4,Cdc23,30min,9,15925766.777777776
Q8BH02,Tor4a,30min,9,25443117.777777772
Q8BH15,Cnot10,30min,9,11755965.555555554
Q8BH24,Tm9sf4,30min,9,16888494.44444444
Q8BH31,Mfsd8,30min,9,4268971.11111111
Q8BH43,Wasf2,30min,9,8410441.11111111
Q8BH59,Slc25a12,30min,9,12767667.777777776
Q8BH65,Dennd6a,30min,9,1326038.888888889
Q8BH74,Nup107,30min,9,6830383.888888888
Q8BHC4,Dcakd,30min,9,5196741.166666666
Q8BHE8,Maip1,30min,9,7754145.555555554
Q8BHF7,Pgs1,30min,9,18121125.555555552
Q8BHG1,Nrdc,30min,9,695416.6666666666
Q8BHJ5,Tbl1xr1,30min,9,22872833.999999996
Q8BHK6,Slamf7,30min,9,13282869.333333332
Q8BHL5,Elmo2,30min,9,36192726.666666664
Q8BHN1,Txlng,30min,9,722719.111111111
Q8BHN3,Ganab,30min,9,37377001.666666664
Q8BHS3,Rbm22,30min,9,437955.5555555555
Q8BHT7,Rgp1,30min,9,2274106.0
Q8BHY8,Snx14,30min,9,1478398.8888888885
Q8BHZ0,Cyria,30min,9,16175852.22222222
Q8BI84,Mia3,30min,9,20219413.333333332
Q8BIG7,Comtd1,30min,9,42914503.33333333
Q8BIH0,Sap130,30min,9,8581653.333333332
Q8BIJ7,Rufy1,30min,9,66101388.88888888
Q8BIQ5,Cstf2,30min,9,17961335.555555552
Q8BIW1,Prune1,30min,9,3447229.11111111
Q8BJ03,Cox15,30min,9,857814.2222222221
Q8BJ48,Nagpa,30min,9,29819434.44444444
Q8BJ63,Ap5m1,30min,9,1508562.222222222
Q8BJ71,Nup93,30min,9,23987349.999999996
Q8BJM7,Tyw1,30min,9,520272.77777777775
Q8BJS4,Sun2,30min,9,9642841.22222222
Q8BJT9,Edem2,30min,9,7495152.222222221
Q8BJU0,Sgta,30min,9,36301766.66666666
Q8BJY1,Psmd5,30min,9,56264433.33333332
Q8BJZ4,Mrps35,30min,9,16600836.666666666
Q8BK08,Tmem11,30min,9,6738504.444444443
Q8BK64,Ahsa1,30min,9,9500388.888888888
Q8BK72,Mrps27,30min,9,26487670.83333333
Q8BKC5,Ipo5,30min,9,28074118.33333333
Q8BKC8,Pi4kb,30min,9,524888.3333333333
Q8BKE6,Cyp20a1,30min,9,19584096.666666664
Q8BKS9,Pum3,30min,9,106284.66666666666
Q8BKT7,Thoc5,30min,9,407816.6666666666
Q8BKX6,Smg1,30min,9,4248783.222222222
Q8BKZ9,Pdhx,30min,9,771198.222222222
Q8BL66,Eea1,30min,9,463150.8888888889
Q8BL99,Dop1a,30min,9,1618154.1111111108
Q8BLF1,Nceh1,30min,9,224650283.3333333
Q8BLN5,Lss,30min,9,46244055.55555555
Q8BLY7,Hps6,30min,9,5264532.222222222
Q8BM55,Tmem214,30min,9,54205650.55555555
Q8BM72,Hspa13,30min,9,12820872.22222222
Q8BM85,Tbck,30min,9,18291567.777777776
Q8BMA6,Srp68,30min,9,51340787.77777777
Q8BMC0,Lpar6,30min,9,3915896.666666666
Q8BMD8,Slc25a24,30min,9,15575487.777777776
Q8BMF4,Dlat,30min,9,2284388.8888888885
Q8BMG7,Rab3gap2,30min,9,35334872.222222224
Q8BMI0,Fbxo38,30min,9,58354.55555555555
Q8BMJ2,Lars1,30min,9,23584820.777777772
Q8BMK4,Ckap4,30min,9,1897592.222222222
Q8BML9,Qars1,30min,9,45450221.111111104
Q8BMP6,Acbd3,30min,9,57295455.55555555
Q8BMS1,Hadha,30min,9,308075200.0
Q8BMS4,Coq3,30min,9,9493757.777777776
Q8BMS9,Rassf2,30min,9,7535371.11111111
Q8BMT4,Nrros,30min,9,1230283.7777777775
Q8BN21,Vrk2,30min,9,2003896.9999999995
Q8BN82,Slc17a5,30min,9,2797520.1111111105
Q8BP47,Nars1,30min,9,12679586.538888887
Q8BP67,Rpl24,30min,9,22262534.44444444
Q8BP92,Rcn2,30min,9,3773084.444444444
Q8BPN8,Dmxl2,30min,9,7980865.555555555
Q8BPU7,Elmo1,30min,9,62094641.111111104
Q8BPX9,Slc15a3,30min,9,29832333.33333333
Q8BPZ8,Abraxas1,30min,9,3693001.1111111105
Q8BQ30,Ppp1r18,30min,9,827936.6666666666
Q8BQM4,Heatr3,30min,9,2867924.666666666
Q8BQZ4,Ralgapb,30min,9,1667124.4444444443
Q8BQZ5,Cpsf4,30min,9,8762983.666666666
Q8BR63,Fam177a1,30min,9,19184543.333333332
Q8BRF7,Scfd1,30min,9,4066742.222222222
Q8BRK9,Man2a2,30min,9,6384115.555555555
Q8BRN9,Cc2d1b,30min,9,849160.0
Q8BRT1,Clasp2,30min,9,18850169.999999996
Q8BS95,Gpr89,30min,9,293886.6666666666
Q8BSF4,Pisd,30min,9,994966.8888888888
Q8BSQ9,Pbrm1,30min,9,1328934.8888888888
Q8BSY0,Asph,30min,9,49627251.777777776
Q8BT07,Cep55,30min,9,1246757.7777777775
Q8BT60,Cpne3,30min,9,907521.1111111111
Q8BTI9,Pik3cb,30min,9,2826173.555555555
Q8BTM8,Flna,30min,9,467498650.0
Q8BTS4,Nup54,30min,9,9284211.11111111
Q8BTU1,Cfap20,30min,9,136546.66666666666
Q8BTV2,Cpsf7,30min,9,369557.77777777775
Q8BTW3,Exosc6,30min,9,7316175.555555555
Q8BTX9,Hsdl1,30min,9,37145123.33333333
Q8BTY2,Slc4a7,30min,9,397108.5555555555
Q8BTY8,Scfd2,30min,9,6019641.888888888
Q8BTZ4,Anapc5,30min,9,4411894.888888888
Q8BTZ5,Ankrd46,30min,9,4494431.11111111
Q8BTZ7,Gmppb,30min,9,1932906.6666666665
Q8BU04,Ubr7,30min,9,41839.666666666664
Q8BU11,Tox4,30min,9,778028.0
Q8BU14,Sec62,30min,9,16244465.666666664
Q8BU30,Iars1,30min,9,41299093.88888889
Q8BU33,Ilvbl,30min,9,24557535.555555556
Q8BU88,Mrpl22,30min,9,58728643.33333333
Q8BUB4,Wdfy2,30min,9,21026056.666666664
Q8BUE4,Aifm2,30min,9,26256695.555555552
Q8BUJ9,Lrp12,30min,9,1750977.4444444445
Q8BUK6,Hook3,30min,9,27865692.22222222
Q8BUR4,Dock1,30min,9,17575871.11111111
Q8BUV3,Gphn,30min,9,2563973.7777777775
Q8BUV8,Gpr107,30min,9,149991.1111111111
Q8BV13,Cops7b,30min,9,10926009.999999998
Q8BVA5,Ldah,30min,9,13544730.444444444
Q8BVE3,Atp6v1h,30min,9,111564065.55555552
Q8BVF2,Pdcl3,30min,9,4477376.666666666
Q8BVI5,Stx16,30min,9,3032035.333333333
Q8BVK9,Sp110,30min,9,2624928.111111111
Q8BVU0,Lrch3,30min,9,4548196.666666666
Q8BVW3,Trim14,30min,9,5202043.333333332
Q8BW70,Usp38,30min,9,3735236.7777777775
Q8BWC0,Tpcn2,30min,9,27159286.722222216
Q8BWG8,Arrb1,30min,9,3449499.9999999995
Q8BWG9,Orai1,30min,9,5396131.11111111
Q8BWH0,Slc38a7,30min,9,11167043.333333332
Q8BWM0,Ptges2,30min,9,30662672.22222222
Q8BWQ6,Vps35l,30min,9,10234686.666666666
Q8BWT1,Acaa2,30min,9,29011787.777777772
Q8BWY9,Cip2a,30min,9,594916.0
Q8BWZ3,Naa25,30min,9,806954.4444444443
Q8BX10,Pgam5,30min,9,12442529.999999998
Q8BX17,Gemin5,30min,9,174014.55555555556
Q8BX70,Vps13c,30min,9,12567606.666666666
Q8BX90,Fndc3a,30min,9,23274618.888888888
Q8BX94,Osbpl2,30min,9,3058643.333333333
Q8BXA5,Clptm1l,30min,9,20054431.111111112
Q8BXC6,Commd2,30min,9,19543783.33333333
Q8BXJ2,Trerf1,30min,9,1653409.9666666666
Q8BXL7,Arfrp1,30min,9,4558954.444444444
Q8BXN9,Tmem87a,30min,9,2292228.7777777775
Q8BXQ2,Pigt,30min,9,716430.0
Q8BXV2,Bri3bp,30min,9,8585284.444444444
Q8BXZ1,Tmx3,30min,9,56237783.33333333
Q8BY35,Fgd2,30min,9,10313992.22222222
Q8BY71,Hat1,30min,9,8577456.666666664
Q8BY87,Usp47,30min,9,3004265.5555555555
Q8BYA0,Tbcd,30min,9,13406567.22222222
Q8BYC6,Taok3,30min,9,2320043.333333333
Q8BYH7,Tbc1d17,30min,9,7553581.11111111
Q8BYI6,Lpcat2,30min,9,185862333.3333333
Q8BYJ6,Tbc1d4,30min,9,348524.4444444444
