,protein_id,CCprofiler_count,SPADE_count,highest_count_group
1524,Q149L6,0.0,2.3333333333333335,SPADE
1525,Q14AX6,0.0,1.75,SPADE
1526,Q14B01,1.0,2.0,SPADE
1528,Q14C51,1.0,1.1666666666666667,SPADE
1529,Q14CH1,2.0,1.3333333333333333,CCprofiler
1532,Q1HDU4,0.0,3.3333333333333335,SPADE
1533,Q1HFZ0,2.75,1.5,CCprofiler
1534,Q2EMV9,2.0,2.1666666666666665,SPADE
1535,Q2HXL6,1.0,2.0,SPADE
1537,Q2NL51,1.25,1.0,CCprofiler
1538,Q2TBA3,1.25,1.8333333333333333,SPADE
1539,Q2TBE6,1.5,1.1666666666666667,CCprofiler
1540,Q2TPA8,1.0,2.5,SPADE
1541,Q2YDW2,1.0,1.8,SPADE
1542,Q31099,1.0,2.8333333333333335,SPADE
1545,Q3B7Z2,1.1666666666666667,1.3333333333333333,SPADE
1546,Q3KNM2,0.0,1.0,SPADE
1548,Q3TA59,1.0,2.6666666666666665,SPADE
1549,Q3TAA7,1.0,2.25,SPADE
1552,Q3TB92,0.0,1.6666666666666667,SPADE
1553,Q3TBD2,1.5,2.1666666666666665,SPADE
1555,Q3TBV4,1.0,1.3333333333333333,SPADE
1556,Q3TBW2,1.0,1.1666666666666667,SPADE
1557,Q3TC46,0.0,1.0,SPADE
1559,Q3TC93,1.4,2.0,SPADE
1560,Q3TCH7,1.6666666666666667,1.8333333333333333,SPADE
1561,Q3TCJ1,1.0,1.5,SPADE
1562,Q3TCJ8,0.0,1.0,SPADE
1563,Q3TCN2,1.5,1.0,CCprofiler
1565,Q3TDD9,2.0,1.1666666666666667,CCprofiler
1566,Q3TDK6,0.0,1.3333333333333333,SPADE
1567,Q3TDN2,1.0,1.3333333333333333,SPADE
1569,Q3TDX8,1.0,1.1666666666666667,SPADE
1570,Q3TEA8,1.3333333333333333,2.25,SPADE
1571,Q3TFD2,0.0,1.0,SPADE
1572,Q3TFQ1,0.0,1.0,SPADE
1574,Q3TGW2,2.0,1.2,CCprofiler
1576,Q3THG9,1.3333333333333333,1.0,CCprofiler
1577,Q3THK3,1.3333333333333333,1.6666666666666667,SPADE
1578,Q3THK7,1.8333333333333333,1.0,CCprofiler
1579,Q3THS6,1.6,1.1666666666666667,CCprofiler
1580,Q3TIR1,0.0,1.1666666666666667,SPADE
1581,Q3TIR3,1.0,2.5,SPADE
1582,Q3TIU4,1.1666666666666667,1.0,CCprofiler
1584,Q3TIX9,1.1666666666666667,2.1666666666666665,SPADE
1587,Q3TJZ6,0.0,4.0,SPADE
1588,Q3TKT4,1.5,1.0,CCprofiler
1589,Q3TKY6,1.0,1.75,SPADE
1590,Q3TL44,1.0,1.1666666666666667,SPADE
1591,Q3TLD5,1.0,2.0,SPADE
1592,Q3TLH4,2.0,1.8,CCprofiler
1596,Q3TMP1,1.0,1.1666666666666667,SPADE
1598,Q3TNH5,1.0,2.0,SPADE
1599,Q3TNL8,0.0,1.0,SPADE
1600,Q3TP92,0.0,1.0,SPADE
1601,Q3TPE9,1.0,1.4,SPADE
1602,Q3TPX4,1.25,1.0,CCprofiler
1604,Q3TRM8,1.0,1.6666666666666667,SPADE
1605,Q3TSG4,0.0,1.0,SPADE
1608,Q3TVI8,1.0,2.5,SPADE
1610,Q3TW96,1.0,2.0,SPADE
1611,Q3TWF6,0.0,1.3333333333333333,SPADE
1612,Q3TWL2,0.0,1.0,SPADE
1613,Q3TWW8,1.1666666666666667,1.0,CCprofiler
1615,Q3TXS7,2.1666666666666665,1.1666666666666667,CCprofiler
1616,Q3TXU5,1.0,1.1666666666666667,SPADE
1617,Q3TYD6,0.0,3.0,SPADE
1618,Q3TYS2,0.0,1.1666666666666667,SPADE
1620,Q3TZM9,0.0,1.6666666666666667,SPADE
1621,Q3TZX8,0.0,1.3333333333333333,SPADE
1622,Q3TZZ7,1.5,1.0,CCprofiler
1623,Q3U0B3,0.0,1.0,SPADE
1624,Q3U0J8,1.0,2.0,SPADE
1626,Q3U0M1,1.0,1.1666666666666667,SPADE
1627,Q3U0V1,1.0,1.8333333333333333,SPADE
1628,Q3U0V2,0.0,3.0,SPADE
1629,Q3U0X6,1.0,1.4,SPADE
1630,Q3U186,1.0,1.2,SPADE
1631,Q3U1F9,0.0,5.0,SPADE
1632,Q3U1J4,1.5,2.5,SPADE
1633,Q3U1T9,1.0,4.0,SPADE
1634,Q3U1V6,1.0,1.1666666666666667,SPADE
1635,Q3U1Y4,0.0,2.3333333333333335,SPADE
1636,Q3U1Z5,1.0,1.1666666666666667,SPADE
1637,Q3U2A8,1.3333333333333333,1.0,CCprofiler
1638,Q3U2C5,1.3333333333333333,1.8,SPADE
1639,Q3U2P1,1.1666666666666667,1.0,CCprofiler
1640,Q3U2S8,0.0,1.0,SPADE
1641,Q3U308,0.0,2.0,SPADE
1642,Q3U319,1.1666666666666667,1.0,CCprofiler
1643,Q3U3N6,2.0,1.3333333333333333,CCprofiler
1645,Q3U3T8,0.0,2.75,SPADE
1646,Q3U3W5,1.0,2.25,SPADE
1647,Q3U466,2.0,1.0,CCprofiler
1648,Q3U487,1.2,1.0,CCprofiler
1651,Q3U5Q7,1.0,1.1666666666666667,SPADE
1652,Q3U6Q4,1.0,2.3333333333333335,SPADE
1653,Q3U7R1,1.5,1.1666666666666667,CCprofiler
1654,Q3U7U3,1.0,1.5,SPADE
1655,Q3U829,1.3333333333333333,1.0,CCprofiler
1656,Q3U9G9,0.0,1.0,SPADE
1657,Q3UA06,1.0,2.0,SPADE
1658,Q3UA37,0.0,2.3333333333333335,SPADE
1660,Q3UCV8,1.0,3.3333333333333335,SPADE
1661,Q3UDE2,1.5,1.0,CCprofiler
1663,Q3UDK1,1.0,2.3333333333333335,SPADE
1664,Q3UDP0,1.0,2.6666666666666665,SPADE
1666,Q3UDW8,0.0,1.0,SPADE
1667,Q3UE37,1.1666666666666667,1.0,CCprofiler
1668,Q3UEB3,1.0,1.3333333333333333,SPADE
1669,Q3UFK8,0.0,1.75,SPADE
1670,Q3UFS0,0.0,1.5,SPADE
1672,Q3UFY8,1.0,4.0,SPADE
1673,Q3UG98,1.0,2.2,SPADE
1674,Q3UGC7,1.2,1.0,CCprofiler
1677,Q3UH06,0.0,1.0,SPADE
1678,Q3UH60,2.3333333333333335,1.5,CCprofiler
1679,Q3UH93,1.6,1.8333333333333333,SPADE
1680,Q3UHA3,1.1666666666666667,1.0,CCprofiler
1681,Q3UHB1,1.5,1.0,CCprofiler
1682,Q3UHC2,1.3333333333333333,1.8333333333333333,SPADE
1683,Q3UHD2,1.0,1.1666666666666667,SPADE
1684,Q3UHD6,0.0,1.3333333333333333,SPADE
1685,Q3UHH1,0.0,1.8,SPADE
1686,Q3UHH8,0.0,2.5,SPADE
1687,Q3UHI4,1.0,1.4,SPADE
1688,Q3UHJ0,0.0,1.3333333333333333,SPADE
1689,Q3UHN9,0.0,1.0,SPADE
1690,Q3UHQ6,1.5,1.3333333333333333,CCprofiler
1691,Q3UHX2,1.5,1.0,CCprofiler
1692,Q3UI43,1.0,1.8333333333333333,SPADE
1693,Q3UIA2,1.6,1.0,CCprofiler
1694,Q3UIR3,1.0,2.5,SPADE
1695,Q3UIX4,0.0,1.0,SPADE
1696,Q3UJB0,1.3333333333333333,2.1666666666666665,SPADE
1698,Q3UJD6,1.5,2.3333333333333335,SPADE
1699,Q3UK78,1.0,1.4,SPADE
1700,Q3UKC1,1.3333333333333333,1.1666666666666667,CCprofiler
1701,Q3UKJ7,1.0,2.1666666666666665,SPADE
1702,Q3UL36,0.0,1.25,SPADE
1703,Q3ULD5,1.3333333333333333,1.0,CCprofiler
1704,Q3ULF4,1.0,1.2,SPADE
1705,Q3ULJ0,1.0,2.0,SPADE
1706,Q3ULL6,1.0,1.1666666666666667,SPADE
1707,Q3ULW8,1.3333333333333333,1.0,CCprofiler
1708,Q3UM18,1.5,1.1666666666666667,CCprofiler
1710,Q3UM45,1.6,1.1666666666666667,CCprofiler
1711,Q3UMB5,0.0,1.8333333333333333,SPADE
1712,Q3UMB9,1.6666666666666667,1.0,CCprofiler
1713,Q3UMC0,1.0,1.2,SPADE
1714,Q3UMT1,1.25,2.1666666666666665,SPADE
1715,Q3UMU9,0.0,2.4,SPADE
1716,Q3UMW7,1.0,1.6666666666666667,SPADE
1717,Q3UMW8,0.0,3.1666666666666665,SPADE
1718,Q3UMY5,2.0,2.3333333333333335,SPADE
1721,Q3UND0,1.3333333333333333,1.8333333333333333,SPADE
1722,Q3UNZ8,1.0,2.8333333333333335,SPADE
1723,Q3UPF5,0.0,1.0,SPADE
1724,Q3UPH1,1.0,2.3333333333333335,SPADE
1725,Q3UPH7,0.0,1.25,SPADE
1726,Q3UPL0,1.8333333333333333,2.0,SPADE
1727,Q3UQ44,2.4,1.6666666666666667,CCprofiler
1728,Q3UQ84,1.3333333333333333,1.0,CCprofiler
1729,Q3UQN2,1.0,1.5,SPADE
1730,Q3UR70,1.0,1.1666666666666667,SPADE
1733,Q3URQ0,0.0,1.0,SPADE
1737,Q3USZ8,0.0,1.0,SPADE
1740,Q3UUG6,1.0,3.0,SPADE
1741,Q3UUQ7,1.3333333333333333,1.0,CCprofiler
1742,Q3UV70,1.0,1.3333333333333333,SPADE
1743,Q3UV74,0.0,1.0,SPADE
1744,Q3UVG3,1.2,1.5,SPADE
1745,Q3UVK0,0.0,1.25,SPADE
1746,Q3UVL4,1.25,1.1666666666666667,CCprofiler
1747,Q3UW53,1.3333333333333333,2.3333333333333335,SPADE
1748,Q3UWE6,1.0,2.0,SPADE
1749,Q3UWL8,0.0,1.5,SPADE
1750,Q3UYC0,1.0,2.5,SPADE
1751,Q3UYV9,1.5,1.3333333333333333,CCprofiler
1752,Q3UZ39,0.0,2.1666666666666665,SPADE
1753,Q3UZA1,1.0,1.3333333333333333,SPADE
1756,Q3V1L4,2.0,2.3333333333333335,SPADE
1758,Q3V384,1.0,2.8,SPADE
1759,Q3V3Q7,1.75,1.1666666666666667,CCprofiler
1760,Q3V3R1,2.8,2.1666666666666665,CCprofiler
1763,Q3V4B5,0.0,2.3333333333333335,SPADE
1764,Q3ZK22,0.0,2.1666666666666665,SPADE
1766,Q4FK66,1.0,2.0,SPADE
1767,Q4KML4,1.0,0.0,CCprofiler
1768,Q4KMM3,2.0,1.8333333333333333,CCprofiler
1769,Q4LDD4,2.8333333333333335,2.6666666666666665,CCprofiler
1770,Q4PJX1,1.0,1.6666666666666667,SPADE
1772,Q4QRL3,2.0,1.0,CCprofiler
1776,Q4VBD9,1.0,0.0,CCprofiler
1777,Q4VBE8,1.0,1.6666666666666667,SPADE
1778,Q4VC33,1.1666666666666667,1.0,CCprofiler
1779,Q501J6,1.0,3.0,SPADE
1780,Q501J7,1.0,2.0,SPADE
1781,Q504M2,1.5,1.0,CCprofiler
1782,Q504P2,0.0,1.5,SPADE
1785,Q52KE7,0.0,1.0,SPADE
1786,Q52KI8,1.0,1.3333333333333333,SPADE
1787,Q52KR3,0.0,1.0,SPADE
1788,Q566J8,1.0,1.8333333333333333,SPADE
1789,Q569Z5,1.4,1.8333333333333333,SPADE
1790,Q569Z6,1.0,2.75,SPADE
1791,Q56A08,2.0,1.0,CCprofiler
1793,Q571I9,1.0,2.3333333333333335,SPADE
1794,Q58A65,2.4,1.8333333333333333,CCprofiler
1795,Q59J78,1.0,1.5,SPADE
1796,Q5BL07,0.0,1.0,SPADE
1797,Q5BLK4,0.0,1.2,SPADE
1798,Q5BU09,0.0,2.0,SPADE
1799,Q5DTM8,1.5,1.3333333333333333,CCprofiler
1801,Q5DW34,1.0,1.3333333333333333,SPADE
1802,Q5EE38,1.0,2.0,SPADE
1803,Q5EG47,1.0,3.0,SPADE
1804,Q5F2E7,1.0,2.5,SPADE
1805,Q5F2E8,1.1666666666666667,1.5,SPADE
1807,Q5H8C4,0.0,1.0,SPADE
1808,Q5HZI9,1.0,1.4,SPADE
1809,Q5I012,2.0,1.2,CCprofiler
1810,Q5IRJ6,0.0,1.0,SPADE
1811,Q5KU39,1.0,1.1666666666666667,SPADE
1812,Q5MJS3,1.0,2.1666666666666665,SPADE
1813,Q5NCF2,0.0,2.1666666666666665,SPADE
1814,Q5ND28,0.0,1.25,SPADE
1815,Q5ND34,1.3333333333333333,1.0,CCprofiler
1816,Q5PRF0,1.0,1.5,SPADE
1818,Q5SQX6,1.75,1.0,CCprofiler
1819,Q5SRY7,2.0,3.0,SPADE
1820,Q5SS80,0.0,1.0,SPADE
1821,Q5SSH7,1.1666666666666667,1.0,CCprofiler
1822,Q5SSL4,1.0,2.3333333333333335,SPADE
1823,Q5SSW2,2.6666666666666665,2.1666666666666665,CCprofiler
1824,Q5SSZ5,0.0,1.0,SPADE
1825,Q5SUA5,2.0,1.0,CCprofiler
1828,Q5SUQ9,1.0,1.8,SPADE
1829,Q5SUR0,1.1666666666666667,1.0,CCprofiler
1830,Q5SV85,0.0,1.0,SPADE
1831,Q5SVL6,1.0,1.4,SPADE
1832,Q5SVP0,1.0,1.5,SPADE
1833,Q5SVR0,1.25,1.5,SPADE
1834,Q5SW19,1.3333333333333333,1.1666666666666667,CCprofiler
1835,Q5SW28,0.0,2.25,SPADE
1836,Q5SWD9,1.0,2.6666666666666665,SPADE
1837,Q5SWU9,2.3333333333333335,1.0,CCprofiler
1838,Q5SXY1,1.3333333333333333,1.1666666666666667,CCprofiler
1839,Q5U3K5,0.0,2.25,SPADE
1840,Q5U430,0.0,2.25,SPADE
1841,Q5U452,1.0,1.1666666666666667,SPADE
1842,Q5U4D9,1.5,1.0,CCprofiler
1844,Q5UAK0,0.0,1.0,SPADE
1845,Q5XF89,0.0,1.1666666666666667,SPADE
1847,Q5XJE5,1.25,1.1666666666666667,CCprofiler
1848,Q5XJY5,2.1666666666666665,1.8333333333333333,CCprofiler
1850,Q5Y5T1,0.0,1.0,SPADE
1851,Q60520,1.6,2.3333333333333335,SPADE
1852,Q60575,1.6666666666666667,2.3333333333333335,SPADE
1853,Q60591,0.0,2.0,SPADE
1854,Q60596,0.0,2.0,SPADE
1855,Q60597,3.3333333333333335,2.0,CCprofiler
1856,Q60598,0.0,1.5,SPADE
1857,Q60604,1.6,2.3333333333333335,SPADE
1858,Q60605,0.0,2.6666666666666665,SPADE
1859,Q60631,1.0,2.25,SPADE
1860,Q60634,2.0,1.3333333333333333,CCprofiler
1861,Q60648,1.0,0.0,CCprofiler
1863,Q60664,1.0,2.0,SPADE
1865,Q60676,1.3333333333333333,1.6666666666666667,SPADE
1866,Q60677,1.0,1.3333333333333333,SPADE
1869,Q60710,1.75,2.0,SPADE
1871,Q60715,1.75,1.3333333333333333,CCprofiler
1872,Q60737,1.25,1.8333333333333333,SPADE
1873,Q60738,0.0,1.0,SPADE
1874,Q60739,1.0,1.1666666666666667,SPADE
1876,Q60759,1.8333333333333333,2.1666666666666665,SPADE
1877,Q60766,1.0,1.1666666666666667,SPADE
1878,Q60767,1.0,1.1666666666666667,SPADE
1879,Q60770,1.2,1.3333333333333333,SPADE
1881,Q60778,1.0,1.5,SPADE
1882,Q60780,1.3333333333333333,1.0,CCprofiler
1883,Q60790,1.0,2.4,SPADE
1884,Q60803,0.0,1.0,SPADE
1885,Q60805,0.0,1.0,SPADE
1886,Q60809,0.0,1.8333333333333333,SPADE
1887,Q60823,1.0,1.5,SPADE
1888,Q60838,0.0,1.0,SPADE
1889,Q60854,1.0,1.6666666666666667,SPADE
1890,Q60855,0.0,1.0,SPADE
1891,Q60864,1.5,1.0,CCprofiler
1892,Q60865,1.0,1.1666666666666667,SPADE
1894,Q60870,1.0,2.0,SPADE
1895,Q60872,0.0,1.0,SPADE
1896,Q60875,1.5,2.0,SPADE
1897,Q60902,1.6666666666666667,1.1666666666666667,CCprofiler
1898,Q60929,0.0,2.4,SPADE
1899,Q60930,0.0,1.0,SPADE
1901,Q60949,1.25,1.0,CCprofiler
1903,Q60960,1.0,2.0,SPADE
1904,Q60963,0.0,2.5,SPADE
1905,Q60967,1.5,1.0,CCprofiler
1906,Q60972,1.0,2.5,SPADE
1907,Q60973,0.0,2.2,SPADE
1908,Q60974,0.0,1.1666666666666667,SPADE
1909,Q60989,1.0,2.6666666666666665,SPADE
1910,Q60992,1.0,1.5,SPADE
1911,Q60996,1.0,2.3333333333333335,SPADE
1912,Q61009,1.0,1.6666666666666667,SPADE
1913,Q61017,0.0,4.0,SPADE
1914,Q61024,1.3333333333333333,1.0,CCprofiler
1915,Q61033,0.0,3.0,SPADE
1916,Q61035,1.5,1.0,CCprofiler
1917,Q61037,1.4,1.3333333333333333,CCprofiler
1918,Q61043,1.0,1.6666666666666667,SPADE
1919,Q61069,1.0,2.0,SPADE
1922,Q61074,1.4,1.5,SPADE
1923,Q61081,0.0,2.0,SPADE
1924,Q61084,1.5,3.0,SPADE
1925,Q61093,1.0,1.1666666666666667,SPADE
1926,Q61096,0.0,1.0,SPADE
1927,Q61097,1.0,2.0,SPADE
1928,Q61102,1.0,1.1666666666666667,SPADE
1929,Q61103,1.2,1.8333333333333333,SPADE
1930,Q61107,1.5,1.1666666666666667,CCprofiler
1931,Q61112,1.0,2.0,SPADE
1932,Q61124,0.0,1.0,SPADE
1933,Q61127,0.0,1.25,SPADE
1936,Q61144,1.0,1.3333333333333333,SPADE
1937,Q61151,1.0,2.5,SPADE
1941,Q61164,1.0,1.6666666666666667,SPADE
1942,Q61165,1.0,2.0,SPADE
1944,Q61171,0.0,1.6,SPADE
1946,Q61183,1.0,1.3333333333333333,SPADE
1947,Q61187,1.0,2.0,SPADE
1948,Q61189,1.0,2.0,SPADE
1949,Q61191,1.0,2.5,SPADE
1951,Q61206,1.0,1.1666666666666667,SPADE
1952,Q61207,0.0,2.4,SPADE
1953,Q61210,1.0,3.5,SPADE
1954,Q61216,1.0,1.1666666666666667,SPADE
1956,Q61235,0.0,3.0,SPADE
1957,Q61239,1.2,1.0,CCprofiler
1958,Q61249,0.0,2.0,SPADE
1959,Q61263,2.0,1.0,CCprofiler
1961,Q61316,1.6666666666666667,2.1666666666666665,SPADE
1962,Q61333,1.0,1.3333333333333333,SPADE
1964,Q61335,1.6666666666666667,1.0,CCprofiler
1965,Q61337,1.0,1.6666666666666667,SPADE
1966,Q61409,1.0,1.5,SPADE
1967,Q61411,2.3333333333333335,3.0,SPADE
1970,Q61464,0.0,1.0,SPADE
1972,Q61470,1.0,1.2,SPADE
1973,Q61490,1.0,1.5,SPADE
1974,Q61495,1.0,0.0,CCprofiler
1975,Q61508,1.0,1.3333333333333333,SPADE
1977,Q61542,0.0,1.0,SPADE
1978,Q61543,2.3333333333333335,1.1666666666666667,CCprofiler
1979,Q61545,1.0,1.5,SPADE
1981,Q61550,1.5,1.6666666666666667,SPADE
1982,Q61553,1.1666666666666667,1.0,CCprofiler
1983,Q61559,1.0,1.1666666666666667,SPADE
1985,Q61584,1.0,1.75,SPADE
1987,Q61595,1.3333333333333333,1.0,CCprofiler
1988,Q61598,1.6666666666666667,1.0,CCprofiler
1989,Q61599,1.1666666666666667,1.0,CCprofiler
1990,Q61635,1.0,1.3333333333333333,SPADE
1991,Q61644,1.3333333333333333,1.0,CCprofiler
1993,Q61655,1.0,1.3333333333333333,SPADE
1994,Q61656,1.0,2.3333333333333335,SPADE
1996,Q61687,0.0,1.6,SPADE
1997,Q61699,1.75,2.0,SPADE
1998,Q61703,0.0,2.0,SPADE
1999,Q61704,1.3333333333333333,1.75,SPADE
2000,Q61712,0.0,2.3333333333333335,SPADE
2004,Q61749,2.0,1.6666666666666667,CCprofiler
2005,Q61753,1.0,2.3333333333333335,SPADE
2006,Q61768,2.0,1.1666666666666667,CCprofiler
2007,Q61771,1.3333333333333333,2.3333333333333335,SPADE
2008,Q61792,2.0,1.0,CCprofiler
2009,Q61810,1.5,2.0,SPADE
2010,Q61823,1.0,2.0,SPADE
2011,Q61830,3.5,2.0,CCprofiler
2012,Q61878,0.0,2.4,SPADE
2013,Q61879,1.0,0.0,CCprofiler
2014,Q61881,1.6,1.3333333333333333,CCprofiler
2015,Q61937,0.0,1.3333333333333333,SPADE
2016,Q61990,0.0,2.5,SPADE
2017,Q62018,1.0,2.1666666666666665,SPADE
2019,Q62036,1.0,1.1666666666666667,SPADE
2021,Q62073,0.0,1.3333333333333333,SPADE
2022,Q62077,1.1666666666666667,1.0,CCprofiler
2024,Q62086,0.0,2.1666666666666665,SPADE
2025,Q62087,1.0,2.0,SPADE
2026,Q62093,1.0,1.1666666666666667,SPADE
2027,Q62095,0.0,3.5,SPADE
2029,Q62148,1.6666666666666667,1.0,CCprofiler
2030,Q62172,1.0,2.0,SPADE
2031,Q62178,1.0,1.6666666666666667,SPADE
2032,Q62186,0.0,1.3333333333333333,SPADE
2033,Q62189,1.0,1.1666666666666667,SPADE
2034,Q62191,1.3333333333333333,1.6666666666666667,SPADE
2035,Q62192,1.6666666666666667,2.0,SPADE
2036,Q62193,1.0,1.1666666666666667,SPADE
2037,Q62203,1.0,1.1666666666666667,SPADE
2038,Q62210,2.0,2.3333333333333335,SPADE
2039,Q62241,0.0,1.1666666666666667,SPADE
2041,Q62276,1.0,2.5,SPADE
2042,Q62280,1.0,2.0,SPADE
2045,Q62318,1.0,1.8333333333333333,SPADE
2046,Q62348,1.6,1.0,CCprofiler
2047,Q62351,2.0,1.1666666666666667,CCprofiler
2048,Q62376,1.2,1.0,CCprofiler
2049,Q62383,1.5,1.3333333333333333,CCprofiler
2051,Q62388,0.0,6.0,SPADE
2052,Q62393,0.0,2.8333333333333335,SPADE
2054,Q62418,1.5,2.0,SPADE
2055,Q62419,0.0,2.1666666666666665,SPADE
2056,Q62422,1.2,1.0,CCprofiler
2057,Q62425,0.0,2.5,SPADE
2058,Q62426,0.0,2.0,SPADE
2059,Q62431,0.0,2.0,SPADE
2060,Q62433,1.0,2.0,SPADE
2062,Q62448,1.6666666666666667,1.2,CCprofiler
2063,Q62465,0.0,2.5,SPADE
2064,Q62523,1.0,1.6,SPADE
2065,Q63810,0.0,1.75,SPADE
2066,Q63829,1.0,2.0,SPADE
2067,Q63844,1.5,1.0,CCprofiler
2068,Q63850,1.0,2.3333333333333335,SPADE
2069,Q63932,1.0,1.1666666666666667,SPADE
2071,Q64012,0.0,2.1666666666666665,SPADE
2072,Q640L3,0.0,1.0,SPADE
2073,Q640N3,0.0,3.0,SPADE
2074,Q640Q5,1.6,1.3333333333333333,CCprofiler
2079,Q64213,1.0,1.8333333333333333,SPADE
2081,Q64281,0.0,1.75,SPADE
2086,Q64324,1.0,2.2,SPADE
2087,Q64327,1.0,2.2,SPADE
2088,Q64337,1.0,1.6666666666666667,SPADE
2089,Q64343,2.0,1.0,CCprofiler
2090,Q64345,1.0,1.3333333333333333,SPADE
2091,Q64373,1.0,1.4,SPADE
2092,Q64378,1.25,2.1666666666666665,SPADE
2093,Q64430,1.0,1.6666666666666667,SPADE
2095,Q64435,1.0,1.25,SPADE
2096,Q64442,1.1666666666666667,1.0,CCprofiler
2097,Q64444,1.0,2.0,SPADE
2099,Q64467,0.0,2.5,SPADE
2100,Q64511,0.0,2.3333333333333335,SPADE
2101,Q64514,3.0,1.0,CCprofiler
2102,Q64516,1.0,2.3333333333333335,SPADE
2103,Q64518,1.3333333333333333,1.1666666666666667,CCprofiler
2105,Q64521,2.2,1.3333333333333333,CCprofiler
2106,Q64522,0.0,2.0,SPADE
2107,Q64523,0.0,2.0,SPADE
2109,Q64674,1.25,1.0,CCprofiler
2110,Q64685,1.0,1.6666666666666667,SPADE
2111,Q64700,1.0,1.3333333333333333,SPADE
2112,Q64704,0.0,1.6666666666666667,SPADE
2113,Q64727,2.5,1.0,CCprofiler
2114,Q64735,0.0,2.0,SPADE
2115,Q64737,1.6666666666666667,2.1666666666666665,SPADE
2116,Q64FW2,0.0,1.1666666666666667,SPADE
2117,Q65Z40,0.0,2.8333333333333335,SPADE
2118,Q66GT5,0.0,1.5,SPADE
2120,Q689Z5,1.25,1.6666666666666667,SPADE
2121,Q68FD5,4.0,1.0,CCprofiler
2122,Q68FD7,1.0,1.3333333333333333,SPADE
2123,Q68FE2,0.0,1.0,SPADE
2124,Q68FF6,1.0,1.8333333333333333,SPADE
2125,Q68FH4,1.0,1.3333333333333333,SPADE
2126,Q68FL4,1.6,1.1666666666666667,CCprofiler
2127,Q68FL6,2.6,1.8333333333333333,CCprofiler
2128,Q69Z37,2.0,1.1666666666666667,CCprofiler
2129,Q69ZA1,1.0,2.0,SPADE
2130,Q69ZC8,1.0,1.25,SPADE
2131,Q69ZF3,1.0,1.3333333333333333,SPADE
2132,Q69ZJ7,0.0,1.6666666666666667,SPADE
2133,Q69ZK0,3.1666666666666665,2.0,CCprofiler
2135,Q69ZN7,4.5,1.0,CCprofiler
2136,Q69ZP3,0.0,1.0,SPADE
2137,Q69ZQ2,2.0,1.6666666666666667,CCprofiler
2138,Q69ZR2,1.3333333333333333,1.8333333333333333,SPADE
2139,Q69ZZ6,0.0,1.0,SPADE
2141,Q6A026,1.6,1.1666666666666667,CCprofiler
2142,Q6A028,2.1666666666666665,1.0,CCprofiler
2143,Q6A037,0.0,1.5,SPADE
2144,Q6A065,1.0,1.5,SPADE
2146,Q6A098,1.0,1.5,SPADE
2147,Q6A0A2,1.0,1.5,SPADE
2148,Q6A0A9,1.1666666666666667,2.0,SPADE
2149,Q6A0D4,0.0,2.8333333333333335,SPADE
2150,Q6A4J8,1.2,1.3333333333333333,SPADE
2152,Q6DFV5,0.0,2.5,SPADE
2153,Q6DFV7,1.0,1.3333333333333333,SPADE
2154,Q6DFW0,0.0,2.0,SPADE
2155,Q6DFW4,1.0,3.1666666666666665,SPADE
2156,Q6DFW5,0.0,1.0,SPADE
2157,Q6DFX2,1.0,1.5,SPADE
2158,Q6DFZ1,1.25,1.0,CCprofiler
2159,Q6DG52,1.5,1.8,SPADE
2160,Q6DIC0,1.0,1.3333333333333333,SPADE
2161,Q6DID7,0.0,1.0,SPADE
2163,Q6DVA0,1.0,1.25,SPADE
2164,Q6GQT1,1.0,1.5,SPADE
2165,Q6GQT6,0.0,1.0,SPADE
2166,Q6GQT9,1.6666666666666667,1.0,CCprofiler
2167,Q6GV12,1.0,2.0,SPADE
2168,Q6GYP7,1.0,1.1666666666666667,SPADE
2169,Q6IFX2,1.0,3.5,SPADE
2170,Q6IRU2,1.1666666666666667,1.0,CCprofiler
2173,Q6KAU4,1.0,2.25,SPADE
2174,Q6KAU8,0.0,1.5,SPADE
2177,Q6NSR8,1.1666666666666667,2.0,SPADE
2178,Q6NSU3,1.6666666666666667,1.4,CCprofiler
2179,Q6NV83,1.0,2.0,SPADE
2180,Q6NVE8,0.0,2.3333333333333335,SPADE
2181,Q6NVE9,1.0,2.75,SPADE
2182,Q6NVF0,1.3333333333333333,1.0,CCprofiler
2183,Q6NVF4,1.8,1.0,CCprofiler
2184,Q6NVF9,1.0,1.1666666666666667,SPADE
2185,Q6NVG5,1.0,2.3333333333333335,SPADE
2186,Q6NWW9,1.0,1.1666666666666667,SPADE
2187,Q6NXK9,0.0,1.8333333333333333,SPADE
2188,Q6NXL1,1.4,1.1666666666666667,CCprofiler
2189,Q6NXN1,0.0,1.2,SPADE
2190,Q6NZB0,1.1666666666666667,1.0,CCprofiler
2191,Q6NZC7,1.3333333333333333,1.0,CCprofiler
2192,Q6NZF1,1.0,2.3333333333333335,SPADE
2193,Q6NZJ6,1.0,2.0,SPADE
2194,Q6NZM9,1.3333333333333333,1.2,CCprofiler
2196,Q6NZR5,1.5,1.6,SPADE
2198,Q6P1B1,1.1666666666666667,1.0,CCprofiler
2199,Q6P1E1,0.0,1.0,SPADE
2200,Q6P1F6,0.0,2.0,SPADE
2201,Q6P1G0,1.0,1.6666666666666667,SPADE
2202,Q6P1G2,2.0,1.0,CCprofiler
