peak_id,protein_id,genes,time,peak_apex,peak_height,peak_width,peak_area,peak_left,peak_right,snr,asymmetry,sharpness,peak_background_intensity
1905,Q01237,Hmgcr,10min,25,6226601.666666666,12,28079937.5,20.0,31.0,145.6232411137911,0.08333333333333333,518883.4722222222,38178355.499999985
1906,Q01405,Sec23a,10min,25,126694944.44444442,13,848962627.7777777,15.0,27.0,2963.049417710469,-0.6153846153846154,9745764.957264956,1210020190.0
1907,Q01514,Gbp1,10min,32,15638764.444444444,11,60941699.99999999,27.0,37.0,365.74807372161274,0.0,1421705.8585858585,60941699.99999999
1908,Q01705,Notch1,10min,4,12685639.555555552,13,70443786.11111109,1.0,13.0,296.68253191315097,0.46153846153846156,975818.4273504271,70882800.11111109
1909,Q01730,Rsu1,10min,7,2801258.888888889,13,14803780.333333334,1.0,13.0,65.5138100101394,0.0,215481.452991453,159766964.88888884
1910,Q01730,Rsu1,10min,27,15101668.888888888,18,90571149.22222222,17.0,34.0,353.1868726403682,-0.16666666666666666,838981.6049382716,159766964.88888884
1911,Q01730,Rsu1,10min,38,19536672.33333333,7,54373220.88888888,34.0,40.0,456.9095147018073,-0.2857142857142857,2790953.19047619,159766964.88888884
1912,Q01768,Nme2,10min,34,274772706.8518517,15,1077384997.7222216,26.0,40.0,6426.184664354298,-0.13333333333333333,18318180.456790112,1078881327.7222216
1913,Q01853,Vcp,10min,13,1571988499.9999998,18,12006899574.444443,5.0,22.0,36764.52624054804,0.05555555555555555,87332694.44444443,12196110637.555555
1914,Q01965,Ly9,10min,4,20141832.22222222,13,131584285.33333333,1.0,13.0,471.0625550165315,0.46153846153846156,1549371.7094017093,134306427.2222222
1915,Q02053,Uba1,10min,30,1107222833.3333333,14,4945498781.111113,25.0,38.0,25894.924110588137,0.21428571428571427,79087345.23809524,5184818480.000001
1916,Q02105,C1qc,10min,9,61764622.22222222,15,609144870.8888888,1.0,15.0,1444.5061617349143,-0.13333333333333333,4117641.481481481,2506039906.444444
1917,Q02105,C1qc,10min,26,202273277.77777773,20,1776665571.111111,16.0,35.0,4730.620630254466,-0.05,10113663.888888886,2506039906.444444
1918,Q02248,Ctnnb1,10min,9,11047135.555555554,15,85565222.55555554,1.0,15.0,258.3623894291297,-0.13333333333333333,736475.7037037036,98343330.77777776
1919,Q02248,Ctnnb1,10min,19,2481400.9999999995,12,13012800.777777776,15.0,26.0,58.033205826774264,0.25,206783.41666666663,98343330.77777776
1920,Q02819,Nucb1,10min,19,558429188.8888888,14,3430472263.8888884,9.0,22.0,13060.136615753558,-0.5,39887799.2063492,5461736944.999999
1921,Q03173,Enah,10min,12,13832091.11111111,11,71847488.88888887,7.0,17.0,323.4949089106541,0.0,1257462.8282828282,133500559.99999999
1922,Q03173,Enah,10min,24,8918806.666666664,12,58909650.0,17.0,28.0,208.58657791137873,-0.25,743233.8888888886,133500559.99999999
1923,Q03249,Galt,10min,34,56677739.99999999,11,213870659.99999997,29.0,39.0,1325.5378518894756,0.0,5152521.818181817,215609109.99999997
1924,Q03265,Atp5f1a,10min,5,2494276116.6666665,14,16174381712.777777,1.0,14.0,58334.3197118579,0.35714285714285715,178162579.76190475,19421846045.555553
1925,Q03267,Ikzf1,10min,10,15717626.666666664,16,119946046.66666664,1.0,16.0,367.5924461443606,-0.1875,982351.6666666665,290990716.66666657
1926,Q03267,Ikzf1,10min,19,14008567.777777776,10,94680123.33333333,16.0,25.0,327.6222171209311,0.3,1400856.7777777775,290990716.66666657
1927,Q03267,Ikzf1,10min,29,10421675.555555552,10,66429852.22222221,25.0,34.0,243.7345848475992,0.1,1042167.5555555553,290990716.66666657
1928,Q03267,Ikzf1,10min,37,5187553.333333332,7,26082821.111111104,34.0,40.0,121.32273273473422,0.0,741079.0476190475,290990716.66666657
1929,Q03347,Runx1,10min,4,2523531.777777777,9,13859622.22222222,1.0,9.0,59.01852988299083,0.2222222222222222,280392.41975308635,62403906.555555545
1930,Q03347,Runx1,10min,34,5381340.777777777,15,43592438.22222222,26.0,40.0,125.85489285318708,-0.13333333333333333,358756.0518518518,62403906.555555545
1931,Q03958,Pfdn6,10min,11,2690671.4999999995,8,10322251.611111112,8.0,15.0,62.927472412453874,0.125,336333.93749999994,138379063.0
1932,Q03958,Pfdn6,10min,28,23952157.222222216,13,123346531.66666664,21.0,33.0,560.175670950596,-0.15384615384615385,1842473.632478632,138379063.0
1933,Q03963,Eif2ak2,10min,29,10046631.11111111,13,47200076.666666664,21.0,33.0,234.96331755197366,-0.3076923076923077,772817.7777777778,221965964.44444442
1934,Q03963,Eif2ak2,10min,38,41368964.44444443,8,171357167.77777773,33.0,40.0,967.5073188271265,-0.375,5171120.555555554,221965964.44444442
1935,Q04207,Rela,10min,24,95553833.33333331,18,979786522.2222222,14.0,31.0,2234.7437102550603,-0.16666666666666666,5308546.296296295,1184067259.9999995
1936,Q04447,Ckb,10min,32,1456978446.3888888,18,6668236042.388888,23.0,40.0,34074.75456988217,-0.05555555555555555,80943247.02160494,6671389826.611111
1937,Q04519,Smpd1,10min,9,8611436.666666666,14,63593701.44444443,1.0,14.0,201.39803141084315,-0.21428571428571427,615102.619047619,88872034.8888889
1938,Q04519,Smpd1,10min,29,1999752.222222222,13,12552565.33333333,24.0,36.0,46.7687537462794,0.15384615384615385,153827.094017094,88872034.8888889
1939,Q04750,Top1,10min,3,16061238.444444444,5,47082074.88888888,1.0,5.0,375.6285890427804,0.0,3212247.688888889,396544611.5555555
1940,Q04750,Top1,10min,10,23180786.666666664,10,144735144.44444445,5.0,14.0,542.1354161835235,-0.1,2318078.6666666665,396544611.5555555
1941,Q04750,Top1,10min,18,18373075.555555552,10,151300373.3333333,14.0,23.0,429.6961576893176,0.1,1837307.5555555553,396544611.5555555
1942,Q04750,Top1,10min,32,5224502.222222222,10,28051243.333333332,29.0,38.0,122.18686653413205,0.3,522450.2222222222,396544611.5555555
1943,Q04863,Relb,10min,10,12680386.666666664,16,119282596.66666663,1.0,16.0,296.5596811598571,-0.1875,792524.1666666665,166190492.7777777
1944,Q04863,Relb,10min,20,5472858.888888888,13,48481585.0,16.0,28.0,127.99525202084628,0.3076923076923077,420989.14529914525,166190492.7777777
1945,Q04899,Cdk18,10min,31,2489580.0,9,12405253.333333332,26.0,34.0,58.22449034324589,-0.2222222222222222,276620.0,17698976.666666664
1946,Q04899,Cdk18,10min,36,1473899.9999999998,7,6266603.333333333,34.0,40.0,34.47050358570928,0.2857142857142857,210557.1428571428,17698976.666666664
1947,Q05117,Acp5,10min,4,9204963.333333332,9,36972915.555555545,1.0,9.0,215.27900236650322,0.2222222222222222,1022773.7037037036,96944468.88888887
1948,Q05144,Rac2,10min,5,1061042877.7777776,8,5680532531.111111,1.0,8.0,24814.90082300711,-0.125,132630359.7222222,18485353305.0
1949,Q05144,Rac2,10min,37,1499978343.3333333,9,6360931173.333333,32.0,40.0,35080.404954445985,-0.2222222222222222,166664260.37037036,18485353305.0
1950,Q05186,Rcn1,10min,19,686300.0,7,2058900.0,16.0,22.0,16.05068634973355,0.0,98042.85714285714,41077240.0
1951,Q05186,Rcn1,10min,27,9096766.666666666,11,39018340.0,22.0,32.0,212.74857724519575,0.0,826978.7878787878,41077240.0
1952,Q05512,Mark2,10min,29,4046372.222222222,9,20198575.555555556,24.0,32.0,94.63361706711822,-0.2222222222222222,449596.9135802469,46632588.88888888
1953,Q05512,Mark2,10min,35,5894125.555555554,9,28866428.888888884,32.0,40.0,137.84753110617982,0.2222222222222222,654902.8395061727,46632588.88888888
1954,Q05910,Adam8,10min,5,31925784.44444444,14,225781337.77777773,1.0,14.0,746.6570779352763,0.35714285714285715,2280413.1746031744,231719634.4444444
1955,Q05920,Pc,10min,18,13154351.111111108,13,65284172.222222224,14.0,26.0,307.6444176288991,0.3076923076923077,1011873.1623931621,316695280.0
1956,Q05920,Pc,10min,31,54804711.111111104,12,251087458.88888884,26.0,37.0,1281.7328114996383,0.08333333333333333,4567059.259259258,316695280.0
1957,Q05921,Rnasel,10min,10,19971410.0,17,157787219.99999997,1.0,17.0,467.07684375919007,-0.11764705882352941,1174788.8235294118,201682419.3333333
1958,Q05921,Rnasel,10min,29,4057574.0,8,17173658.22222222,25.0,32.0,94.8955961166163,-0.125,507196.75,201682419.3333333
1959,Q05CL8,Larp7,10min,11,15387154.444444442,12,114611094.44444443,5.0,16.0,359.8636016358536,-0.08333333333333333,1282262.87037037,247212174.44444445
1960,Q05CL8,Larp7,10min,22,15317278.888888888,10,76349052.22222221,21.0,30.0,358.2294028514509,0.7,1531727.8888888888,247212174.44444445
1961,Q05D44,Eif5b,10min,18,106322706.7222222,20,954418301.7222222,8.0,27.0,2486.5983060659996,-0.05,5316135.33611111,1004059151.3888888
1962,Q05D44,Eif5b,10min,32,9676712.22222222,9,42401174.111111104,29.0,37.0,226.3119230300481,0.2222222222222222,1075190.24691358,1004059151.3888888
1963,Q06138,Cab39,10min,37,39016967.777777776,8,127526615.55555555,33.0,40.0,912.5005276391834,-0.125,4877120.972222222,127526615.55555555
1964,Q06185,Atp5me,10min,4,50573967.77777777,13,339868240.5555555,1.0,13.0,1182.7872566846015,0.46153846153846156,3890305.213675213,348426838.33333313
1965,Q06335,Aplp2,10min,3,5322518.888888888,6,22666469.999999996,1.0,6.0,124.47920920310048,0.16666666666666666,887086.4814814813,57594767.33333332
1966,Q06335,Aplp2,10min,11,4794217.333333333,10,26595471.222222216,9.0,18.0,112.12367581201998,0.5,479421.7333333333,57594767.33333332
1967,Q06649,Sh3bp2,10min,28,744361.9999999999,8,3107871.222222222,23.0,30.0,17.40859826994079,-0.375,93045.24999999999,32780646.777777772
1968,Q06649,Sh3bp2,10min,37,5822945.555555554,11,29992554.444444444,30.0,40.0,136.18282492175024,-0.36363636363636365,529358.6868686867,32780646.777777772
1969,Q07076,Anxa7,10min,37,89562982.22222221,9,323088555.5555555,32.0,40.0,2094.634032049615,-0.2222222222222222,9951442.4691358,323088555.5555555
1970,Q07113,Igf2r,10min,5,54563875.55555555,14,368462407.77777773,1.0,14.0,1276.1003243014945,0.35714285714285715,3897419.6825396824,371450191.11111104
1971,Q07417,Acads,10min,29,361000479.33333325,20,1828702340.3333328,19.0,38.0,8442.81723136063,-0.05,18050023.96666666,1839938273.666666
1972,Q07797,Lgals3bp,10min,7,1326225861.111111,16,8131157716.666664,1.0,16.0,31016.807993005583,0.1875,82889116.31944443,9008276798.88889
1973,Q07813,Bax,10min,7,117016729.1111111,16,1267320688.8333333,1.0,16.0,2736.702341008567,0.1875,7313545.569444444,1589455366.055555
1974,Q08024,Cbfb,10min,37,54019882.22222222,11,209150358.88888884,30.0,40.0,1263.3778029993243,-0.36363636363636365,4910898.3838383835,213647928.88888884
1975,Q08122,Tle3,10min,38,5047206.666666667,6,14768080.0,35.0,40.0,118.04040674479215,-0.16666666666666666,841201.1111111111,14768080.0
1976,Q08509,Eps8,10min,33,32450400.0,15,228157941.11111107,23.0,37.0,758.9264058332998,-0.4,2163360.0,265508567.77777773
1977,Q08642,Padi2,10min,30,755572.4444444444,10,3668452.9999999995,26.0,35.0,17.670780009149432,0.1,75557.24444444444,3668452.9999999995
1978,Q08857,Cd36,10min,4,363467552.5925925,13,2457533160.4444447,1.0,13.0,8500.51535038465,0.46153846153846156,27959042.507122498,2851002621.5555553
1979,Q08874,Mitf,10min,10,9917449.999999998,9,50736277.77777777,6.0,14.0,231.94212347248285,0.0,1101938.8888888888,127419119.99999999
1980,Q08874,Mitf,10min,19,10820137.777777776,14,82464129.99999999,14.0,27.0,253.05353013552977,0.21428571428571427,772866.984126984,127419119.99999999
1981,Q08890,Ids,10min,32,18103311.11111111,14,90527590.0,26.0,39.0,423.38710263163455,0.07142857142857142,1293093.6507936507,90527590.0
1982,Q08943,Ssrp1,10min,10,3866412.2222222215,7,16250783.333333332,6.0,12.0,90.42484318470811,-0.2857142857142857,552344.6031746031,108513658.88888885
1983,Q08943,Ssrp1,10min,20,15234185.555555552,15,91667092.2222222,12.0,26.0,356.28607627256815,-0.13333333333333333,1015612.3703703701,108513658.88888885
1984,Q09014,Ncf1,10min,5,356445144.4444444,8,2030213732.2222219,1.0,8.0,8336.280364801469,-0.125,44555643.05555555,4345065947.777779
1985,Q09014,Ncf1,10min,37,45288822.22222222,9,256496966.66666666,32.0,40.0,1059.182107879545,-0.2222222222222222,5032091.35802469,4345065947.777779
1986,Q09200,B4galnt1,10min,5,151789556.1111111,14,1124143414.7777777,1.0,14.0,3549.943984124619,0.35714285714285715,10842111.150793651,1251802845.8888888
1987,Q09200,B4galnt1,10min,29,15099666.666666666,12,79205148.88888888,22.0,33.0,353.1400461200545,-0.25,1258305.5555555555,1251802845.8888888
1988,Q09PK2,Asprv1,10min,37,17718039.22222222,9,66673844.99999999,32.0,40.0,414.37664328743386,-0.2222222222222222,1968671.0246913577,66673844.99999999
1989,Q09XV5,Chd8,10min,10,9400391.11111111,7,36719103.33333333,7.0,13.0,219.84952541056055,0.0,1342913.0158730156,59106989.99999999
1990,Q09XV5,Chd8,10min,16,5131073.333333333,9,26406356.666666664,13.0,21.0,120.00181948246417,0.2222222222222222,570119.2592592592,59106989.99999999
1991,Q0GNC1,Inf2,10min,5,9123703.333333332,14,80034393.88888887,1.0,14.0,213.37855245716423,0.35714285714285715,651693.0952380951,179972097.8888889
1992,Q0GNC1,Inf2,10min,20,9724013.333333332,9,55754479.44444443,14.0,22.0,227.41816709013602,-0.4444444444444444,1080445.9259259258,179972097.8888889
1993,Q0GNC1,Inf2,10min,24,9658928.888888888,12,54793417.33333333,22.0,33.0,225.8960193354742,0.5833333333333334,804910.7407407407,179972097.8888889
1994,Q0GUM3,Gm12250,10min,11,586100.4444444444,8,2255524.0,7.0,14.0,13.707291859561725,-0.125,73262.55555555555,34759174.666666664
1995,Q0GUM3,Gm12250,10min,37,9158146.0,8,32503650.666666664,33.0,40.0,214.1840725500028,-0.125,1144768.25,34759174.666666664
1996,Q0KL02,Trio,10min,4,5704915.555555555,13,33407083.333333332,1.0,13.0,133.4224249365265,0.46153846153846156,438839.65811965807,33667634.333333336
1997,Q0P5W1,Vps8,10min,9,8370595.555555554,18,51426177.777777776,1.0,18.0,195.76541428339775,0.05555555555555555,465033.08641975303,51426177.777777776
1998,Q0P678,Zc3h18,10min,11,1835480.0,8,8257793.333333333,6.0,13.0,42.92687422586178,-0.375,229435.0,62121077.99999999
1999,Q0P678,Zc3h18,10min,19,9118746.0,14,55184035.77777777,13.0,26.0,213.26261394271808,0.07142857142857142,651339.0,62121077.99999999
2000,Q0VGB7,Ppp4r2,10min,14,15951728.83333333,19,200222821.22222218,4.0,22.0,373.06745772961443,-0.10526315789473684,839564.6754385963,257349221.99999994
2001,Q11011,Npepps,10min,9,22276592.777777776,16,176995502.5555555,1.0,16.0,520.9887856867999,-0.0625,1392287.048611111,1085693260.0555556
2002,Q11011,Npepps,10min,32,162204077.962963,18,877344451.666667,23.0,40.0,3793.5112633414647,-0.05555555555555555,9011337.664609056,1085693260.0555556
2003,Q11136,Pepd,10min,31,146727144.44444442,12,614202399.9999999,27.0,38.0,3431.547973874147,0.25,12227262.037037035,618365509.9999999
2004,Q148V7,Relch,10min,4,3947725.333333333,8,18704118.0,1.0,8.0,92.32653521817086,0.125,493465.6666666666,23934942.888888888
2005,Q149F1,Rpusd2,10min,29,1266532.222222222,11,6395197.666666666,24.0,34.0,29.620736486550953,0.0,115139.2929292929,6436748.999999999
2006,Q149F3,Gspt2,10min,29,22376808.33333333,16,147232727.44444445,21.0,36.0,523.3325543733604,-0.0625,1398550.520833333,152728478.0
2007,Q14AX6,Cdk12,10min,10,3967675.555555555,9,14995031.888888886,6.0,14.0,92.79311653755943,0.0,440852.8395061728,24300085.999999996
2008,Q14AX6,Cdk12,10min,20,1209680.111111111,14,9611718.0,14.0,27.0,28.291120569656528,0.07142857142857142,86405.72222222222,24300085.999999996
2009,Q14B01,Rnf113a2,10min,4,1721255.5555555553,8,6273121.111111111,1.0,8.0,40.25547581226663,0.125,215156.9444444444,86605501.33333333
2010,Q14B01,Rnf113a2,10min,30,14960072.22222222,13,67016538.666666664,23.0,35.0,349.8753125575554,-0.15384615384615385,1150774.7863247863,86605501.33333333
2011,Q14C51,Ptcd3,10min,8,30468721.11111111,16,197624288.3333333,1.0,16.0,712.5803380911402,0.0625,1904295.0694444443,197624288.3333333
2012,Q14CH1,Mocos,10min,25,37433595.55555555,18,269642209.99999994,15.0,32.0,875.4697671645083,-0.16666666666666666,2079644.197530864,270817109.99999994
2013,Q14CH7,Aars2,10min,30,4717977.777777777,11,19928269.999999996,25.0,35.0,110.34064041399388,0.0,428907.07070707064,19928269.999999996
2014,Q18PI6,Cd84,10min,5,197712532.2222222,14,1494841806.9999998,1.0,14.0,4623.957222949843,0.35714285714285715,14122323.73015873,1592749555.055555
2015,Q1HDU4,Arhgap9,10min,10,15072486.666666664,8,80922247.77777776,6.0,13.0,352.50438000467375,-0.125,1884060.833333333,225708008.88888896
2016,Q1HDU4,Arhgap9,10min,23,6329645.555555555,6,31207372.222222216,22.0,27.0,148.03315680782046,0.5,1054940.9259259258,225708008.88888896
2017,Q1HDU4,Arhgap9,10min,31,6317091.11111111,9,38007511.111111104,27.0,35.0,147.73954257195723,0.0,701899.0123456789,225708008.88888896
2018,Q1HDU4,Arhgap9,10min,38,6992688.888888889,6,24214696.666666664,35.0,40.0,163.5399331149969,-0.16666666666666666,1165448.148148148,225708008.88888896
2019,Q1HFZ0,Nsun2,10min,9,13249423.333333332,11,73100997.77777776,2.0,12.0,309.86789776799435,-0.36363636363636365,1204493.0303030303,745617616.5
2020,Q1HFZ0,Nsun2,10min,27,75955823.88888888,20,643081572.0555556,17.0,36.0,1776.3996877111385,-0.05,3797791.194444444,745617616.5
2021,Q2EMV9,Parp14,10min,9,20059783.33333333,7,103902823.33333331,7.0,13.0,469.1436551463585,0.2857142857142857,2865683.3333333326,204625623.33333328
2022,Q2EMV9,Parp14,10min,15,7974976.666666665,10,37319700.0,13.0,22.0,186.51296681205045,0.5,797497.6666666665,204625623.33333328
2023,Q2HXL6,Edem3,10min,5,9383723.333333332,14,74709895.55555554,1.0,14.0,219.45971151975743,0.35714285714285715,670265.9523809523,80547907.55555554
2024,Q2HXL6,Edem3,10min,20,1297805.7777777775,10,5838011.999999999,15.0,24.0,30.35213970855764,-0.1,129780.57777777775,80547907.55555554
2025,Q2NL51,Gsk3a,10min,34,24611672.777777776,15,148740989.77777776,26.0,40.0,575.5999421512263,-0.13333333333333333,1640778.1851851852,149499329.2222222
2026,Q2TBA3,Malt1,10min,6,3223104.444444444,10,19109877.777777776,1.0,10.0,75.37962772870462,-0.1,322310.4444444444,238644619.99999994
2027,Q2TBA3,Malt1,10min,29,20571440.0,17,164176014.44444436,22.0,38.0,481.10990995535883,0.11764705882352941,1210084.705882353,238644619.99999994
2028,Q2TBE6,Pi4k2a,10min,5,91342106.1111111,14,729750228.111111,1.0,14.0,2136.2428904466337,0.35714285714285715,6524436.15079365,808530600.3888888
2029,Q2YDW2,Msto1,10min,4,12002353.333333332,8,59441572.22222221,1.0,8.0,280.70232961097526,0.125,1500294.1666666665,146659229.66666666
2030,Q2YDW2,Msto1,10min,35,14507970.666666664,12,62605625.999999985,29.0,40.0,339.30188946787325,-0.08333333333333333,1208997.5555555553,146659229.66666666
2031,Q31099,H2-DMb2,10min,9,24570643.33333333,17,228016813.3333333,1.0,17.0,574.6403752797683,0.0,1445331.9607843135,256940504.33333328
2032,Q31099,H2-DMb2,10min,19,4928437.888888888,8,23175678.777777776,17.0,24.0,115.26272876103529,0.375,616054.736111111,256940504.33333328
2033,Q31099,H2-DMb2,10min,35,2233275.5555555555,8,7497409.999999999,32.0,39.0,52.23022799759459,0.125,279159.44444444444,256940504.33333328
2034,Q31125,Slc39a7,10min,5,9125563.666666664,14,55423151.99999999,1.0,14.0,213.4220605831139,0.35714285714285715,651825.976190476,55463926.66666666
2035,Q32NY4,Cnnm3,10min,6,10115246.666666666,15,52705391.0,1.0,15.0,236.56804837076274,0.26666666666666666,674349.7777777778,55353285.66666667
2036,Q3B7Z2,Osbp,10min,10,22926910.0,15,191541778.8888889,1.0,15.0,536.1979329426922,-0.26666666666666666,1528460.6666666667,753820982.2222221
2037,Q3B7Z2,Osbp,10min,23,96845944.44444443,18,573714003.3333331,15.0,32.0,2264.962667232257,0.05555555555555555,5380330.246913579,753820982.2222221
2038,Q3KNM2,Marchf5,10min,4,10967713.333333332,12,50578508.88888888,1.0,12.0,256.50492013277574,0.4166666666666667,913976.111111111,50578508.88888888
2039,Q3SXD3,Hddc2,10min,35,24380882.222222216,10,90544639.99999997,31.0,40.0,570.2023801233914,0.1,2438088.2222222215,90544639.99999997
2040,Q3TA59,Jmjd8,10min,25,4715926.666666666,7,18394952.22222222,20.0,26.0,110.29267051582559,-0.5714285714285714,673703.8095238095,55249147.77777777
2041,Q3TA59,Jmjd8,10min,29,7449395.555555554,8,32488665.55555555,26.0,33.0,174.22105720140073,0.125,931174.4444444443,55249147.77777777
2042,Q3TA59,Jmjd8,10min,38,2517447.777777777,7,8437097.777777776,34.0,40.0,58.87624170617052,-0.2857142857142857,359635.39682539675,55249147.77777777
2043,Q3TAA7,Stk11ip,10min,5,5930888.888888888,8,26824527.77777777,1.0,8.0,138.70732526690261,-0.125,741361.111111111,101810476.99999997
2044,Q3TAA7,Stk11ip,10min,10,3637365.555555555,7,16466588.888888884,8.0,14.0,85.06806596466056,0.2857142857142857,519623.6507936507,101810476.99999997
2045,Q3TAA7,Stk11ip,10min,25,6872494.444444444,18,61720541.44444444,15.0,32.0,160.72891267385123,-0.16666666666666666,381805.2469135802,101810476.99999997
2046,Q3TAP4,Ap5b1,10min,5,7996254.444444442,13,35157351.111111104,1.0,13.0,187.0105960373607,0.3076923076923077,615096.4957264955,35157351.111111104
2047,Q3TAS6,Emc10,10min,3,15411603.33333333,9,54961176.66666666,1.0,9.0,360.43539450654436,0.4444444444444444,1712400.37037037,54961176.66666666
2048,Q3TB92,Milr1,10min,5,25112164.44444444,8,128194381.11111109,1.0,8.0,587.3050780427052,-0.125,3139020.555555555,220483944.5555555
2049,Q3TBD2,Arhgap45,10min,10,118783613.33333331,19,1153482813.3333333,1.0,19.0,2778.0249469639534,0.0,6251769.122807017,1206961780.4444442
2050,Q3TBT3,Sting1,10min,4,170708124.99999997,13,1047623806.0000001,1.0,13.0,3992.397744027551,0.46153846153846156,13131394.230769228,1100296750.5555558
2051,Q3TBV4,Kcnk6,10min,9,16716657.22222222,10,68965641.88888888,8.0,17.0,390.95704777778957,0.7,1671665.722222222,145428062.22222224
2052,Q3TBW2,Mrpl10,10min,7,6833858.888888887,12,30630387.55555555,1.0,12.0,159.8253323384732,-0.08333333333333333,569488.2407407406,30630387.55555555
2053,Q3TC72,Fahd2a,10min,37,127394452.2222222,9,453643750.0,32.0,40.0,2979.408997981939,-0.2222222222222222,14154939.135802466,453643750.0
2054,Q3TC93,Hs1bp3,10min,26,48342456.66666666,13,319926568.8888889,20.0,32.0,1130.5982942332103,0.0,3718650.512820512,413519631.22222227
2055,Q3TC93,Hs1bp3,10min,37,13268708.888888886,5,56719218.33333333,36.0,40.0,310.31893434573374,0.4,2653741.777777777,413519631.22222227
2056,Q3TCH7,Cul4a,10min,10,31885518.33333333,18,266409370.8888889,1.0,18.0,745.7153633498647,-0.05555555555555555,1771417.685185185,369823465.7777778
2057,Q3TCH7,Cul4a,10min,22,14455542.22222222,6,74091596.1111111,18.0,23.0,338.0757310567087,-0.5,2409257.037037037,369823465.7777778
2058,Q3TCJ1,Abraxas2,10min,11,142052911.1111111,17,788791846.6666666,1.0,17.0,3322.230396781327,-0.23529411764705882,8356053.594771242,889212998.8888888
2059,Q3TCN2,Plbd2,10min,35,422829833.33333325,14,1828567656.6666663,27.0,40.0,9888.837292938138,-0.21428571428571427,30202130.952380948,1831494676.6666663
2060,Q3TCT4,Entpd7,10min,4,5030632.111111111,13,29431502.111111112,1.0,13.0,117.65277306767068,0.46153846153846156,386971.7008547009,30157353.77777778
2061,Q3TDD9,Ppp1r21,10min,9,60225401.111111104,17,333867822.22222215,1.0,17.0,1408.5079754062929,0.0,3542670.653594771,333867822.22222215
2062,Q3TDK6,Rogdi,10min,6,7321734.444444443,12,34153008.99999999,1.0,12.0,171.23541177884073,0.08333333333333333,610144.537037037,34688934.0
2063,Q3TDN2,Faf2,10min,6,50015555.55555555,15,417136001.11111116,1.0,15.0,1169.7275168729354,0.26666666666666666,3334370.3703703703,448644322.2222222
2064,Q3TDQ1,Stt3b,10min,3,108367911.1111111,12,446842188.8888889,1.0,12.0,2534.430062101486,0.5833333333333334,9030659.25925926,446842188.8888889
2065,Q3TDX8,Cyb5r4,10min,34,9848687.777777776,14,45741928.22222222,27.0,40.0,230.33396252013029,-0.07142857142857142,703477.6984126983,47478082.22222222
2066,Q3TEA8,Hp1bp3,10min,3,26588635.777777776,6,73734045.33333333,1.0,6.0,621.8357181063892,0.16666666666666666,4431439.296296296,151482285.3333333
2067,Q3TEA8,Hp1bp3,10min,21,10300042.22222222,12,51153449.999999985,16.0,27.0,240.88991271732687,0.08333333333333333,858336.8518518517,151482285.3333333
2068,Q3TEA8,Hp1bp3,10min,31,5113694.444444443,10,23710795.555555556,27.0,36.0,119.59537464105016,0.1,511369.4444444443,151482285.3333333
2069,Q3TFD2,Lpcat1,10min,10,24561780.0,10,171959353.3333333,7.0,16.0,574.4330860719198,0.3,2456178.0,299118059.0000001
2070,Q3TGF2,Fam107b,10min,35,39651483.33333333,11,197334794.77777776,30.0,40.0,927.3401169823993,0.0,3604680.3030303027,197334794.77777776
2071,Q3THE2,Myl12b,10min,3,671310099.9999999,12,2132751267.7777774,1.0,12.0,15700.113446755448,0.5833333333333334,55942508.33333332,2181794833.333334
2072,Q3THG9,Aarsd1,10min,27,49959232.77777776,16,264572751.8888888,17.0,32.0,1168.4102806199016,-0.3125,3122452.04861111,264893348.9999999
2073,Q3THK3,Gtf2f1,10min,25,77560055.55555555,14,393071456.6666666,19.0,32.0,1813.9182937347098,0.07142857142857142,5540003.968253968,424058872.2222222
2074,Q3THK7,Gmps,10min,35,53055814.44444444,16,319489771.66666657,25.0,40.0,1240.8308854399543,-0.3125,3315988.4027777775,352937527.22222215
2075,Q3THS6,Mat2a,10min,32,57953855.55555555,15,351289675.55555546,26.0,40.0,1355.3827164213687,0.13333333333333333,3863590.3703703703,407869494.99999994
2076,Q3TIR1,Trappc13,10min,10,16155623.888888888,9,76185912.22222222,7.0,15.0,377.8360073216059,0.2222222222222222,1795069.3209876542,109363646.1111111
2077,Q3TIR3,Ric8a,10min,9,8850428.888888888,9,50503018.111111104,7.0,15.0,206.98740806670023,0.4444444444444444,983380.9876543209,167704495.05555555
2078,Q3TIR3,Ric8a,10min,20,3737777.555555555,10,26671829.777777772,15.0,24.0,87.41642895132739,-0.1,373777.7555555555,167704495.05555555
2079,Q3TIR3,Ric8a,10min,31,9040339.444444444,14,64431588.388888896,24.0,37.0,211.4288983212913,-0.07142857142857142,645738.5317460317,167704495.05555555
2080,Q3TIU4,Pde12,10min,33,80455533.33333333,17,395158158.0,23.0,39.0,1881.6356267432113,-0.23529411764705882,4732678.431372548,401248767.0
2081,Q3TIV5,Zc3h15,10min,25,27938898.222222216,19,178175947.99999997,16.0,34.0,653.4146762669636,0.0,1470468.3274853798,178175947.99999997
2082,Q3TIX9,Usp39,10min,9,7910491.11111111,11,33156669.999999996,3.0,13.0,185.00482543610622,-0.18181818181818182,719135.5555555555,98193567.77777776
2083,Q3TIX9,Usp39,10min,32,10464608.888888888,11,51073154.44444444,27.0,37.0,244.73867849073184,0.0,951328.0808080807,98193567.77777776
