protein_id,genes,time,fraction,intensity
Q61333,Tnfaip2,10min,11,16234452.22222222
Q61335,Bcap31,10min,11,12397986.5
Q61411,Hras,10min,11,1325623.3333333333
Q61462,Cyba,10min,11,62325076.666666664
Q61466,Smarcd1,10min,11,3366536.6666666665
Q61470,Cd37,10min,11,10997043.999999998
Q61490,Alcam,10min,11,18011813.888888888
Q61510,Trim25,10min,11,1386233.333333333
Q61542,Stard3,10min,11,3458978.888888888
Q61543,Glg1,10min,11,85579400.0
Q61549,Adgre1,10min,11,30575598.888888884
Q61550,Rad21,10min,11,32533135.55555555
Q61559,Fcgrt,10min,11,9975447.777777776
Q61586,Gpam,10min,11,2449648.8888888885
Q61595,Ktn1,10min,11,5418734.444444444
Q61635,Ifi47,10min,11,13490196.666666666
Q61655,Ddx19a,10min,11,410717.77777777775
Q61687,Atrx,10min,11,1958885.5555555555
Q61699,Hsph1,10min,11,51920600.0
Q61712,Dnajc1,10min,11,6704809.999999999
Q61733,Mrps31,10min,11,4248193.888888889
Q61739,Itga6,10min,11,3658511.1111111105
Q61749,Eif2b4,10min,11,28718703.33333333
Q61753,Phgdh,10min,11,87711772.77777776
Q61768,Kif5b,10min,11,122553260.55555555
Q61771,Kif3b,10min,11,5250828.888888888
Q61810,Ltbp3,10min,11,4649699.555555554
Q61823,Pdcd4,10min,11,10807860.666666664
Q61830,Mrc1,10min,11,50684295.777777776
Q61878,Prg2,10min,11,3911729.7777777775
Q61881,Mcm7,10min,11,13122101.11111111
Q61937,Npm1,10min,11,88321338.8888889
Q62018,Ctr9,10min,11,10571502.22222222
Q62035,Ptafr,10min,11,3073567.3333333326
Q62036,Cep131,10min,11,261126.3333333333
Q62086,Pon2,10min,11,112255782.77777776
Q62087,Pon3,10min,11,153279715.55555552
Q62120,Jak2,10min,11,3422040.444444444
Q62172,Ralbp1,10min,11,1430412.222222222
Q62178,Sema4a,10min,11,9597719.944444442
Q62186,Ssr4,10min,11,22125246.11111111
Q62189,Snrpa,10min,11,4911809.444444444
Q62192,Cd180,10min,11,12317288.888888886
Q62193,Rpa2,10min,11,989358.2222222222
Q62203,Sf3a2,10min,11,58638771.1111111
Q62241,Snrpc,10min,11,5433854.444444444
Q62276,Med22,10min,11,964144.4444444444
Q62311,Taf6,10min,11,2003632.8888888885
Q62313,Tgoln1,10min,11,686965.5999999999
Q62318,Trim28,10min,11,76022122.22222221
Q62351,Tfrc,10min,11,11413908.888888888
Q62376,Snrnp70,10min,11,12276688.888888886
Q62393,Tpd52,10min,11,126806711.1111111
Q62418,Dbnl,10min,11,262040.0
Q62419,Sh3gl1,10min,11,4346885.555555556
Q62425,Ndufa4,10min,11,46004726.66666666
Q62448,Eif4g2,10min,11,358969.3333333333
Q62465,Vat1,10min,11,374642637.2222222
Q62523,Zyx,10min,11,6039622.222222222
Q63810,Ppp3r1,10min,11,1728866.6666666665
Q63829,Commd3,10min,11,42898116.666666664
Q63850,Nup62,10min,11,5316808.333333332
Q63932,Map2k2,10min,11,136118.88888888888
Q64012,Raly,10min,11,32500050.555555552
Q640L3,Ccpg1,10min,11,3434302.444444444
Q640Q5,Pan3,10min,11,299773.3333333333
Q64133,Maoa,10min,11,493145.5555555555
Q64281,Lilrb4a,10min,11,9188132.777777776
Q64310,Surf4,10min,11,48536025.55555555
Q64324,Stxbp2,10min,11,27104313.111111104
Q64327,Mea1,10min,11,6576401.11111111
Q64337,Sqstm1,10min,11,21233558.722222224
Q64343,Abcg1,10min,11,4266410.0
Q64373,Bcl2l1,10min,11,15900014.444444442
Q64378,Fkbp5,10min,11,36079353.33333333
Q64430,Atp7a,10min,11,12958363.444444442
Q64433,Hspe1,10min,11,2330147.7777777775
Q64435,Ugt1a6,10min,11,860355.5555555555
Q64444,Ca4,10min,11,461782.22222222213
Q64455,Ptprj,10min,11,29384013.333333332
Q64511,Top2b,10min,11,6527583.333333332
Q64514,Tpp2,10min,11,1637905.5555555553
Q64516,Gk,10min,11,11569141.111111108
Q64518,Atp2a3,10min,11,9280511.11111111
Q64521,Gpd2,10min,11,200433377.77777773
Q64523,H2ac20,10min,11,17132140.666666664
Q64685,St6gal1,10min,11,193801.55555555556
Q64704,Stx3,10min,11,56193306.66666666
Q64737,Gart,10min,11,14705307.777777776
Q64FW2,Retsat,10min,11,7085307.22222222
Q65Z40,Wapl,10min,11,2878024.444444444
Q66GT5,Ptpmt1,10min,11,7368804.444444444
Q673H1,Tusc1,10min,11,801710.0
Q68FD5,Cltc,10min,11,43534706.111111104
Q68FD7,Fnip1,10min,11,190853.2222222222
Q68FF6,Git1,10min,11,12481204.444444444
Q68FL4,Ahcyl2,10min,11,6715433.333333332
Q68FL6,Mars1,10min,11,27051586.666666664
Q69Z37,Samd9l,10min,11,318977.77777777775
Q69ZF3,Gba2,10min,11,5158365.555555555
Q69ZJ7,Ric1,10min,11,6603212.222222222
Q69ZK0,Prex1,10min,11,16211423.333333332
Q69ZN6,Gnptab,10min,11,691193.3333333333
Q69ZN7,Myof,10min,11,65725217.77777777
Q69ZQ2,Isy1,10min,11,2480145.555555555
Q69ZR2,Hectd1,10min,11,4938312.222222222
Q6A009,Ltn1,10min,11,7338128.444444444
Q6A026,Pds5a,10min,11,26394936.5
Q6A028,Swap70,10min,11,1658488.8888888885
Q6A068,Cdc5l,10min,11,41328619.99999999
Q6A0A9,FAM120A,10min,11,19744975.555555552
Q6A0D4,Rftn1,10min,11,4211732.222222222
Q6DFV7,Ncoa7,10min,11,2295298.444444444
Q6DFW0,C9orf72,10min,11,654896.7777777776
Q6DFW4,Nop58,10min,11,8906966.666666664
Q6DFW5,Atp11b,10min,11,12192358.888888888
Q6DFZ1,Gbf1,10min,11,17179548.33333333
Q6DIC0,Smarca2,10min,11,2048259.9999999998
Q6DTY7,Pfkfb4,10min,11,985071.111111111
Q6GQT1,A2m,10min,11,48338312.22222222
Q6GQT6,Scap,10min,11,480202.66666666657
Q6GQT9,Nomo1,10min,11,21940341.11111111
Q6GV12,Kdsr,10min,11,20816490.555555552
Q6GYP7,Ralgapa1,10min,11,121296.66666666666
Q6IRU2,Tpm4,10min,11,42090651.66666666
Q6IRU5,Cltb,10min,11,4525262.222222222
Q6KAR6,Exoc3,10min,11,6640131.11111111
Q6KAU4,Mvb12b,10min,11,474291.33333333326
Q6KAU8,Atg16l2,10min,11,792375.5555555554
Q6KCD5,Nipbl,10min,11,8263243.333333332
Q6NSR8,Npepl1,10min,11,1081685.5555555555
Q6NSU3,Glt8d1,10min,11,686879.3333333333
Q6NV83,U2surp,10min,11,10775677.777777776
Q6NVE9,Pptc7,10min,11,31131.333333333332
Q6NVF9,Cpsf6,10min,11,1077496.6666666665
Q6NWW9,Fndc3b,10min,11,5756679.999999999
Q6NXK9,Man1c1,10min,11,10677358.888888888
Q6NZB0,Dnajc8,10min,11,674637.7777777778
Q6NZC7,Sec23ip,10min,11,48113444.44444444
Q6NZJ6,Eif4g1,10min,11,3381303.3333333326
Q6P1F6,Ppp2r2a,10min,11,19642975.555555552
Q6P1G0,Heatr6,10min,11,5979055.222222222
Q6P2B1,Tnpo3,10min,11,36193622.222222224
Q6P2K6,Ppp4r3a,10min,11,1337872.222222222
Q6P4S8,Ints1,10min,11,6789257.666666666
Q6P4T2,Snrnp200,10min,11,36307440.0
Q6P542,Abcf1,10min,11,14373235.555555554
Q6P549,Inppl1,10min,11,1410306.6666666665
Q6P5B0,Rrp12,10min,11,9240632.555555556
Q6P5D8,Smchd1,10min,11,2130567.333333333
Q6P5E4,Uggt1,10min,11,60247722.77777777
Q6P5F7,Ttyh3,10min,11,17473144.44444444
Q6P5F9,Xpo1,10min,11,51141584.44444443
Q6P5H2,Nes,10min,11,3514940.777777777
Q6P6J9,Txndc15,10min,11,6383643.555555555
Q6P6L0,Filip1l,10min,11,14542355.555555554
Q6P6L6,Gemin4,10min,11,625215.4444444443
Q6P6M7,Sepsecs,10min,11,783004.4444444443
Q6P8X1,Snx6,10min,11,40813821.66666666
Q6P9J9,Ano6,10min,11,3692248.333333333
Q6P9L6,Kif15,10min,11,1214574.4444444445
Q6P9N1,Hycc1,10min,11,4182442.2222222215
Q6P9Q4,Fhod1,10min,11,8348583.333333333
Q6P9Q6,Fkbp15,10min,11,11373872.22222222
Q6P9R2,Oxsr1,10min,11,653880.0
Q6P9R4,Arhgef18,10min,11,2144892.333333333
Q6PA06,Atl2,10min,11,24686253.33333333
Q6PAM1,Txlna,10min,11,58833198.88888889
Q6PAR5,Gapvd1,10min,11,33393642.22222222
Q6PAV2,Herc4,10min,11,724095.5555555555
Q6PB66,Lrpprc,10min,11,96118444.44444445
Q6PB93,Galnt2,10min,11,8753372.22222222
Q6PCM2,Ints6,10min,11,473335.7777777777
Q6PD03,Ppp2r5a,10min,11,40748421.111111104
Q6PD26,Pigs,10min,11,28824594.44444444
Q6PDG5,Smarcc2,10min,11,24214248.888888884
Q6PDI5,Ecpas,10min,11,31041035.555555552
Q6PDI6,Mindy2,10min,11,1227786.6666666665
Q6PDL0,Dync1li2,10min,11,1012878.8888888888
Q6PDQ2,Chd4,10min,11,67357000.0
Q6PE01,Snrnp40,10min,11,31603122.555555552
Q6PF93,Pik3c3,10min,11,11746969.999999998
Q6PFD9,Nup98,10min,11,9739176.666666664
Q6PFQ7,Rasa4,10min,11,5592838.888888888
Q6PFY1,Fchsd1,10min,11,1517693.7777777778
Q6PGF3,Med16,10min,11,526333.3333333333
Q6PGF7,Exoc8,10min,11,11558803.333333332
Q6PGL7,Washc2,10min,11,23488347.777777776
Q6PHN9,Rab35,10min,11,16492584.999999998
Q6PHQ9,Pabpc4,10min,11,99848855.55555555
Q6PHS6,Snx13,10min,11,837325.8888888889
Q6PHU5,Sort1,10min,11,27967217.777777776
Q6PHZ2,Camk2d,10min,11,80040455.55555555
Q6PIC6,Atp1a3,10min,11,48656292.22222222
Q6PJN8,Dalrd3,10min,11,913177.4444444443
Q6PNC0,Dmxl1,10min,11,2811495.111111111
Q6Q899,Rigi,10min,11,15517852.22222222
Q6QD59,Bnip1,10min,11,1579714.4444444443
Q6QLQ4,Clec7a,10min,11,29938391.111111104
Q6R0H7,Gnas,10min,11,6911501.11111111
Q6R5N8,Tlr13,10min,11,42445741.88888888
Q6R891,Ppp1r9b,10min,11,101126257.77777776
Q6RUT7,Uqcc4,10min,11,404517.22222222213
Q6VN19,Ranbp10,10min,11,2953695.555555555
Q6VNB8,Wdfy3,10min,11,6984385.555555554
Q6W9L1,H2-M2,10min,11,5567390.0
Q6WKZ8,Ubr2,10min,11,5526861.11111111
Q6WVG3,Kctd12,10min,11,7558722.888888887
Q6X893,Slc44a1,10min,11,4099867.666666666
Q6XJV4,Cd200r4,10min,11,2271755.222222222
Q6XPS7,Tha1,10min,11,5932611.11111111
Q6Y685,Tacc1,10min,11,22701878.61111111
Q6Y7W8,Gigyf2,10min,11,6307326.666666666
Q6YGZ1,Hpse,10min,11,1216146.6666666665
Q6ZPJ0,Tex2,10min,11,1761731.111111111
Q6ZPJ3,Ube2o,10min,11,8608945.555555554
Q6ZPK0,Phf21a,10min,11,276846.2222222222
Q6ZPR5,Smpd4,10min,11,8561062.22222222
Q6ZPT1,Klhl9,10min,11,1355460.4444444443
Q6ZQ03,Fnbp4,10min,11,3187726.444444444
Q6ZQ08,Cnot1,10min,11,39738928.33333333
Q6ZQ38,Cand1,10min,11,48921377.777777776
Q6ZQ58,Larp1,10min,11,4001739.999999999
Q6ZQ88,Kdm1a,10min,11,13583628.333333332
Q6ZQA0,Nbeal2,10min,11,26590091.11111111
Q6ZQH8,Nup188,10min,11,3403402.5555555555
Q6ZQI3,Mlec,10min,11,11859738.888888888
Q6ZQK5,Acap2,10min,11,15305424.444444442
Q6ZQM8,Ugt1a7,10min,11,44998857.777777776
Q6ZWM4,Lsm8,10min,11,1603848.8888888885
Q6ZWN5,Rps9,10min,11,40848347.22222222
Q6ZWQ0,Syne2,10min,11,899973.3333333333
Q6ZWQ7,Spcs3,10min,11,915282.2222222221
Q6ZWR6,Syne1,10min,11,30681393.33333333
Q6ZWU9,Rps27,10min,11,90748362.22222221
Q6ZWV3,Rpl10,10min,11,34752161.111111104
Q6ZWV7,Rpl35,10min,11,5105903.888888888
Q6ZWX6,Eif2s1,10min,11,53778931.16666666
Q6ZWZ2,Ube2r2,10min,11,142184.44444444444
Q70FJ1,Akap9,10min,11,522045.5555555555
Q71FD7,Fblim1,10min,11,1899988.5555555555
Q71LX4,Tln2,10min,11,7561454.444444443
Q76LS9,Mindy1,10min,11,1052927.111111111
Q76MZ3,Ppp2r1a,10min,11,245344477.77777773
Q78HU3,Mvb12a,10min,11,2369348.8888888885
Q78IK4,Apool,10min,11,11930206.666666664
Q78IQ7,Slc39a4,10min,11,2931170.222222222
Q78IS1,Tmed3,10min,11,1190924.4444444443
Q78ZA7,Nap1l4,10min,11,8852947.833333332
Q791N7,Polr1h,10min,11,1109332.5555555555
Q792Z1,Try10,10min,11,3276043.6666666665
Q7M759,Abhd17b,10min,11,5788535.333333332
Q7TMB8,Cyfip1,10min,11,132370522.22222221
Q7TMC8,Fcsk,10min,11,2008081.0
Q7TMF2,Eri1,10min,11,591957.9999999999
Q7TMK9,Syncrip,10min,11,6740817.777777778
Q7TMM9,Tubb2a,10min,11,72786908.88888888
Q7TMQ7,Wdr91,10min,11,94388.88888888888
Q7TMV3,Fastkd5,10min,11,685664.2222222221
Q7TMY7,Ipo8,10min,11,4051730.999999999
Q7TMY8,Huwe1,10min,11,51487377.777777776
Q7TN22,Txndc16,10min,11,55362.0
Q7TN29,Smap2,10min,11,147702.2222222222
Q7TNC4,Luc7l2,10min,11,1271574.444444444
Q7TNL5,Ppp2r5d,10min,11,4095229.555555555
Q7TNP2,Ppp2r1b,10min,11,14297023.333333332
Q7TNV0,Dek,10min,11,1534231.111111111
Q7TPD0,Ints3,10min,11,7055508.888888888
Q7TPE5,Slc7a6os,10min,11,1263622.222222222
Q7TPR4,Actn1,10min,11,84295719.99999999
Q7TPS5,C2cd5,10min,11,34088.88888888888
Q7TPV4,Mybbp1a,10min,11,65683788.88888888
Q7TQ95,Lnpk,10min,11,763943.3333333333
Q7TQH0,Atxn2l,10min,11,2035139.9999999998
Q7TQI3,Otub1,10min,11,264155.5555555555
Q7TQK1,Ints7,10min,11,8390356.666666666
Q7TQK4,Exosc3,10min,11,1519101.111111111
Q7TQK5,Ccdc93,10min,11,42318679.99999999
Q7TSH2,Phkb,10min,11,320140.0
Q7TSH3,Znf516,10min,11,520496.66666666657
Q7TSI3,Ppp6r1,10min,11,20321867.777777776
Q7TSS2,Ube2q1,10min,11,8612485.555555554
Q7TT00,Supt20h,10min,11,599222.3333333333
Q7TT37,Elp1,10min,11,39975513.33333333
Q7TT50,Cdc42bpb,10min,11,9485510.333333332
Q80SU7,Gvin1,10min,11,130396811.1111111
Q80SW1,Ahcyl1,10min,11,1143184.4444444443
Q80SY4,Mib1,10min,11,1980937.6666666665
Q80SZ7,Gng5,10min,11,23989785.83333333
Q80T85,Dcaf5,10min,11,2121568.6666666665
Q80TA6,Mtmr12,10min,11,66642.77777777777
Q80TA9,Epg5,10min,11,1905766.444444444
Q80TE0,Rpap1,10min,11,515059.54444444436
Q80TH2,Erbin,10min,11,1305522.222222222
Q80TI0,Gramd1b,10min,11,341843.4666666667
Q80TL7,Mon2,10min,11,5812114.666666666
Q80TN4,Dnajc16,10min,11,935283.3333333333
Q80TP3,Ubr5,10min,11,2283311.111111111
Q80TR8,Dcaf1,10min,11,10252106.666666664
Q80TY0,Fnbp1,10min,11,20355248.888888888
Q80TY5,Vps13b,10min,11,53874.0
Q80U63,Mfn2,10min,11,4708857.777777777
Q80U70,Suz12,10min,11,566211.111111111
Q80U87,Usp8,10min,11,54166.22222222222
Q80U95,Ube3c,10min,11,3912104.444444444
Q80UG5,Septin9,10min,11,755044077.7777777
Q80UJ7,Rab3gap1,10min,11,19168353.888888888
Q80UK0,Sestd1,10min,11,1047708.8888888888
Q80UK8,Ints2,10min,11,5994354.444444444
Q80UM7,Mogs,10min,11,60964377.777777776
Q80UP5,Ankrd13a,10min,11,13291728.333333332
Q80UU9,Pgrmc2,10min,11,61166625.55555555
Q80UV9,Taf1,10min,11,453516.6666666666
Q80UW8,Polr2e,10min,11,42844288.33333333
Q80UY2,Kcmf1,10min,11,468528.8888888889
Q80V03,Adck5,10min,11,1147683.3888888888
Q80V26,Bpnt2,10min,11,10552963.333333332
Q80V53,Chst14,10min,11,2752653.222222222
Q80V86,Ints8,10min,11,3129560.111111111
Q80VA0,Galnt7,10min,11,8212153.333333333
Q80VD1,Fam98b,10min,11,3005225.555555555
Q80VP0,Tecpr1,10min,11,1061910.0
Q80VP1,Epn1,10min,11,354146.6666666666
Q80VQ0,Aldh3b1,10min,11,47972033.33333333
Q80W00,Ppp1r10,10min,11,811404.4444444444
Q80W54,Zmpste24,10min,11,1075029.5555555553
Q80WG7,Trim36,10min,11,2030769.9999999998
Q80WQ2,Vac14,10min,11,15237747.777777776
Q80WQ6,Rhbdf2,10min,11,583797.7777777778
Q80WT5,Aftph,10min,11,3122027.111111111
Q80WW9,Ddrgk1,10min,11,8095357.777777777
Q80X71,Tmem106b,10min,11,15815163.888888888
Q80X82,Sympk,10min,11,16579914.444444442
Q80X85,Mrps7,10min,11,7652153.333333333
Q80X90,Flnb,10min,11,35912739.99999999
Q80X95,Rraga,10min,11,12441091.111111108
Q80XH1,Kxd1,10min,11,17221575.555555552
Q80XI4,Pip4k2b,10min,11,2487975.5555555555
Q80XK6,Atg2b,10min,11,560442.0
Q80XN0,Bdh1,10min,11,80309188.88888888
Q80XR2,Atp2c1,10min,11,614415.5555555555
Q80Y98,Ddhd2,10min,11,16686784.444444442
Q80YA3,Ddhd1,10min,11,32399138.888888884
Q80YQ2,Med23,10min,11,2284824.444444444
Q80YQ8,Rmnd5a,10min,11,1970718.8888888885
Q80YR2,Fhip2b,10min,11,1253201.5555555555
Q80YV3,Trrap,10min,11,3137925.555555555
Q80YV4,Pank4,10min,11,4542131.11111111
Q80ZK9,Wdtc1,10min,11,3538448.555555555
Q80ZS3,Mrps26,10min,11,17292647.777777776
Q810B6,Ankfy1,10min,11,118767232.22222221
Q810J8,Zfyve1,10min,11,432235.5555555555
Q810Q5,Nmes1,10min,11,68607465.33333333
Q810S1,Mcub,10min,11,161862.2222222222
Q811U4,Mfn1,10min,11,10264446.222222222
Q812G0,Mgat4a,10min,11,2858247.777777778
Q8BFQ3,Gpr68,10min,11,1011607.7777777776
Q8BFQ8,Gatd1,10min,11,36629516.666666664
Q8BFR5,Tufm,10min,11,55833389.44444444
Q8BFW7,Lpp,10min,11,1333164.8888888888
Q8BFY9,Tnpo1,10min,11,112175355.55555555
Q8BG07,Pld4,10min,11,8280682.222222222
Q8BG32,Psmd11,10min,11,104849388.16666666
Q8BG48,Stk17b,10min,11,2529223.333333333
Q8BG51,Rhot1,10min,11,10662267.888888888
Q8BG60,Txnip,10min,11,1717425.5555555555
Q8BG67,Efr3a,10min,11,7206106.666666666
Q8BG94,Commd7,10min,11,11218531.11111111
Q8BGB2,Ttc7a,10min,11,4593861.11111111
Q8BGC0,Htatsf1,10min,11,8108808.888888887
Q8BGD6,Slc38a9,10min,11,4817964.333333333
Q8BGF6,Elmod2,10min,11,6934738.11111111
Q8BGQ7,Aars1,10min,11,18360757.999999996
Q8BGR2,Lrrc8d,10min,11,3846980.0
Q8BGT1,Flrt3,10min,11,3770277.777777777
Q8BGT6,Micall1,10min,11,119008.0
Q8BGT7,Smndc1,10min,11,3119734.8888888885
Q8BGU5,Ccny,10min,11,10827114.444444442
Q8BGX2,Timm29,10min,11,668391.3333333333
Q8BGZ4,Cdc23,10min,11,9559488.888888888
Q8BH02,Tor4a,10min,11,29127657.777777772
Q8BH15,Cnot10,10min,11,4418313.333333332
Q8BH24,Tm9sf4,10min,11,7211370.11111111
Q8BH31,Mfsd8,10min,11,6167616.666666666
Q8BH43,Wasf2,10min,11,38597212.666666664
Q8BH59,Slc25a12,10min,11,9568611.666666664
Q8BH60,Gopc,10min,11,253301.77777777775
Q8BH69,Sephs1,10min,11,754970.6666666665
Q8BH74,Nup107,10min,11,7797239.999999999
Q8BHC4,Dcakd,10min,11,14785445.72222222
Q8BHE8,Maip1,10min,11,8050566.666666666
Q8BHF7,Pgs1,10min,11,15799495.555555552
Q8BHG1,Nrdc,10min,11,12368816.666666666
Q8BHJ5,Tbl1xr1,10min,11,48043684.44444443
Q8BHK6,Slamf7,10min,11,12926787.11111111
Q8BHL3,Tbc1d10b,10min,11,207744.66666666666
Q8BHL5,Elmo2,10min,11,38606427.777777776
Q8BHL8,Psmf1,10min,11,5592377.777777777
Q8BHN1,Txlng,10min,11,2885511.7777777775
Q8BHN3,Ganab,10min,11,104516033.33333331
Q8BHT7,Rgp1,10min,11,2715662.7777777775
Q8BHY8,Snx14,10min,11,868417.7777777776
Q8BHZ0,Cyria,10min,11,12288495.555555554
Q8BI84,Mia3,10min,11,1826311.111111111
Q8BIG7,Comtd1,10min,11,29811947.777777772
Q8BIH0,Sap130,10min,11,9707727.777777776
Q8BIJ7,Rufy1,10min,11,111490322.22222221
Q8BIW1,Prune1,10min,11,2743117.777777777
Q8BJ03,Cox15,10min,11,1213806.222222222
Q8BJ48,Nagpa,10min,11,66848755.55555555
Q8BJ56,Pnpla2,10min,11,6782382.222222222
Q8BJ63,Ap5m1,10min,11,421932.22222222213
Q8BJ71,Nup93,10min,11,19308981.111111104
Q8BJM7,Tyw1,10min,11,845419.8888888888
Q8BJS4,Sun2,10min,11,2403823.8888888885
Q8BJT9,Edem2,10min,11,5719166.777777777
Q8BJU0,Sgta,10min,11,135107300.0
Q8BJY1,Psmd5,10min,11,51735773.33333333
Q8BJZ4,Mrps35,10min,11,8621015.555555556
Q8BK08,Tmem11,10min,11,994574.4444444443
Q8BK64,Ahsa1,10min,11,6036930.333333333
Q8BK72,Mrps27,10min,11,17350092.22222222
Q8BKC5,Ipo5,10min,11,29019329.44444444
Q8BKC8,Pi4kb,10min,11,1487249.5555555553
Q8BKE6,Cyp20a1,10min,11,17193162.22222222
Q8BKS9,Pum3,10min,11,463779.99999999994
Q8BKX6,Smg1,10min,11,4355878.888888888
Q8BKZ9,Pdhx,10min,11,1148081.6666666665
Q8BL66,Eea1,10min,11,356113.3333333333
Q8BL74,Gtf3c2,10min,11,503650.5555555555
Q8BL99,Dop1a,10min,11,967716.4444444443
Q8BLF1,Nceh1,10min,11,190810972.2222222
Q8BLN5,Lss,10min,11,41662075.777777776
Q8BLY7,Hps6,10min,11,8745028.888888888
Q8BM55,Tmem214,10min,11,36656004.33333333
Q8BM72,Hspa13,10min,11,8616907.777777776
Q8BM85,Tbck,10min,11,7194877.777777777
Q8BMA6,Srp68,10min,11,62231619.99999999
Q8BMC0,Lpar6,10min,11,2422922.222222222
Q8BMD8,Slc25a24,10min,11,7577605.555555554
Q8BMF4,Dlat,10min,11,8783352.222222222
Q8BMG7,Rab3gap2,10min,11,27951373.33333333
Q8BMJ2,Lars1,10min,11,23389084.44444444
Q8BMK4,Ckap4,10min,11,1081628.8888888888
Q8BML9,Qars1,10min,11,53150680.55555555
Q8BMP6,Acbd3,10min,11,46769047.777777776
Q8BMQ2,Gtf3c4,10min,11,665315.111111111
Q8BMQ8,Mon1b,10min,11,681902.6666666666
Q8BMS1,Hadha,10min,11,383047199.99999994
Q8BMS4,Coq3,10min,11,9196043.333333332
Q8BMS9,Rassf2,10min,11,1504244.7777777775
Q8BN82,Slc17a5,10min,11,1422899.333333333
Q8BP47,Nars1,10min,11,10105734.666666666
Q8BP67,Rpl24,10min,11,24182662.22222222
Q8BP92,Rcn2,10min,11,10017177.777777776
Q8BPN8,Dmxl2,10min,11,4589243.11111111
Q8BPU7,Elmo1,10min,11,69364266.66666666
Q8BPX9,Slc15a3,10min,11,27014434.555555552
Q8BPZ8,Abraxas1,10min,11,7597616.666666666
Q8BQ30,Ppp1r18,10min,11,682341.111111111
Q8BQM4,Heatr3,10min,11,4565349.333333333
Q8BQZ5,Cpsf4,10min,11,11782154.888888888
Q8BR63,Fam177a1,10min,11,17104900.0
Q8BRF7,Scfd1,10min,11,290974.4444444444
Q8BRK9,Man2a2,10min,11,5066846.666666666
Q8BRT1,Clasp2,10min,11,16838102.22222222
Q8BSF4,Pisd,10min,11,398889.11111111107
Q8BSY0,Asph,10min,11,46672609.44444443
Q8BT07,Cep55,10min,11,2702352.111111111
Q8BT60,Cpne3,10min,11,759697.3333333333
Q8BTI7,Ankrd52,10min,11,2789019.6666666665
Q8BTI9,Pik3cb,10min,11,1917038.9999999995
Q8BTM8,Flna,10min,11,939816495.3333333
Q8BTS4,Nup54,10min,11,10077112.222222222
Q8BTW3,Exosc6,10min,11,4783544.444444444
Q8BTX9,Hsdl1,10min,11,53331720.55555555
Q8BTY8,Scfd2,10min,11,4202702.222222222
Q8BTZ4,Anapc5,10min,11,2714582.333333333
Q8BTZ5,Ankrd46,10min,11,4442944.11111111
Q8BU11,Tox4,10min,11,49176.666666666664
Q8BU14,Sec62,10min,11,15228263.11111111
Q8BU30,Iars1,10min,11,32855708.888888884
Q8BU31,Rap2c,10min,11,5815614.0
Q8BU33,Ilvbl,10min,11,24464388.888888884
Q8BU88,Mrpl22,10min,11,51573217.777777776
Q8BUB4,Wdfy2,10min,11,22365073.33333333
Q8BUE4,Aifm2,10min,11,23236541.666666664
Q8BUK6,Hook3,10min,11,25726554.44444444
Q8BUR4,Dock1,10min,11,17983074.44444444
Q8BUV3,Gphn,10min,11,116448.88888888888
Q8BV13,Cops7b,10min,11,33348684.44444444
Q8BVA5,Ldah,10min,11,15477612.166666662
Q8BVE3,Atp6v1h,10min,11,129849984.44444442
Q8BVF2,Pdcl3,10min,11,17305824.44444444
Q8BVG4,Dpp9,10min,11,1394537.7777777778
Q8BVI5,Stx16,10min,11,1596836.6666666665
Q8BVK9,Sp110,10min,11,3358371.111111111
Q8BVQ5,Ppme1,10min,11,931350.0
Q8BVU0,Lrch3,10min,11,7759009.888888889
Q8BVW3,Trim14,10min,11,392400.0
Q8BW70,Usp38,10min,11,3608572.222222222
Q8BWC0,Tpcn2,10min,11,19246636.666666664
Q8BWG8,Arrb1,10min,11,4241267.777777777
Q8BWG9,Orai1,10min,11,4177468.888888889
Q8BWH0,Slc38a7,10min,11,478313.3333333333
Q8BWJ3,Phka2,10min,11,264006.6666666666
Q8BWM0,Ptges2,10min,11,28448681.666666664
Q8BWQ6,Vps35l,10min,11,13045921.111111108
Q8BWT1,Acaa2,10min,11,17713177.777777776
Q8BWY7,Slc39a11,10min,11,25436082.777777776
Q8BWY9,Cip2a,10min,11,249791.11111111107
Q8BWZ3,Naa25,10min,11,930085.5555555555
Q8BX09,Rbbp5,10min,11,3666525.555555555
Q8BX70,Vps13c,10min,11,13853848.888888886
Q8BX80,Engase,10min,11,467264.4444444444
Q8BX90,Fndc3a,10min,11,11841651.111111108
Q8BX94,Osbpl2,10min,11,4155849.9999999995
Q8BXA5,Clptm1l,10min,11,13162778.499999998
Q8BXC6,Commd2,10min,11,35748733.33333333
Q8BXL7,Arfrp1,10min,11,3039987.1111111105
Q8BXN9,Tmem87a,10min,11,1111422.5555555555
Q8BXV2,Bri3bp,10min,11,94559068.88888888
Q8BXZ1,Tmx3,10min,11,103250523.33333331
Q8BY35,Fgd2,10min,11,9484247.777777776
Q8BY87,Usp47,10min,11,13575904.44444444
Q8BYA0,Tbcd,10min,11,39389182.222222224
Q8BYC6,Taok3,10min,11,158743.3333333333
Q8BYH7,Tbc1d17,10min,11,12388339.999999996
Q8BYI6,Lpcat2,10min,11,132252544.44444442
Q8BYL4,Yars2,10min,11,154235.55555555553
Q8BYU6,Tor1aip2,10min,11,3408650.0
