peak_id,protein_id,genes,time,peak_apex,peak_height,peak_width,peak_area,peak_left,peak_right,snr,asymmetry,sharpness,peak_background_intensity
933,P26443,Glud1,10min,29,1098181655.1851845,19,6633164504.444444,20.0,38.0,22093.29058311727,0.0,57799034.483430766,6723115903.888887
934,P26450,Pik3r1,10min,8,47724599.99999999,17,480469211.11111104,1.0,17.0,960.1266336808711,0.11764705882352941,2807329.4117647056,606779041.1111109
935,P26450,Pik3r1,10min,31,6412517.777777777,9,26663897.777777772,28.0,36.0,129.00745333426616,0.2222222222222222,712501.9753086419,606779041.1111109
936,P26516,Psmd7,10min,7,224201814.4444444,13,1707362968.333333,1.0,13.0,4510.506811323463,0.0,17246293.418803416,2327450184.9999995
937,P26516,Psmd7,10min,18,98541096.2962962,15,633567533.3333328,13.0,27.0,1982.456239888557,0.26666666666666666,6569406.419753079,2327450184.9999995
938,P26638,Sars1,10min,27,393938811.11111104,16,2191672937.777778,21.0,36.0,7925.286845533658,0.1875,24621175.69444444,2247750651.111111
939,P26645,Marcks,10min,23,102370828.88888888,15,636399771.7222222,13.0,27.0,2059.5030514286,-0.4,6824721.925925925,840456212.5
940,P26645,Marcks,10min,31,37793464.44444443,12,185556078.55555552,27.0,38.0,760.3313970610991,0.25,3149455.3703703694,840456212.5
941,P26952,Il3ra,10min,8,15746195.555555554,17,138245904.44444445,1.0,17.0,316.7829951856328,0.11764705882352941,926246.7973856209,154109372.0000001
942,P26952,Il3ra,10min,30,1546903.4444444445,8,5907034.555555555,27.0,34.0,31.120704976967623,0.125,193362.93055555556,154109372.0000001
943,P26954,Csf2rb2,10min,6,13296272.22222222,14,91351611.77777776,1.0,14.0,267.4952768431102,0.21428571428571427,949733.7301587301,154397901.55555555
944,P26954,Csf2rb2,10min,32,9449548.888888888,12,60447459.99999999,28.0,39.0,190.10664446620203,0.25,787462.4074074073,154397901.55555555
945,P26955,Csf2rb,10min,4,34554927.777777776,13,260618578.66666666,1.0,13.0,695.1783039431112,0.46153846153846156,2658071.3675213675,419018917.2222222
946,P26955,Csf2rb,10min,17,3601366.555555555,8,18787437.44444444,14.0,21.0,72.45252862541392,0.125,450170.8194444444,419018917.2222222
947,P26955,Csf2rb,10min,35,29941361.111111112,11,130898225.55555555,30.0,40.0,602.3622670789166,0.0,2721941.9191919193,419018917.2222222
948,P27005,S100a8,10min,8,128256377.77777776,14,1279639167.7777774,1.0,14.0,2580.270222147066,-0.07142857142857142,9161169.84126984,6876892534.629624
949,P27005,S100a8,10min,38,797465621.4814801,12,4261968727.4074035,29.0,40.0,16043.465689167377,-0.5833333333333334,66455468.45679001,6876892534.629624
950,P27046,Man2a1,10min,8,72825144.44444443,14,561261821.5555555,1.0,14.0,1465.1010334872924,-0.07142857142857142,5201796.031746031,626819084.8888888
951,P27048,Snrpb,10min,9,68057566.66666666,13,423314946.6666667,1.0,13.0,1369.1865909861608,-0.3076923076923077,5235197.435897435,1948516835.5555558
952,P27048,Snrpb,10min,19,201767888.88888887,16,1392895635.5555553,13.0,28.0,4059.1796252621275,0.1875,12610493.055555554,1948516835.5555558
953,P27546,Map4,10min,12,53202171.55555555,15,499428262.99999994,5.0,19.0,1070.3247775811165,0.0,3546811.4370370368,990227486.0555556
954,P27546,Map4,10min,22,41099827.777777776,7,263663728.88888884,19.0,25.0,826.8490315087258,0.0,5871403.968253968,990227486.0555556
955,P27601,Gna13,10min,7,13783111.11111111,16,124217126.66666667,1.0,16.0,277.28953354790866,0.1875,861444.4444444444,395946052.0
956,P27601,Gna13,10min,37,53309327.77777777,8,211555715.55555552,33.0,40.0,1072.4805534895615,-0.125,6663665.972222221,395946052.0
957,P27612,Plaa,10min,30,100833313.88888888,16,802861610.5555555,24.0,39.0,2028.5712237928767,0.1875,6302082.118055555,839189482.7777778
958,P27659,Rpl3,10min,3,84505152.22222221,8,306364336.6666666,1.0,8.0,1700.0801962051396,0.375,10563144.027777776,406359977.2222222
959,P27808,Mgat1,10min,8,26540448.888888884,17,198718263.3333333,1.0,17.0,533.9424918819248,0.11764705882352941,1561202.8758169932,200828207.77777776
960,P27870,Vav1,10min,8,78880533.33333331,14,744088983.3333331,1.0,14.0,1586.9237444061357,-0.07142857142857142,5634323.809523808,1969010601.111111
961,P27870,Vav1,10min,33,180972888.88888887,15,999501059.9999998,24.0,38.0,3640.8244510460268,-0.26666666666666666,12064859.259259257,1969010601.111111
962,P28063,Psmb8,10min,13,353492377.7777778,20,1837385180.6666667,3.0,22.0,7111.582846322957,-0.05,17674618.888888888,1837612406.0
963,P28076,Psmb9,10min,13,332372209.4444444,20,1888544762.777778,3.0,22.0,6686.685914244811,-0.05,16618610.47222222,1895160325.0
964,P28078,H2-DMa,10min,8,144733200.0,14,1320126034.4444442,1.0,14.0,2911.7520125440606,-0.07142857142857142,10338085.714285715,2102485641.1111107
965,P28078,H2-DMa,10min,35,31239163.33333333,12,166195839.44444442,28.0,39.0,628.4715373254094,-0.25,2603263.6111111105,2102485641.1111107
966,P28271,Aco1,10min,35,285762843.3333333,16,1312011985.5555553,25.0,40.0,5748.995629103387,-0.3125,17860177.708333332,1319567605.5555553
967,P28293,Ctsg,10min,7,9528811.11111111,14,68006571.1111111,1.0,14.0,191.7012470527148,0.07142857142857142,680629.365079365,68006571.1111111
968,P28352,Apex1,10min,37,480587420.0,11,1765903580.0,30.0,40.0,9668.489243576165,-0.36363636363636365,43689765.45454545,1765903580.0
969,P28474,Adh5,10min,35,638781303.8888888,14,2614949680.2777777,27.0,40.0,12851.044177659247,-0.21428571428571427,45627235.992063485,2614949680.2777777
970,P28650,Adss1,10min,34,127907033.33333331,12,583681440.0,28.0,39.0,2573.2420876956603,-0.08333333333333333,10658919.444444442,583681440.0
971,P28656,Nap1l1,10min,19,124727422.2222222,11,864178709.9999999,12.0,22.0,2509.2744627700367,-0.36363636363636365,11338856.565656563,1880948366.8888886
972,P28656,Nap1l1,10min,26,136253777.77777776,14,906343540.2222222,22.0,35.0,2741.162440001158,0.35714285714285715,9732412.698412698,1880948366.8888886
973,P28658,Atxn10,10min,9,12455988.888888886,14,97878206.66666666,1.0,14.0,250.59040161793334,-0.21428571428571427,889713.4920634918,181624433.88888887
974,P28658,Atxn10,10min,31,6543076.666666665,12,29816424.444444437,26.0,37.0,131.63404562599837,0.08333333333333333,545256.3888888888,181624433.88888887
975,P28659,Celf1,10min,37,35410188.88888888,13,181715326.66666666,28.0,40.0,712.3845030842097,-0.46153846153846156,2723860.683760683,186951686.66666666
976,P28660,Nckap1,10min,19,1531179.222222222,13,9501586.999999998,11.0,23.0,30.804364042743504,-0.3076923076923077,117783.01709401708,9501586.999999998
977,P28661,Septin4,10min,10,5476722.555555555,9,19199744.999999993,7.0,15.0,110.18106366254831,0.2222222222222222,608524.7283950617,21035284.99999999
978,P28661,Septin4,10min,31,611846.6666666666,7,1835540.0,28.0,34.0,12.309171379027353,0.0,87406.66666666666,21035284.99999999
979,P28667,Marcksl1,10min,9,16431753.33333333,14,140213546.88888887,1.0,14.0,330.57509153366954,-0.21428571428571427,1173696.6666666665,931416356.8888887
980,P28667,Marcksl1,10min,35,80299741.1111111,10,488289172.2222222,31.0,40.0,1615.4754595838742,0.1,8029974.11111111,931416356.8888887
981,P28740,Kif2a,10min,19,22971156.666666664,18,173002112.22222218,9.0,26.0,462.1352367986859,-0.16666666666666666,1276175.3703703703,178639009.99999997
982,P28740,Kif2a,10min,35,1535615.555555555,8,5326799.999999999,32.0,39.0,30.893614487780642,0.125,191951.94444444438,178639009.99999997
983,P28741,Kif3a,10min,5,22458663.33333333,14,158992828.00000003,1.0,14.0,451.82486229754346,0.35714285714285715,1604190.2380952376,165301835.66666672
984,P28741,Kif3a,10min,18,1289736.7777777775,11,6309007.666666667,15.0,25.0,25.94700910604157,0.36363636363636365,117248.79797979795,165301835.66666672
985,P28867,Prkcd,10min,8,15293259.555555554,14,144116497.94444442,1.0,14.0,307.670799023635,-0.07142857142857142,1092375.6825396824,948361531.4444443
986,P28867,Prkcd,10min,34,131473022.2222222,12,661747044.5555555,29.0,40.0,2644.9828861021897,0.08333333333333333,10956085.185185183,948361531.4444443
987,P29341,Pabpc1,10min,11,292184792.2222222,20,2816769287.666666,1.0,20.0,5878.192818149697,-0.05,14609239.61111111,4091738509.2777767
988,P29351,Ptpn6,10min,8,161392811.1111111,15,1594397860.222222,1.0,15.0,3246.9111617992357,0.0,10759520.74074074,4070480725.7777767
989,P29351,Ptpn6,10min,23,73552566.66666666,6,341825033.3333333,21.0,26.0,1479.7353614750991,0.16666666666666666,12258761.11111111,4070480725.7777767
990,P29351,Ptpn6,10min,32,321589455.5555555,15,1836155710.0,26.0,40.0,6469.757764126251,0.13333333333333333,21439297.037037034,4070480725.7777767
991,P29387,Gnb4,10min,7,14721786.666666666,15,122655730.66666664,1.0,15.0,296.17386995458526,0.13333333333333333,981452.4444444444,135990010.88888887
992,P29387,Gnb4,10min,38,808046.6666666666,6,2154791.111111111,35.0,40.0,16.25633585035214,-0.16666666666666666,134674.44444444444,135990010.88888887
993,P29391,Ftl1,10min,9,26918558.33333333,13,239635399.44444442,1.0,13.0,541.5493224904031,-0.3076923076923077,2070658.333333333,874697776.111111
994,P29391,Ftl1,10min,22,74638505.55555555,19,605424923.8888887,13.0,31.0,1501.5823512827044,0.0,3928342.3976608184,874697776.111111
995,P29391,Ftl1,10min,38,15737384.44444444,7,51153277.777777776,34.0,40.0,316.6057326742633,-0.2857142857142857,2248197.777777777,874697776.111111
996,P29416,Hexa,10min,27,1531131466.6666665,20,10512514577.22222,17.0,36.0,30803.403293343927,-0.05,76556573.33333333,10947427181.666662
997,P29758,Oat,10min,34,1917824888.8888888,15,8367811952.777778,26.0,40.0,38582.92692989108,-0.13333333333333333,127854992.59259258,8367811952.777778
998,P30204,Msr1,10min,7,65984281.66666666,16,505014523.05555546,1.0,16.0,1327.476107342274,0.1875,4124017.604166666,551029274.7222221
999,P30355,Alox5ap,10min,3,460978745.55555546,12,3073196398.8888884,1.0,12.0,9274.000644713342,0.5833333333333334,38414895.462962955,3663371290.555555
1000,P30416,Fkbp4,10min,31,251589044.4444444,18,1228859376.222222,23.0,40.0,5061.484901150172,0.05555555555555555,13977169.135802466,1239053551.111111
1001,P30678,Gna15,10min,7,2579584.444444444,12,14924332.555555552,1.0,12.0,51.89624908202446,-0.08333333333333333,214965.37037037034,26274862.555555552
1002,P30678,Gna15,10min,36,3578240.0,8,11350530.0,33.0,40.0,71.98726706357394,0.125,447280.0,26274862.555555552
1003,P30681,Hmgb2,10min,37,1426643858.1481478,14,5414288888.148148,27.0,40.0,28701.314730459166,-0.5,101903132.7248677,5421167317.259258
1004,P30993,C5ar1,10min,5,97641722.2222222,14,738045183.9999998,1.0,14.0,1964.3625732646249,0.35714285714285715,6974408.730158729,792758199.3333329
1005,P30999,Ctnnd1,10min,6,52370036.66666666,13,414102789.4444444,1.0,13.0,1053.583833295836,0.15384615384615385,4028464.358974358,499046561.6666666
1006,P30999,Ctnnd1,10min,25,9174720.0,9,38937120.00000001,21.0,29.0,184.5776188499131,0.0,1019413.3333333334,499046561.6666666
1007,P31230,Aimp1,10min,5,145161363.8888889,14,1009239160.5555556,1.0,14.0,2920.365841749598,0.35714285714285715,10368668.849206349,1465318989.8888888
1008,P31230,Aimp1,10min,20,24976366.666666664,13,177353289.99999994,16.0,28.0,502.47618312664304,0.3076923076923077,1921258.9743589743,1465318989.8888888
1009,P31230,Aimp1,10min,37,55150057.77777777,9,257322204.88888884,32.0,40.0,1109.5124803871236,-0.2222222222222222,6127784.197530863,1465318989.8888888
1010,P31266,Rbpj,10min,8,9257976.11111111,13,83274370.2222222,1.0,13.0,186.25257075510393,-0.15384615384615385,712152.0085470085,453673719.83333325
1011,P31266,Rbpj,10min,32,34043493.33333333,19,315043512.22222215,22.0,40.0,684.8892322381017,-0.10526315789473684,1791762.8070175436,453673719.83333325
1012,P31324,Prkar2b,10min,9,13345033.333333332,14,121807117.2222222,1.0,14.0,268.47625607532274,-0.21428571428571427,953216.6666666666,315823977.22222215
1013,P31324,Prkar2b,10min,20,9947461.11111111,14,110103903.33333331,14.0,27.0,200.12367521744528,0.07142857142857142,710532.9365079365,315823977.22222215
1014,P31324,Prkar2b,10min,32,16660564.444444442,12,96035368.88888888,27.0,38.0,335.1783284777171,0.08333333333333333,1388380.37037037,315823977.22222215
1015,P31750,Akt1,10min,23,6035130.0,12,37604050.0,17.0,28.0,121.4151412631313,-0.08333333333333333,502927.5,404551839.99999994
1016,P31750,Akt1,10min,35,83667404.44444443,13,362413936.66666657,28.0,40.0,1683.2263314529698,-0.15384615384615385,6435954.188034187,404551839.99999994
1017,P31938,Map2k1,10min,36,74795985.55555554,13,297691059.99999994,28.0,40.0,1504.7505442538777,-0.3076923076923077,5753537.350427349,297691059.99999994
1018,P31996,Cd68,10min,7,674001909.4444443,16,6693831757.592592,1.0,16.0,13559.614630806203,0.1875,42125119.34027777,10070385216.592596
1019,P32037,Slc2a3,10min,6,8075324.444444443,14,56140203.33333332,1.0,14.0,162.45990693950907,0.21428571428571427,576808.8888888888,57627501.33333331
1020,P32067,Ssb,10min,11,5207431.11111111,9,19704237.22222222,7.0,15.0,104.76344071686613,0.0,578603.4567901234,401935993.3333333
1021,P32067,Ssb,10min,34,47478514.44444443,17,371421145.5555555,24.0,40.0,955.1758683302334,-0.23529411764705882,2792853.7908496726,401935993.3333333
1022,P32233,Drg1,10min,26,48215622.22222222,20,361906161.1111111,16.0,35.0,970.0050509601091,-0.05,2410781.111111111,382932659.99999994
1023,P32507,Nectin2,10min,7,6411056.833333332,16,47472180.33333332,1.0,16.0,128.97806195809034,0.1875,400691.05208333326,47472180.33333332
1024,P32883,Kras,10min,7,7655501.11111111,12,45817424.44444444,1.0,12.0,154.0138735778043,-0.08333333333333333,637958.4259259258,48313541.111111104
1025,P32883,Kras,10min,38,998446.6666666666,5,2496116.6666666665,36.0,40.0,20.086815541179046,0.0,199689.3333333333,48313541.111111104
1026,P32921,Wars1,10min,7,17148317.777777776,15,139693039.99999997,1.0,15.0,344.9909820358393,0.13333333333333333,1143221.1851851852,911132962.222222
1027,P32921,Wars1,10min,36,133460199.99999996,15,716353049.9999999,26.0,40.0,2684.9610590005104,-0.4,8897346.666666664,911132962.222222
1028,P33174,Kif4,10min,9,2647650.333333333,14,23167104.999999993,1.0,14.0,53.26560310002325,-0.21428571428571427,189117.88095238092,29430004.0
1029,P33174,Kif4,10min,16,1438647.6666666665,9,7549362.999999999,14.0,22.0,28.942808137721567,0.4444444444444444,159849.74074074073,29430004.0
1030,P33609,Pola1,10min,19,15395685.555555552,16,86824139.99999999,11.0,26.0,309.73141201109627,-0.0625,962230.347222222,86824139.99999999
1031,P33610,Prim2,10min,19,13937891.111111108,18,89372850.0,9.0,26.0,280.40340774195374,-0.16666666666666666,774327.2839506171,89372850.0
1032,P33611,Pola2,10min,19,14280952.222222222,18,101909216.22222222,9.0,26.0,287.3051336811535,-0.16666666666666666,793386.2345679012,102003826.99999999
1033,P34022,Ranbp1,10min,9,126000568.33333331,14,1146193233.9999998,1.0,14.0,2534.8876997556795,-0.21428571428571427,9000040.595238093,5886792310.666665
1034,P34022,Ranbp1,10min,25,163643774.44444442,12,1550487509.4444444,18.0,29.0,3292.1961898093687,-0.25,13636981.203703701,5886792310.666665
1035,P34022,Ranbp1,10min,34,570234144.4444444,12,3026113234.9999995,29.0,40.0,11472.007927050958,0.08333333333333333,47519512.03703704,5886792310.666665
1036,P34902,Il2rg,10min,9,9394355.555555554,18,77007337.99999999,1.0,18.0,188.99626136534923,0.05555555555555555,521908.64197530854,137324860.11111107
1037,P34902,Il2rg,10min,33,9465773.333333332,12,49259611.99999999,27.0,38.0,190.4330489039089,-0.08333333333333333,788814.4444444444,137324860.11111107
1038,P34960,Mmp12,10min,5,153506433.3333333,6,648125954.0,1.0,6.0,3088.25249629521,-0.5,25584405.555555552,1989503935.1111114
1039,P35123,Usp4,10min,8,35487377.777777776,14,291548311.11111104,1.0,14.0,713.9373942147055,-0.07142857142857142,2534812.698412698,376201383.3333332
1040,P35123,Usp4,10min,26,9619756.666666666,12,59849194.44444445,21.0,32.0,193.53089570569026,0.08333333333333333,801646.3888888889,376201383.3333332
1041,P35235,Ptpn11,10min,33,59031655.555555545,16,382144409.99999994,23.0,38.0,1187.6027191252363,-0.3125,3689478.4722222215,421287719.9999999
1042,P35276,Rab3d,10min,8,61116377.77777776,15,494727094.44444436,1.0,15.0,1229.5432975561066,0.0,4074425.1851851842,766526449.9999998
1043,P35276,Rab3d,10min,37,62646188.88888888,7,210534684.44444442,34.0,40.0,1260.3201378497647,0.0,8949455.555555554,766526449.9999998
1044,P35278,Rab5c,10min,9,195852603.51851845,18,1970836273.3333323,1.0,18.0,3940.175526120061,0.05555555555555555,10880700.195473246,2784868611.6666646
1045,P35278,Rab5c,10min,37,66222326.25925925,10,432568659.4444444,31.0,40.0,1332.2651040725107,-0.3,6622232.625925925,2784868611.6666646
1046,P35279,Rab6a,10min,5,454159533.3333333,6,1874383137.7777777,1.0,6.0,9136.811285865335,-0.5,75693255.55555555,9446351810.0
1047,P35279,Rab6a,10min,9,606477988.8888888,10,4134168900.0,6.0,15.0,12201.163967292207,0.3,60647798.88888888,9446351810.0
1048,P35279,Rab6a,10min,38,420935164.4444444,13,2679936245.5555544,28.0,40.0,8468.401252937654,-0.6153846153846154,32379628.034188032,9446351810.0
1049,P35282,Rab21,10min,7,88800397.77777776,16,873850315.111111,1.0,16.0,1786.4922280731548,0.1875,5550024.86111111,1343747790.6666667
1050,P35282,Rab21,10min,39,61626358.88888888,8,248787970.0,33.0,40.0,1239.8031310057731,-0.625,7703294.86111111,1343747790.6666667
1051,P35285,Rab22a,10min,8,45135831.111111104,15,338044210.88888884,1.0,15.0,908.0456113429855,0.0,3009055.407407407,373002841.9999999
1052,P35285,Rab22a,10min,19,4022887.333333333,14,18742366.0,15.0,28.0,80.93271128580962,0.35714285714285715,287349.0952380952,373002841.9999999
1053,P35290,Rab24,10min,7,25365486.666666664,16,187241928.88888884,1.0,16.0,510.3045248141145,0.1875,1585342.9166666665,198246668.4444444
1054,P35293,Rab18,10min,5,156016077.77777776,14,1374830677.7777777,1.0,14.0,3138.7416878689555,0.35714285714285715,11144005.555555554,1636868781.111111
1055,P35294,Rab19,10min,6,10067607.777777776,8,55606068.88888888,1.0,8.0,202.54079373943696,-0.375,1258450.972222222,89467880.33333333
1056,P35294,Rab19,10min,19,626330.0,10,3745551.8888888885,16.0,25.0,12.600548029178665,0.3,62633.0,89467880.33333333
1057,P35329,Cd22,10min,7,7111451.11111111,13,51743209.99999999,1.0,13.0,143.06863998644727,0.0,547034.7008547008,51743209.99999999
1058,P35330,Icam2,10min,10,10738613.888888888,16,105463506.11111109,1.0,16.0,216.04013870283958,-0.1875,671163.3680555555,124585139.44444442
1059,P35330,Icam2,10min,19,3621162.222222222,11,21137961.11111111,16.0,26.0,72.85077914607068,0.36363636363636365,329196.56565656565,124585139.44444442
1060,P35441,Thbs1,10min,5,98746833.33333331,14,660831186.6666666,1.0,14.0,1986.5952710966537,0.35714285714285715,7053345.238095237,793686509.1111114
1061,P35456,Plaur,10min,8,25337300.0,17,241928261.27777773,1.0,17.0,509.73746360498234,0.11764705882352941,1490429.4117647058,305535177.3888889
1062,P35486,Pdha1,10min,3,35638774.44444444,7,162330665.55555552,1.0,7.0,716.9832022867935,0.2857142857142857,5091253.492063492,1157350554.4444444
1063,P35486,Pdha1,10min,31,165890800.0,17,856960209.9999998,21.0,37.0,3337.401997347839,-0.23529411764705882,9758282.352941176,1157350554.4444444
1064,P35550,Fbl,10min,8,17858302.22222222,9,116241786.66666666,5.0,13.0,359.27449566634067,0.2222222222222222,1984255.8024691355,242919679.79999992
1065,P35550,Fbl,10min,17,8380822.22222222,14,80503219.88888887,13.0,26.0,168.60593127443832,0.35714285714285715,598630.1587301586,242919679.79999992
1066,P35564,Canx,10min,8,935083133.3333333,15,7809132778.333332,1.0,15.0,18812.06382073594,0.0,62338875.55555555,9046555575.611109
1067,P35585,Ap1m1,10min,22,153166122.2222222,19,1148673569.9999998,12.0,30.0,3081.406095036419,-0.10526315789473684,8061374.8538011685,1149267319.9999998
1068,P35601,Rfc1,10min,7,12704833.333333332,14,104681838.88888888,1.0,14.0,255.59667047622932,0.07142857142857142,907488.0952380951,111182552.1111111
1069,P35601,Rfc1,10min,32,742750.0,7,2228250.0,29.0,35.0,14.94269322668953,0.0,106107.14285714286,111182552.1111111
1070,P35700,Prdx1,10min,9,1394528888.8888888,14,13903573912.0,1.0,14.0,28055.223672060416,-0.21428571428571427,99609206.34920634,66573902045.33332
1071,P35700,Prdx1,10min,37,4374896888.888888,8,22977889466.666664,33.0,40.0,88014.4626173882,-0.125,546862111.111111,66573902045.33332
1072,P35762,Cd81,10min,6,12561719.444444444,15,110194559.8888889,1.0,15.0,252.71749587085043,0.26666666666666666,837447.9629629629,120643213.55555555
1073,P35821,Ptpn1,10min,9,189175595.0,14,1538930007.3333333,1.0,14.0,3805.8470307121665,-0.21428571428571427,13512542.5,2759030191.3333325
1074,P35821,Ptpn1,10min,34,50839145.555555545,13,383365445.5555555,28.0,40.0,1022.7852654913268,0.0,3910703.5042735036,2759030191.3333325
1075,P35831,Ptpn12,10min,8,45870001.111111104,14,346290786.111111,1.0,14.0,922.8156915668005,-0.07142857142857142,3276428.65079365,822868809.4444444
1076,P35831,Ptpn12,10min,20,31594510.0,16,371794625.5555555,14.0,29.0,635.6204248772461,0.1875,1974656.875,822868809.4444444
1077,P35831,Ptpn12,10min,33,18780688.888888888,10,116802002.22222221,30.0,39.0,377.8311311377493,0.3,1878068.8888888888,822868809.4444444
1078,P35951,Ldlr,10min,5,25175264.44444444,14,145385616.66666666,1.0,14.0,506.47762166828363,0.35714285714285715,1798233.1746031742,180952089.99999997
1079,P35951,Ldlr,10min,19,8032472.222222221,13,35807784.44444444,14.0,26.0,161.59780312160456,0.15384615384615385,617882.4786324785,180952089.99999997
1080,P35979,Rpl12,10min,3,168800720.0,12,1030343146.6666665,1.0,12.0,3395.9439588075606,0.5833333333333334,14066726.666666666,1352752056.6666663
1081,P35980,Rpl18,10min,3,304127644.4444444,12,1279056296.6666665,1.0,12.0,6118.459902644283,0.5833333333333334,25343970.37037037,1451097232.2222219
1082,P35991,Btk,10min,32,95022488.88888888,17,628486370.0,24.0,40.0,1911.6686652348446,0.0,5589558.16993464,633724680.0
1083,P36371,Tap2,10min,4,44287442.777777776,12,245160637.7777778,1.0,12.0,890.9776791960957,0.4166666666666667,3690620.2314814813,245160637.7777778
1084,P36423,Tbxas1,10min,8,348936533.3333333,17,3384405255.5555553,1.0,17.0,7019.928068912184,0.11764705882352941,20525678.43137255,3950473950.0
1085,P36536,Sar1a,10min,8,185570255.55555552,17,1772385213.5555549,1.0,17.0,3733.3145752474516,0.11764705882352941,10915897.385620913,2323370954.6666656
1086,P36552,Cpox,10min,35,137817770.0,15,616467825.1111112,26.0,40.0,2772.6269381305356,-0.26666666666666666,9187851.333333334,617561609.1111112
1087,P36916,Gnl1,10min,22,3623532.2222222215,11,20533859.999999996,16.0,26.0,72.89845896154998,-0.18181818181818182,329412.0202020201,152357670.0
1088,P36916,Gnl1,10min,32,28123163.33333333,12,131823809.99999999,27.0,38.0,565.7836449062044,0.08333333333333333,2343596.944444444,152357670.0
1089,P37040,Por,10min,7,165924477.77777776,16,1610079293.333333,1.0,16.0,3338.079529090538,0.1875,10370279.86111111,1835456212.222222
1090,P37040,Por,10min,34,13345117.777777776,8,50045273.33333333,30.0,37.0,268.4779549341959,-0.125,1668139.722222222,1835456212.222222
1091,P37913,Lig1,10min,33,30599268.88888888,11,116175319.99999997,28.0,38.0,615.5980989130279,0.0,2781751.7171717165,117561239.99999997
1092,P38060,Hmgcl,10min,36,251085977.77777773,15,1197394226.6666665,26.0,40.0,5051.364172947448,-0.4,16739065.185185183,1428315217.7777774
1093,P38585,Ttl,10min,37,9826011.11111111,8,35662086.666666664,33.0,40.0,197.6803361499509,-0.125,1228251.3888888888,35662086.666666664
1094,P38647,Hspa9,10min,10,451630672.2222222,14,3476394839.3333335,1.0,14.0,9085.935492130917,-0.35714285714285715,32259333.730158728,13905005627.666668
1095,P38647,Hspa9,10min,24,753314933.3333333,20,10496380955.0,14.0,33.0,15155.23924858172,-0.05,37665746.666666664,13905005627.666668
1096,P39054,Dnm2,10min,9,353543444.4444444,14,2941762461.1111107,1.0,14.0,7112.610208873087,-0.21428571428571427,25253103.17460317,4636869656.666666
1097,P39098,Man1a2,10min,6,10537561.11111111,15,81173251.55555554,1.0,15.0,211.99534572982427,0.26666666666666666,702504.074074074,86773523.44444442
1098,P39428,Traf1,10min,11,5391361.11111111,13,45083789.999999985,1.0,13.0,108.46375652324109,-0.6153846153846154,414720.0854700854,83270432.88888888
1099,P39428,Traf1,10min,15,5220590.0,8,33620045.55555555,13.0,20.0,105.02817210679649,0.375,652573.75,83270432.88888888
1100,P39429,Traf2,10min,10,6789445.388888888,6,32065123.72222222,9.0,14.0,136.59050774221265,0.5,1131574.2314814813,120283912.99999997
1101,P39429,Traf2,10min,19,9558558.833333332,14,74533132.55555554,14.0,27.0,192.29971367992374,0.21428571428571427,682754.2023809523,120283912.99999997
1102,P39749,Fen1,10min,36,304623904.4444444,10,1142357273.3333333,31.0,40.0,6128.443693880468,-0.1,30462390.44444444,1151863843.3333333
1103,P40124,Cap1,10min,16,844826111.1111109,15,5551226669.444444,6.0,20.0,16996.267126530398,-0.4,56321740.74074073,18854198626.555557
1104,P40124,Cap1,10min,29,1952288961.111111,15,11533696802.222221,24.0,38.0,39276.27739580711,0.26666666666666666,130152597.40740739,18854198626.555557
1105,P40142,Tkt,10min,34,2588501444.444444,16,11227690797.777775,25.0,40.0,52075.641873007145,-0.1875,161781340.27777776,11237337622.666664
1106,P40336,Vps26a,10min,9,61324933.33333333,13,368792616.6666667,1.0,13.0,1233.7390319046608,-0.3076923076923077,4717302.564102564,3116210681.2777767
1107,P40336,Vps26a,10min,24,532297101.111111,20,2707992586.8333325,14.0,33.0,10708.788000483972,-0.05,26614855.05555555,3116210681.2777767
1108,P40338,Vhl,10min,33,26770491.111111104,10,111308749.99999999,29.0,38.0,538.5704964000702,0.1,2677049.1111111105,111308749.99999999
1109,P41105,Rpl28,10min,3,71231941.66666666,12,393825982.5,1.0,12.0,1433.048875484946,0.5833333333333334,5935995.138888888,448992605.72222215
1110,P41216,Acsl1,10min,7,155288855.55555552,16,1475910473.7777777,1.0,16.0,3124.111383494269,0.1875,9705553.47222222,1766318558.222222
1111,P41230,Kdm5c,10min,16,4911775.555555555,16,28297931.0,7.0,22.0,98.81542285428367,-0.1875,306985.9722222222,28297931.0
1112,P41233,Abca1,10min,8,41633477.777777776,14,331852121.11111104,1.0,14.0,837.5850372178109,-0.07142857142857142,2973819.841269841,331852121.11111104
1113,P41245,Mmp9,10min,23,120180244.44444443,15,643239648.8888887,16.0,30.0,2417.7940419278248,0.0,8012016.296296296,697925619.9999998
1114,P42082,Cd86,10min,7,30228231.111111104,15,267260671.3333333,1.0,15.0,608.1335365584727,0.13333333333333333,2015215.407407407,295224204.4444444
1115,P42125,Eci1,10min,8,13380907.777777776,16,109339306.66666666,1.0,16.0,269.19798050213024,0.0625,836306.736111111,413547849.99999994
1116,P42125,Eci1,10min,36,72371131.1111111,13,288976496.6666667,28.0,40.0,1455.9671634626184,-0.3076923076923077,5567010.085470085,413547849.99999994
1117,P42128,Foxk1,10min,10,2815983.333333333,8,11383459.999999998,6.0,13.0,56.65213743718694,-0.125,351997.9166666666,116660432.77777773
