protein_id,genes,time,fraction,intensity
Q9Z1X4,Ilf3,10min,11,17611726.666666664
Q9Z1Z0,Uso1,10min,11,456778194.4444444
Q9Z1Z2,Strap,10min,11,383502.22222222213
Q9Z204,Hnrnpc,10min,11,23602135.555555552
Q9Z210,Pex11b,10min,11,1955084.4444444443
Q9Z266,Snapin,10min,11,38892355.55555555
Q9Z280,Pld1,10min,11,8487181.11111111
Q9Z2A0,Pdpk1,10min,11,389948.8888888888
Q9Z2A5,Ate1,10min,11,5897648.444444444
Q9Z2A7,Dgat1,10min,11,48174.88888888888
Q9Z2A9,Ggt5,10min,11,1030454.4444444443
Q9Z2B5,Eif2ak3,10min,11,1694031.222222222
Q9Z2B9,Rps6ka4,10min,11,2184697.888888888
Q9Z2C5,Mtm1,10min,11,146384.0
Q9Z2D0,Mtmr9,10min,11,642934.4444444444
Q9Z2D8,Mbd3,10min,11,26432304.999999996
Q9Z2E1,Mbd2,10min,11,36788632.22222222
Q9Z2G6,Sel1l,10min,11,28485051.66666666
Q9Z2G9,Htatip2,10min,11,53562966.66666666
Q9Z2H5,Epb41l1,10min,11,9814725.555555554
Q9Z2I0,Letm1,10min,11,60302269.999999985
Q9Z2I8,Suclg2,10min,11,24393667.777777776
Q9Z2I9,Sucla2,10min,11,81611833.33333331
Q9Z2L7,Crlf3,10min,11,2651603.333333333
Q9Z2N8,Actl6a,10min,11,14876338.555555554
Q9Z2Q5,Mrpl40,10min,11,9327362.222222222
Q9Z2Q6,Septin5,10min,11,28917387.777777776
Q9Z2U0,Psma7,10min,11,178246010.55555555
Q9Z2U1,Psma5,10min,11,269025598.8888889
Q9Z2V5,Hdac6,10min,11,2930745.555555555
Q9Z2W0,Dnpep,10min,11,2749039.444444444
Q9Z2X2,Psmd10,10min,11,10426533.333333332
Q9Z2Y3,Homer1,10min,11,7100469.999999999
Q9Z329,Itpr2,10min,11,124650.0
S4R1W5,Rbm6,10min,11,131877.66666666666
A0A0B4J1G0,Fcgr4,10min,12,7498163.333333332
A0A0G2JG52,Crybg1,10min,12,415708.88888888876
A0A140LIF8,Irgm2,10min,12,6551979.999999999
A0A286YCV9,Kif13b,10min,12,7428468.888888888
A0A286YCX6,Trappc8,10min,12,15277564.0
A0A494BB10,Asdurf,10min,12,2410274.4444444445
A0AAA9WW07,Akap17a,10min,12,231900.66666666663
A1L314,Mpeg1,10min,12,15160181.111111112
A2A432,Cul4b,10min,12,10322426.666666666
A2A5R2,Arfgef2,10min,12,5879877.222222222
A2A654,Bptf,10min,12,1787904.6666666665
A2A6A1,Gpatch8,10min,12,2527804.0
A2A8Z1,Osbpl9,10min,12,4375810.0
A2AB59,Arhgap27,10min,12,182294.4444444444
A2ADY9,Ddi2,10min,12,2947247.111111111
A2AF47,Dock11,10min,12,8758120.888888888
A2AGH6,Med12,10min,12,445501.1111111111
A2AGT5,Ckap5,10min,12,19939261.111111112
A2AIV2,Virma,10min,12,5820726.666666666
A2AIV8,Card9,10min,12,8694132.22222222
A2AJ15,Man1b1,10min,12,1177842.9999999998
A2AJ72,Fubp3,10min,12,1103511.111111111
A2AJ88,Pnpla7,10min,12,3993641.1111111105
A2AJI0,Map7d1,10min,12,1511624.4444444445
A2ALW5,Dnajc25,10min,12,756306.6666666666
A2AN08,Ubr4,10min,12,433982.22222222213
A2APV2,Fmnl2,10min,12,4052568.888888889
A2AT37,Upf2,10min,12,3240463.333333333
A2AWA9,Rabgap1,10min,12,8149606.666666666
A2BE28,Las1l,10min,12,5765043.999999999
A2BH40,Arid1a,10min,12,113828.88888888888
A2RSY6,Trmt1l,10min,12,2672183.888888889
A2RT67,Dennd3,10min,12,156715.55555555553
A6H5Z3,Exoc6b,10min,12,526477.7777777778
A6H6A9,Rabgap1l,10min,12,10030777.777777776
A6H8H2,Dennd4c,10min,12,4005138.111111111
A6X8Z5,Arhgap31,10min,12,5366185.777777777
A8C756,Thada,10min,12,559537.7777777778
A9XX86,Mgl2,10min,12,117651288.88888887
B1AUN2,Eif2b3,10min,12,41332090.0
B1AUY3,Arhgap4,10min,12,16171225.555555554
B1AVH7,Tbc1d2,10min,12,1805789.9999999998
B1AVP0,Phactr2,10min,12,2318328.222222222
B1AVZ0,Uprt,10min,12,2479192.222222222
B1AY13,Usp24,10min,12,6934473.333333332
B1AZI6,Thoc2,10min,12,549671.111111111
B1AZP2,Dlgap4,10min,12,2927174.7777777775
B2RQC6,Cad,10min,12,96513544.44444443
B2RUP2,Unc13d,10min,12,14005865.555555556
B2RWS6,Ep300,10min,12,2014086.222222222
B2RXC1,Trappc11,10min,12,14856116.33333333
B2RXC6,Polr3a,10min,12,2297585.888888889
B2RXQ2,Ppfia1,10min,12,28600039.999999996
B2RXR6,Ankrd44,10min,12,24098607.777777776
B2RXS4,Plxnb2,10min,12,1480914.333333333
B2RY04,Dock5,10min,12,933417.7777777775
B2RY56,Rbm25,10min,12,34668149.44444445
B9EJ54,Nup205,10min,12,904285.5555555554
B9EJ80,Pdzd8,10min,12,152211.1111111111
B9EJ86,Osbpl8,10min,12,9209088.888888888
B9EJR8,Dnaaf5,10min,12,1384198.222222222
D3YXK2,Safb,10min,12,5525754.444444444
D3YZP9,Ccdc6,10min,12,12203887.777777776
D3YZZ5,Tmed7,10min,12,7448123.888888888
D3Z0M9,Ddx23,10min,12,16751625.555555552
D3Z2H9,Tpm3-rs7,10min,12,141199976.1111111
D3Z5S8,Tent5a,10min,12,927963.4444444444
D3Z6Q9,Bin2,10min,12,165829988.8888889
D3Z7P3,Gls,10min,12,6284155.555555554
D4AFX7,Dnajc13,10min,12,691425.5555555555
E0CYQ0,Kctd17,10min,12,1247262.0
E0CZ22,Mroh1,10min,12,12886360.555555554
E9PUR0,Ankhd1,10min,12,1672310.8888888885
E9PVA8,Gcn1,10min,12,1148144.4444444443
E9PWG6,Ncapg,10min,12,4182856.666666666
E9PX68,Slc4a1ap,10min,12,4892349.777777778
E9PYK3,Parp4,10min,12,365947.8888888889
E9PZJ8,Ascc3,10min,12,3127751.444444444
E9PZM7,Scaf11,10min,12,5120865.777777777
E9Q0F0,Krt78,10min,12,10880284.444444442
E9Q137,Tex264,10min,12,43502262.222222224
E9Q2E4,Hectd4,10min,12,375720.8888888889
E9Q2M9,Wdfy4,10min,12,17975255.555555552
E9Q394,Akap13,10min,12,9989462.22222222
E9Q3G8,Nup153,10min,12,6096273.333333332
E9Q3L2,Pi4ka,10min,12,6863621.11111111
E9Q555,Rnf213,10min,12,32857055.55555555
E9Q612,Ptpro,10min,12,847240.0
E9Q616,Ahnak,10min,12,70236511.1111111
E9Q634,Myo1e,10min,12,1234244.333333333
E9Q6J5,Bod1l,10min,12,850870.111111111
E9Q6R7,Utrn,10min,12,424172.22222222213
E9Q735,Ube4a,10min,12,16666092.22222222
E9Q784,Zc3h13,10min,12,4896416.666666666
E9Q7M2,Tsc22d2,10min,12,2222763.333333333
E9Q8I9,Fry,10min,12,190573.99999999997
E9Q912,Rap1gds1,10min,12,30587303.33333333
E9QAE3,Btaf1,10min,12,2394143.8888888885
E9QAM5,Helz2,10min,12,1371923.222222222
E9QAT4,Sec16a,10min,12,14210244.444444442
F6ZDS4,Tpr,10min,12,471523.3333333333
F7BJB9,Morc3,10min,12,25841172.222222216
F8VPK0,Skic3,10min,12,3961749.9999999995
F8VPN4,Agl,10min,12,1086271.111111111
F8VPZ3,Usp32,10min,12,303155.2222222222
F8VQ05,Fryl,10min,12,8478452.444444444
F8VQ94,Pira2,10min,12,11548111.111111108
F8VQC1,Srp72,10min,12,10457881.11111111
G3X972,Sec24c,10min,12,4546805.555555555
G3X9B1,Heatr1,10min,12,99010.44444444444
G3X9F6,Sh3tc1,10min,12,1114781.111111111
G3X9K3,Arfgef1,10min,12,2941695.7777777775
G5E829,Atp2b1,10min,12,53801706.666666664
G5E870,Trip12,10min,12,6698969.999999999
G5E8V9,Arfip1,10min,12,24583019.999999996
O08528,Hk2,10min,12,62679488.88888888
O08529,Capn2,10min,12,13386568.388888886
O08539,Bin1,10min,12,116772694.44444443
O08547,Sec22b,10min,12,41240362.111111104
O08553,Dpysl2,10min,12,47107699.99999999
O08579,Emd,10min,12,589563.7777777778
O08585,Clta,10min,12,9825313.333333332
O08648,Map3k4,10min,12,1301314.8888888888
O08664,Bcl7c,10min,12,846470.0
O08739,Ampd3,10min,12,8923018.888888888
O08749,Dld,10min,12,9021754.444444444
O08759,Ube3a,10min,12,1425248.8888888885
O08784,Tcof1,10min,12,11809357.0
O08788,Dctn1,10min,12,53302812.22222221
O08795,Prkcsh,10min,12,52665711.111111104
O08796,Eef2k,10min,12,37477.88888888888
O08807,Prdx4,10min,12,32013643.888888888
O08808,Diaph1,10min,12,872390111.1111109
O08810,Eftud2,10min,12,22392442.222222216
O08832,Galnt4,10min,12,190941.11111111107
O08912,Galnt1,10min,12,6116322.222222221
O08992,Sdcbp,10min,12,832304.4444444443
O09005,Degs1,10min,12,250002.2222222222
O09012,Pex5,10min,12,2892084.4444444445
O09043,Napsa,10min,12,144936074.44444442
O09044,Snap23,10min,12,12184763.333333332
O09047,C3ar1,10min,12,10446787.777777776
O09061,Psmb1,10min,12,445595111.11111104
O09106,Hdac1,10min,12,156518961.1111111
O09110,Map2k3,10min,12,27056568.888888888
O09117,Sypl1,10min,12,16941141.22222222
O09126,Sema4d,10min,12,2060806.6666666663
O09159,Man2b1,10min,12,29764426.33333333
O09167,Rpl21,10min,12,976844.9999999999
O35071,Kif1c,10min,12,3254844.1111111105
O35074,Ptgis,10min,12,1333798.8888888888
O35075,Vps26c,10min,12,23071123.33333333
O35083,Agpat1,10min,12,5266893.333333333
O35114,Scarb2,10min,12,26607991.666666664
O35129,Phb2,10min,12,1984569.9999999998
O35134,Polr1a,10min,12,3445392.222222222
O35144,Terf2,10min,12,852177.5555555555
O35166,Gosr2,10min,12,12769030.0
O35207,Cdk2ap1,10min,12,17556894.444444444
O35218,Cpsf2,10min,12,16013896.666666664
O35226,Psmd4,10min,12,9926015.555555554
O35239,Ptpn9,10min,12,10122713.333333332
O35250,Exoc7,10min,12,1989946.6666666665
O35286,Dhx15,10min,12,12003365.555555554
O35295,Purb,10min,12,6361165.555555555
O35298,Aoah,10min,12,341767.8888888889
O35309,Nmi,10min,12,6907243.888888888
O35343,Kpna4,10min,12,6398662.722222222
O35344,Kpna3,10min,12,512861.11111111107
O35345,Kpna6,10min,12,5684141.61111111
O35350,Capn1,10min,12,58272055.555555545
O35375,Nrp2,10min,12,12126782.22222222
O35379,Abcc1,10min,12,1144333.3333333333
O35405,Pld3,10min,12,406995.5555555555
O35435,Dhodh,10min,12,3974706.666666666
O35465,Fkbp8,10min,12,3103780.0
O35516,Notch2,10min,12,703234.2222222221
O35551,Rabep1,10min,12,32646913.33333333
O35593,Psmd14,10min,12,56384753.33333333
O35598,Adam10,10min,12,29062848.888888888
O35601,Fyb1,10min,12,14751499.999999998
O35604,Npc1,10min,12,29748798.888888888
O35609,Scamp3,10min,12,29394494.999999996
O35638,Stag2,10min,12,7275588.888888888
O35643,Ap1b1,10min,12,2455277.722222222
O35658,C1qbp,10min,12,4961186.666666666
O35671,Itgb1bp1,10min,12,100305.66666666666
O35678,Mgll,10min,12,53774133.222222224
O35685,Nudc,10min,12,2788068.888888888
O35704,Sptlc1,10min,12,64501366.666666664
O35711,Ppfibp2,10min,12,14763062.333333332
O35730,Ring1,10min,12,2013559.7777777775
O35857,Timm44,10min,12,52232399.99999999
O35864,Cops5,10min,12,76838522.22222221
O35904,Pik3cd,10min,12,10302528.555555554
O35954,Pitpnm1,10min,12,1683512.6666666665
O35955,Psmb10,10min,12,316590011.11111104
O35972,Mrpl23,10min,12,762676.6666666666
O54692,Zw10,10min,12,7153558.888888889
O54734,Ddost,10min,12,30406244.44444444
O54774,Ap3d1,10min,12,34168604.44444444
O54781,Srpk2,10min,12,19288575.555555552
O54784,Dapk3,10min,12,3435514.111111111
O54833,Csnk2a2,10min,12,28918283.83333333
O54910,Nfkbie,10min,12,1600342.222222222
O54916,Reps1,10min,12,21052889.999999996
O54918,Bcl2l11,10min,12,2925122.222222222
O54941,Smarce1,10min,12,3107783.8888888885
O54984,Get3,10min,12,40568966.66666666
O54988,Slk,10min,12,105014755.55555554
O55013,Trappc3,10min,12,65477087.77777776
O55022,Pgrmc1,10min,12,54173773.33333333
O55029,Copb2,10min,12,230038099.99999994
O55102,Bloc1s1,10min,12,38408333.33333333
O55106,Strn,10min,12,9710494.444444444
O55125,Nipsnap1,10min,12,4438876.333333332
O55126,Nipsnap2,10min,12,36430239.99999999
O55131,Septin7,10min,12,261753572.22222215
O55143,Atp2a2,10min,12,78482488.88888887
O55201,Supt5h,10min,12,1017882.3333333333
O55222,Ilk,10min,12,11251091.22222222
O55234,Psmb5,10min,12,63628684.44444444
O70133,Dhx9,10min,12,36440033.33333333
O70145,Ncf2,10min,12,44180495.0
O70152,Dpm1,10min,12,35393300.0
O70161,Pip5k1c,10min,12,1124879.8888888888
O70172,Pip4k2a,10min,12,19205142.22222222
O70194,Eif3d,10min,12,7985921.11111111
O70251,Eef1b,10min,12,210062499.99999994
O70252,Hmox2,10min,12,39336451.111111104
O70309,Itgb5,10min,12,23223708.888888888
O70310,Nmt1,10min,12,12630462.22222222
O70311,Nmt2,10min,12,3295532.444444444
O70318,Epb41l2,10min,12,41241955.55555555
O70325,Gpx4,10min,12,8481578.888888888
O70404,Vamp8,10min,12,125407468.51851851
O70435,Psma3,10min,12,523199666.6666666
O70439,Stx7,10min,12,42567122.222222224
O70480,Vamp4,10min,12,5046686.666666666
O70481,Ubr1,10min,12,1593652.222222222
O70496,Clcn7,10min,12,2709477.777777777
O70503,Hsd17b12,10min,12,83241027.77777776
O70566,Diaph2,10min,12,24425665.555555552
O70572,Smpd2,10min,12,6528069.333333333
O70579,Slc25a17,10min,12,479524.4444444444
O70591,Pfdn2,10min,12,14112130.555555552
O88188,Ly86,10min,12,1737478.4444444445
O88307,Sorl1,10min,12,18393239.999999996
O88325,Naglu,10min,12,96165207.77777776
O88342,Wdr1,10min,12,734416.6666666666
O88351,Ikbkb,10min,12,6389409.999999999
O88384,Vti1b,10min,12,3583942.222222221
O88428,Papss2,10min,12,2374441.166666666
O88447,Klc1,10min,12,19597601.111111104
O88448,Klc2,10min,12,17584733.333333332
O88455,Dhcr7,10min,12,7464238.888888888
O88456,Capns1,10min,12,696340.9999999999
O88512,Ap1g2,10min,12,2698872.222222222
O88522,Ikbkg,10min,12,38653433.33333333
O88531,Ppt1,10min,12,53885921.16666666
O88543,Cops3,10min,12,91268022.22222221
O88544,Cops4,10min,12,248280288.88888884
O88545,Cops6,10min,12,60767245.55555555
O88554,Parp2,10min,12,1695365.333333333
O88574,Sap30,10min,12,696307.7777777778
O88587,Comt,10min,12,31291630.0
O88597,Becn1,10min,12,10319331.11111111
O88630,Gosr1,10min,12,988569.5555555554
O88668,Creg1,10min,12,594531.111111111
O88685,Psmc3,10min,12,80149122.22222221
O88712,Ctbp1,10min,12,10334898.888888888
O88736,Hsd17b7,10min,12,3748796.666666666
O88738,Birc6,10min,12,1196667.7777777775
O88783,F5,10min,12,865142.2222222221
O88796,Rpp30,10min,12,5674904.444444444
O88811,Stam2,10min,12,29754027.777777776
O88839,Adam15,10min,12,2723005.555555555
O88842,Fgd3,10min,12,5741992.222222222
O88844,Idh1,10min,12,28560669.999999996
O88876,Dhrs3,10min,12,27546133.333333332
O88879,Apaf1,10min,12,33347947.777777772
O88895,Hdac3,10min,12,11958238.888888888
O88939,Zbtb7a,10min,12,1044872.2222222221
O88947,F10,10min,12,421348.8888888888
O88952,Lin7c,10min,12,7852831.11111111
O88958,Gnpda1,10min,12,23428002.388888888
O88967,Yme1l1,10min,12,2696447.777777777
O88974,Setdb1,10min,12,977168.9999999998
O88983,Stx8,10min,12,3674454.888888888
O89001,Cpd,10min,12,6156902.555555555
O89016,Abcd4,10min,12,496163.3333333333
O89023,Tpp1,10min,12,172575843.3333333
O89051,Itm2b,10min,12,12483611.333333332
O89079,Cope,10min,12,49148737.22222221
O89103,Cd93,10min,12,9635859.999999998
O89110,Casp8,10min,12,367931.11111111107
O89116,Vti1a,10min,12,829567.9999999999
P00405,Mtco2,10min,12,5038151.11111111
P01027,C3,10min,12,3210644.444444444
P01887,B2m,10min,12,212971922.2222222
P01897,H2-L,10min,12,46548649.44444443
P01901,H2-K1,10min,12,79652415.77777776
P01910,H2-Aa,10min,12,1422594.111111111
P01942,Hba,10min,12,48981081.111111104
P03930,Mtatp8,10min,12,42106566.666666664
P03975,Iap,10min,12,3193176.0
P04104,Krt1,10min,12,37836812.222222224
P04202,Tgfb1,10min,12,3069524.444444444
P04230,H2-Eb1,10min,12,42814511.111111104
P04441,Cd74,10min,12,43858937.66666666
P04627,Araf,10min,12,4664734.444444444
P05063,Aldoc,10min,12,840078.8888888888
P05064,Aldoa,10min,12,16679366.666666664
P05132,Prkaca,10min,12,7125970.333333332
P05555,Itgam,10min,12,204585879.44444442
P06151,Ldha,10min,12,929751.111111111
P06339,H2-T23,10min,12,7637002.222222221
P06537,Nr3c1,10min,12,2605909.777777777
P06797,Ctsl,10min,12,621738.8888888888
P06800,Ptprc,10min,12,187415265.55555552
P07742,Rrm1,10min,12,393388.8888888888
P07901,Hsp90aa1,10min,12,841213450.5555555
P08103,Hck,10min,12,5659778.888888888
P08113,Hsp90b1,10min,12,2000589111.1111107
P08226,Apoe,10min,12,96032588.88888888
P08508,Fcgr3,10min,12,13693856.666666664
P08556,Nras,10min,12,20642320.0
P08752,Gnai2,10min,12,159975098.88888887
P08775,Polr2a,10min,12,40847378.88888888
P08905,Lyz2,10min,12,2514108.111111111
P09055,Itgb1,10min,12,48152688.88888888
P09103,P4hb,10min,12,20952267.777777776
P09405,Ncl,10min,12,19040969.999999996
P09528,Fth1,10min,12,350188.8888888888
P09581,Csf1r,10min,12,90767144.44444443
P09803,Cdh1,10min,12,3934803.888888888
P09925,Surf1,10min,12,1080000.0
P0C0A3,Chmp6,10min,12,2686550.0
P0C0S6,H2az1,10min,12,2360648.8888888885
P0C6B7,Igsf6,10min,12,7874377.777777778
P0DW87,Zftraf1,10min,12,34176644.44444443
P10126,Eef1a1,10min,12,722778188.8888888
P10605,Ctsb,10min,12,88705563.88888888
P10810,Cd14,10min,12,1422083.333333333
P10833,Rras,10min,12,17999467.777777776
P10852,Slc3a2,10min,12,71963941.1111111
P10853,H2bc7,10min,12,278657650.55555546
P11103,Parp1,10min,12,3219429.1111111105
P11152,Lpl,10min,12,25476684.44444444
P11276,Fn1,10min,12,11555423.333333332
P11352,Gpx1,10min,12,5978526.666666666
P11438,Lamp1,10min,12,217542887.8148149
P11499,Hsp90ab1,10min,12,895023294.4444444
P11680,Cfp,10min,12,193763912.8333333
P11688,Itga5,10min,12,4615044.444444444
P11835,Itgb2,10min,12,522230999.9999999
P11928,Oas1a,10min,12,8681211.666666664
P11983,Tcp1,10min,12,499043625.1851851
P12023,App,10min,12,28328848.888888884
P12367,Prkar2a,10min,12,28380527.333333332
P12382,Pfkl,10min,12,43695195.55555555
P12787,Cox5a,10min,12,3211103.333333333
P12815,Pdcd6,10min,12,14796102.22222222
P12970,Rpl7a,10min,12,36434545.55555555
P13020,Gsn,10min,12,104262811.11111109
P13439,Umps,10min,12,28778484.44444444
P13597,Icam1,10min,12,25679546.111111112
P13864,Dnmt1,10min,12,2991458.8888888885
P14106,C1qb,10min,12,75764266.66666666
P14115,Rpl27a,10min,12,3487515.444444444
P14131,Rps16,10min,12,49742567.66666666
P14211,Calr,10min,12,1912141.5555555555
P14234,Fgr,10min,12,10452877.777777776
P14576,Srp54,10min,12,25227261.11111111
P14685,Psmd3,10min,12,50299801.666666664
P14733,Lmnb1,10min,12,20484355.555555552
P14869,Rplp0,10min,12,19095823.333333332
P14901,Hmox1,10min,12,33068519.074074063
P15105,Glul,10min,12,2025205.9999999995
P15307,Rel,10min,12,14516319.999999998
P15379,Cd44,10min,12,87719744.44444442
P15535,B4galt1,10min,12,11549302.222222222
P15702,Spn,10min,12,888263.3333333333
P15864,H1-2,10min,12,73656999.44444445
P16056,Met,10min,12,44586.0
P16110,Lgals3,10min,12,353427.77777777775
P16254,Srp14,10min,12,34819232.777777776
P16332,Mmut,10min,12,11458912.777777776
P16546,Sptan1,10min,12,30750635.55555555
P16858,Gapdh,10min,12,515895352.14814794
P16879,Fes,10min,12,4615118.888888888
P17047,Lamp2,10min,12,658072222.2222221
P17426,Ap2a1,10min,12,9153888.888888888
P17427,Ap2a2,10min,12,33267119.999999993
P17439,Gba1,10min,12,99988422.22222221
P17710,Hk1,10min,12,3110111.1111111105
P17809,Slc2a1,10min,12,3154785.222222222
P17918,Pcna,10min,12,19107216.666666664
P18052,Ptpra,10min,12,8299665.555555554
P18181,Cd48,10min,12,3190608.333333333
P18242,Ctsd,10min,12,48076082.77777777
P18572,Bsg,10min,12,11019862.777777776
P19096,Fasn,10min,12,424172188.88888884
P19426,Nelfe,10min,12,3736098.222222222
P19783,Cox4i1,10min,12,2093102.222222222
P19973,Lsp1,10min,12,145698282.77777776
P20029,Hspa5,10min,12,945017564.4444443
P20060,Hexb,10min,12,1513724.4444444443
P20152,Vim,10min,12,1150452333.3333333
P20491,Fcer1g,10min,12,83845916.66666666
P20664,Prim1,10min,12,5800967.777777777
P20934,Evi2a,10min,12,5204727.444444444
P21107,Tpm3,10min,12,5484836.666666666
P21126,Ubl4a,10min,12,29366333.33333333
P21278,Gna11,10min,12,381024.77777777775
P21279,Gnaq,10min,12,10430242.222222222
P21956,Mfge8,10min,12,51279164.44444444
P21958,Tap1,10min,12,2173041.0
P21981,Tgm2,10min,12,14364855.555555556
P21995,Emb,10min,12,88734388.88888887
P22315,Fech,10min,12,1673564.6666666665
P22437,Ptgs1,10min,12,252820066.66666663
P22682,Cbl,10min,12,1140599.4444444443
P22892,Ap1g1,10min,12,1758043.333333333
P23116,Eif3a,10min,12,27103825.555555552
P23198,Cbx3,10min,12,13313511.111111108
P23249,Mov10,10min,12,603324.6666666666
P23336,Ggta1,10min,12,3248482.222222222
P23492,Pnp,10min,12,238106.66666666666
P23780,Glb1,10min,12,60924562.222222224
P24063,Itgal,10min,12,3367792.7777777775
P24270,Cat,10min,12,2393577.7777777775
P24547,Impdh2,10min,12,50000044.44444443
P24638,Acp2,10min,12,45925272.111111104
P24668,M6pr,10min,12,166994577.77777773
P24788,Cdk11b,10min,12,5548555.555555555
P25119,Tnfrsf1b,10min,12,5559901.11111111
P25206,Mcm3,10min,12,17671642.22222222
P25425,Pou2f1,10min,12,119002.88888888888
P25444,Rps2,10min,12,57335262.777777776
P25799,Nfkb1,10min,12,37543311.111111104
P25911,Lyn,10min,12,4111401.888888888
P25976,Ubtf,10min,12,3042182.222222222
P26011,Itgb7,10min,12,10190177.777777776
P26039,Tln1,10min,12,554965555.5555555
P26040,Ezr,10min,12,45237535.55555555
P26041,Msn,10min,12,412063339.44444436
P26043,Rdx,10min,12,7474933.333333333
P26151,Fcgr1,10min,12,23888029.999999996
P26231,Ctnna1,10min,12,13507484.444444442
P26443,Glud1,10min,12,360585.5555555555
P26450,Pik3r1,10min,12,36419699.99999999
P26516,Psmd7,10min,12,45707957.03703699
P26645,Marcks,10min,12,99262286.11111109
P26952,Il3ra,10min,12,4223336.666666666
P26954,Csf2rb2,10min,12,1778072.333333333
P26955,Csf2rb,10min,12,1535422.222222222
P27005,S100a8,10min,12,82840937.22222221
P27046,Man2a1,10min,12,26811204.444444444
P27048,Snrpb,10min,12,13332558.888888888
P27546,Map4,10min,12,101904244.44444443
P27659,Rpl3,10min,12,13946993.333333332
P27808,Mgat1,10min,12,6162886.666666666
P27870,Vav1,10min,12,45023879.99999999
P28063,Psmb8,10min,12,241786196.66666663
P28076,Psmb9,10min,12,249152622.2222222
P28078,H2-DMa,10min,12,92530071.1111111
P28293,Ctsg,10min,12,830159.7777777776
P28574,Max,10min,12,1111426.6666666665
P28650,Adss1,10min,12,294060.0
P28656,Nap1l1,10min,12,16423486.666666666
P28658,Atxn10,10min,12,18422103.333333332
P28660,Nckap1,10min,12,335421.4444444444
P28661,Septin4,10min,12,3426262.2222222215
P28740,Kif2a,10min,12,3937438.888888889
P28741,Kif3a,10min,12,842028.2222222221
P28798,Grn,10min,12,27530979.999999996
P29341,Pabpc1,10min,12,229522805.55555552
P29351,Ptpn6,10min,12,53540273.33333333
P29391,Ftl1,10min,12,12446018.888888888
P29416,Hexa,10min,12,12688406.666666666
P29452,Casp1,10min,12,353428.8888888888
P30204,Msr1,10min,12,27520002.94444444
P30355,Alox5ap,10min,12,105905419.99999999
P30416,Fkbp4,10min,12,1444584.4444444443
P30678,Gna15,10min,12,1394339.4444444443
P30993,C5ar1,10min,12,41519559.99999999
P30999,Ctnnd1,10min,12,21324940.0
P31230,Aimp1,10min,12,27481688.333333332
P31266,Rbpj,10min,12,7450250.555555554
P31324,Prkar2b,10min,12,6370057.777777776
P31725,S100a9,10min,12,40779768.88888888
P31750,Akt1,10min,12,484077.77777777775
P31996,Cd68,10min,12,315177439.8518518
P32037,Slc2a3,10min,12,1218571.111111111
P32067,Ssb,10min,12,1562564.4444444443
P32507,Nectin2,10min,12,5867906.999999999
P32883,Kras,10min,12,130454.44444444444
P33174,Kif4,10min,12,2072105.7777777775
P33609,Pola1,10min,12,8847520.0
P33610,Prim2,10min,12,3981091.11111111
P33611,Pola2,10min,12,4661902.222222222
P34022,Ranbp1,10min,12,102444226.1111111
P34902,Il2rg,10min,12,3520673.333333333
P34960,Mmp12,10min,12,28411578.888888888
P35123,Usp4,10min,12,8141946.666666665
P35276,Rab3d,10min,12,17587931.111111112
P35278,Rab5c,10min,12,119742159.44444442
P35279,Rab6a,10min,12,63525744.44444444
P35282,Rab21,10min,12,48937815.55555555
P35285,Rab22a,10min,12,7542232.222222221
P35290,Rab24,10min,12,4702375.555555555
P35293,Rab18,10min,12,54425533.33333333
P35294,Rab19,10min,12,2554023.666666666
P35329,Cd22,10min,12,141427.77777777775
P35441,Thbs1,10min,12,12523086.666666666
P35456,Plaur,10min,12,8100196.666666666
P35486,Pdha1,10min,12,9440983.333333332
P35550,Fbl,10min,12,2931267.111111111
P35564,Canx,10min,12,252384244.44444442
P35585,Ap1m1,10min,12,8805715.555555556
P35601,Rfc1,10min,12,1258247.7777777778
P35700,Prdx1,10min,12,257448374.99999997
P35821,Ptpn1,10min,12,54194784.99999999
P35831,Ptpn12,10min,12,17312117.22222222
P35979,Rpl12,10min,12,12712164.444444442
P35980,Rpl18,10min,12,16086311.11111111
P36371,Tap2,10min,12,2423890.555555555
P36423,Tbxas1,10min,12,158811900.0
P36536,Sar1a,10min,12,70564777.77777776
P37040,Por,10min,12,37303127.777777776
P37913,Lig1,10min,12,441857.77777777775
P38647,Hspa9,10min,12,423816873.88888884
P39054,Dnm2,10min,12,192217455.55555552
P39098,Man1a2,10min,12,2768039.9999999995
P39428,Traf1,10min,12,4336793.333333332
P39429,Traf2,10min,12,10604876.833333332
P40124,Cap1,10min,12,324665255.0
P40240,Cd9,10min,12,20507544.666666664
P40336,Vps26a,10min,12,4365247.777777777
P41105,Rpl28,10min,12,8292329.499999999
P41216,Acsl1,10min,12,90585500.0
P41230,Kdm5c,10min,12,321330.8888888889
P41233,Abca1,10min,12,18051379.999999996
P41245,Mmp9,10min,12,5661731.11111111
P42082,Cd86,10min,12,10513196.666666666
P42128,Foxk1,10min,12,1127724.4444444445
P42208,Septin2,10min,12,177249162.16666663
P42209,Septin1,10min,12,1999467.8888888885
P42225,Stat1,10min,12,72272711.11111109
P42227,Stat3,10min,12,29673805.33333333
P42230,Stat5a,10min,12,8537665.555555554
P42232,Stat5b,10min,12,3181922.222222222
P42567,Eps15,10min,12,20030578.888888888
